time,yaw,qx,qz,roll,qw,qy,pitch
0.022852783203125,-0.119143600526296,0.2046035623039699,-0.0528400414140824,0.0534744060069173,0.9773171086804152,0.0140181967521706,0.4098193893318583
0.032871826171875,-0.140339061201655,0.2095374023986547,-0.0632794141787731,0.0507250473368282,0.975698207377482,0.0101369826571543,0.4198326163074267
0.042891845703125,-0.1643517241511406,0.2134095980356757,-0.0749988727466033,0.0490880464183462,0.974058221582524,0.0064870486451256,0.4276940917722371
0.052910888671875,-0.1909038117018863,0.2154809672737101,-0.0878357487389009,0.0490563400386921,0.9725436595765716,0.0034350521694343,0.4318215717211461
0.062929931640625,-0.2188966267701727,0.21477504485725,-0.1011114046388665,0.0525177592343508,0.971413092395351,0.0022048295166496,0.4299492965230376
0.072948974609375,-0.2473651544317046,0.2110781161822845,-0.1143868041217746,0.059729007806269,0.9707479507585977,0.0031837081656016,0.4214444615346973
0.082968017578125,-0.2740586892203615,0.2052668608210842,-0.1262582879251879,0.0741015717767036,0.9704923291723998,0.0083143550498143,0.4075054814476756
0.092988037109375,-0.2963030740467755,0.198805190816258,-0.1358437588106654,0.0914677594246567,0.970452087231408,0.0156706746209188,0.3915313173184558
0.103007080078125,-0.3132166622972193,0.1921971853906378,-0.1432799193325844,0.1056492957593679,0.9705872783602584,0.0221667032406575,0.3754983469810296
0.11302587890625,-0.32577949548551,0.1855123407768451,-0.1492325391410131,0.1138856320059979,0.9708889697705454,0.0262548782859258,0.3601211413880096
0.123044921875,-0.3346204150062619,0.1790965328828019,-0.1540850216367215,0.1139814135494716,0.971324844487458,0.0266537450721855,0.3466063513955419
0.13306396484375,-0.3412255534253769,0.1740600443022216,-0.1583880280272748,0.1058825406073451,0.9716429315874184,0.0229457399154074,0.3373416686106047
0.143083984375,-0.3453861375395473,0.1713815445430748,-0.1614016431332602,0.096197554472394,0.9717228964657526,0.0182357723708091,0.3333221981208014
0.153102783203125,-0.3440319016605314,0.1710662130074158,-0.1610688466056095,0.0923963686054119,0.9718645178489904,0.0165042016180959,0.3333280876130851
0.163121826171875,-0.337275776467235,0.1721082107514255,-0.1574397057449573,0.0956774639789275,0.9722387916273112,0.0185272078195128,0.3350609397647004
0.173140869140625,-0.3250863260797588,0.1739977533962316,-0.150523788841593,0.1059812761221518,0.9728684628552828,0.0243766185048713,0.337591319145832
0.183159912109375,-0.3075245598730797,0.1763825480881072,-0.1406389897573297,0.1196933933460587,0.9736867246637894,0.0323108816560147,0.3409625134428124
0.193179931640625,-0.2862717474036451,0.1789253419072765,-0.12898097769015,0.1323171159448564,0.9745504275005302,0.0400137147030926,0.3452389321847694
0.20319873046875,-0.2620724940903361,0.1817837609478166,-0.1164112323325304,0.1377886133497033,0.975413225708659,0.0444080553498954,0.3514817823417054
0.213218017578125,-0.236519010142822,0.1849222547776618,-0.103879677096153,0.1346356405711468,0.9762257193880322,0.0446776215780624,0.359460780849796
0.223237060546875,-0.2123955966562088,0.1873439733978762,-0.0931202445423589,0.120362814429204,0.9770724741428588,0.0395001510043492,0.3669184987712507
0.233256103515625,-0.1916191801170676,0.1876553864187521,-0.0852883066253459,0.0941533602221259,0.9781119816283168,0.0284320583142469,0.3706765546222628
0.24327587890625,-0.1770105523930147,0.1855604095128843,-0.0810372623357059,0.0635005288279405,0.9791728693524832,0.0148617486247921,0.3693214589579313
0.253294921875,-0.1698000362651113,0.1816711604279129,-0.0803199697208855,0.0340212621239271,0.980072785013707,0.0013285031447049,0.3638646525837391
0.26331396484375,-0.165930303312876,0.1771738465881483,-0.0810562673904679,0.0056136959963634,0.9807631715614116,-0.0119612926889096,0.3570056364780692
0.2733330078125,-0.1604745500883637,0.1733807704808378,-0.0808278132387301,-0.0219871144431018,0.9812190653902132,-0.0248005099218643,0.3514485516316998
0.28335205078125,-0.151626450916885,0.1711436516829777,-0.0787022189191537,-0.0477711958324976,0.981415882179286,-0.0365888478799896,0.3487096926408639
0.293371826171875,-0.1408077563304117,0.1708334246799726,-0.0754474854673964,-0.0717177565759998,0.9812609609995728,-0.0474401251373929,0.3494944004726013
0.303390869140625,-0.1280158376554634,0.1724953303940644,-0.0712312995945818,-0.0949457978509617,0.9807257661233209,-0.0578659756921062,0.3539279560124687
0.313409912109375,-0.1132330517592269,0.1758108358843014,-0.0662463881312188,-0.1191087692942995,0.9797933346978658,-0.0686083816520134,0.3614240989519742
0.323428955078125,-0.0968293136238024,0.1799897119822305,-0.060815756214987,-0.1455446917588859,0.9784998916930444,-0.0802694647091915,0.3704158658149322
0.33344775390625,-0.0806522187173574,0.184225639785698,-0.0559043236812793,-0.1749922454991597,0.9768454136456908,-0.0933199648937585,0.3793900071453354
0.343468017578125,-0.0662333988235696,0.1880733953457652,-0.0523286399700116,-0.2083197921523085,0.9747607730760752,-0.1083116503617143,0.3876228972741165
0.353487060546875,-0.0534709609181889,0.1915506705196946,-0.0501816611171678,-0.2469090638584773,0.9720786215510104,-0.1259098666796852,0.3952526331268273
0.363506103515625,-0.0406389937941647,0.1948769650922339,-0.0486535606726408,-0.2907683295515758,0.968688792928842,-0.1459378202000414,0.4025339948225431
0.37352490234375,-0.0263937098877981,0.198192575804061,-0.0469582179816505,-0.3383244214355494,0.9646076928272528,-0.1674711836513338,0.4094277749663813
0.3835439453125,-0.0098799161222014,0.2011707347485353,-0.0443682801091571,-0.3872148744097766,0.9600718250953229,-0.1892716477526765,0.4148711604886714
0.39356396484375,0.0076819576558404,0.2030322591717836,-0.041046581714082,-0.4352418814733039,0.9554082314303864,-0.2104477434939624,0.4172344505324708
0.4035830078125,0.0233273100036375,0.2027813286352876,-0.0379826688642277,-0.4810250668724335,0.9508919002610589,-0.2307417764831428,0.4149832726142792
0.413601806640625,0.0343198224663514,0.1997204589327194,-0.0360913279276823,-0.5233457218507095,0.9467470399044292,-0.2499583268837093,0.4073876853903693
0.42362109375,0.0396122560223526,0.1935898786258108,-0.0356106071396428,-0.5614818943327907,0.9431200409311126,-0.2679168213646511,0.3943827001109148
0.43364013671875,0.0408366316573814,0.1848940731176321,-0.035861743173894,-0.596535550174597,0.9398577224884966,-0.2849482997420143,0.3768418156961701
0.443659912109375,0.0398050602088757,0.1748268332781876,-0.0362854643466867,-0.6291098901915834,0.9367399096480912,-0.3010601508727439,0.3569122666865124
0.453678955078125,0.0390210232144541,0.1643572862742545,-0.0362068851517279,-0.6627386704138467,0.933166153103388,-0.3176108482767781,0.3360331504229669
0.46369775390625,0.0412420504290234,0.1546184035674858,-0.0348755245584359,-0.7013476269280363,0.928377922387242,-0.3361415736626705,0.3157556499569869
0.473716796875,0.0479327795016649,0.1464490966339359,-0.0317405939211433,-0.7445211536685884,0.922273922840162,-0.356309041048077,0.2971029228509473
0.48373583984375,0.0588973391297007,0.1394759266366145,-0.0266178120050252,-0.7907935078159122,0.9150622049092966,-0.3774906374636478,0.278958175393145
0.493756103515625,0.0725028898411639,0.1329486778776528,-0.0199186551258292,-0.8386723123505186,0.906971326193587,-0.3991628107752597,0.2599816826178953
0.50377490234375,0.0862540888591908,0.1266582811967497,-0.0126789286317879,-0.8854145176620063,0.8984487625230927,-0.4202222301741231,0.2405613889431827
0.5137939453125,0.09897621118953,0.1207819274557193,-0.005593313150746,-0.9300448829706468,0.8896939865532594,-0.4402558171641288,0.221653413827399
0.52381298828125,0.1111028705275865,0.1153208267260668,0.0014471962579996,-0.9738080914701144,0.8805085486740801,-0.4597867238664569,0.2031455020355113
0.53383203125,0.1238699199463939,0.1102563992530657,0.0090288410482384,-1.0184341211601602,0.8705304572257644,-0.4795194359608277,0.1843464514965162
0.543851806640625,0.1387532118801855,0.1056809775291326,0.0178822290164859,-1.0656681597202755,0.8592873257367221,-0.5001370503421176,0.1644740672471777
0.55387109375,0.1569665566437836,0.1018222116183462,0.0286131657170985,-1.1164368516301892,0.8463955053552076,-0.5219464601461447,0.1429813225480535
0.56389013671875,0.178856241895681,0.098697159791207,0.041550147066232,-1.1703041187885808,0.8317608604400588,-0.5447075641363865,0.1192015994989413
0.573908935546875,0.2032262587972491,0.0960060929533329,0.0564018193776656,-1.2243526694501554,0.8160056463899874,-0.5672181286568854,0.0928320360051979
0.583928955078125,0.228034789077471,0.0930806208656891,0.0725829115697356,-1.2740924314490685,0.8003872688798018,-0.5877481185271106,0.0637232660233346
0.59394775390625,0.2512050007478869,0.0891562581046341,0.0894023209214587,-1.3156958937728862,0.7862021971808543,-0.6049335284820815,0.0320302456823893
0.603966796875,0.271379973868795,0.084033930368402,0.1060074008678845,-1.3475316225960812,0.7742541901042244,-0.6182484276492344,-0.0009505725573339
0.61398583984375,0.2884242947767156,0.0780104769387943,0.1218201022097318,-1.3703058932678018,0.7646425715252931,-0.6280095297501975,-0.0337144934836935
0.6240048828125,0.3032391520590933,0.0709655242018894,0.1372899256806144,-1.386202533504589,0.7567819836870759,-0.6351349420970023,-0.0670345912053282
0.634025146484375,0.3164868091058165,0.0626502360206476,0.1528669134386804,-1.3960237196010328,0.750415515922418,-0.6399867856803086,-0.1018140018171209
0.6440439453125,0.3273566877261104,0.0527454096222411,0.1681194304798053,-1.4000883162987028,0.7455665651390184,-0.6427162165336443,-0.1378923129513796
0.65406298828125,0.3347402276384761,0.0409872765173675,0.1825076507654529,-1.4010183435899324,0.7415376288180118,-0.6443080792193244,-0.1752914128198345
0.66408203125,0.3393295998751257,0.0278874318691087,0.1960893937892789,-1.401016055655708,0.7376390606614243,-0.6454919397425858,-0.2136277052150158
0.674100830078125,0.3433577553452871,0.0143871183342704,0.2095068235955443,-1.400478875977304,0.733600559173065,-0.6463204421743602,-0.2523789896695363
0.684120849609375,0.3483043226888342,0.0010036072231353,0.2232792673705138,-1.3997816481431782,0.7291414198827403,-0.646914458487136,-0.2915337862873056
0.694139892578125,0.3542309302752782,-0.0121095570110202,0.2374224179858052,-1.4000945885304033,0.7238467471117277,-0.6477113502007584,-0.33111040308682
0.70415869140625,0.3608991088006993,-0.02469026621944,0.2517163312677504,-1.4024083879796532,0.7174581826259395,-0.6490632510821265,-0.3706143164359015
0.714177734375,0.3689948522845473,-0.0360267201595555,0.2661245836275695,-1.407068977186436,0.7098970775282352,-0.6510958986066429,-0.4090041073140339
0.72419677734375,0.3804936587217695,-0.0447362981289356,0.28083191590002,-1.4141034760304925,0.7011263377854967,-0.6538761153482792,-0.4444818759122619
0.734216552734375,0.3973619109694528,-0.049518820363918,0.2959782271862102,-1.4230436241877773,0.6912646443758809,-0.657341662028874,-0.4752703593495778
0.7442353515625,0.4198895780853379,-0.0503169439660748,0.3115589327633756,-1.433076203441417,0.6805359858953189,-0.6612640538187886,-0.5012594482550433
0.75425439453125,0.446804899839471,-0.0482780682831608,0.3274643660730332,-1.442890596244227,0.6693214778519134,-0.665165398018715,-0.5239025194400474
0.7642734375,0.4765949459355521,-0.0448190228340372,0.343629813591724,-1.4511316407356507,0.6579967219163178,-0.6685431657023763,-0.5450306115404113
0.774292724609375,0.5085111289572113,-0.0409862371932691,0.3601107179175592,-1.4562363283964204,0.6469648675675527,-0.67087762623624,-0.5659450535768149
0.784312744140625,0.5417592192557746,-0.0371901913416177,0.3766306536867432,-1.4578859498069043,0.6364467811047275,-0.6720875667553842,-0.586676968755162
0.79433154296875,0.5748745551294054,-0.0334623264116187,0.3925459716405721,-1.4574892806569466,0.6263842338077098,-0.6726296311486505,-0.6065017799883635
0.8043505859375,0.6067819562935943,-0.0295730422816732,0.407318359160664,-1.456527215803454,0.6167183929276875,-0.6729603510931691,-0.6245036633810336
0.81436962890625,0.63758666084522,-0.0253399351754977,0.4209577829778747,-1.455318676950082,0.6074445552163387,-0.6731742085588555,-0.640430958762132
0.824388427734375,0.668358533749863,-0.0208507257097875,0.4340291934864209,-1.4532149683055633,0.5984410089847774,-0.6730916378851033,-0.6551001955326184
0.83440869140625,0.6957918248823576,-0.0159918384983451,0.4456676103767266,-1.456066965962796,0.5884662140622756,-0.6744124782102581,-0.6686775870804041
0.844427734375,0.7120949399483653,-0.0105696091100708,0.4536681168396962,-1.4757370989210223,0.575376304302592,-0.6804525949720243,-0.6809897261475323
0.854446533203125,0.7259292425170397,-0.0053287477526253,0.4608693118399149,-1.497884333047115,0.5617920068221636,-0.686994025790147,-0.6934786541621067
0.864465576171875,0.7387910447850343,0.0009447124929497,0.4676282357281893,-1.5250022543003372,0.5465747436452354,-0.6946790357002247,-0.70583605450462
0.874484375,0.7448571024012405,0.0075942876145876,0.4722005736811336,-1.5619604569875387,0.5294859215964322,-0.704708166140344,-0.7174760635842004
0.88450439453125,0.753623473964359,0.0144011252972181,0.4774607800564145,-1.5953520000150725,0.5127170331138304,-0.7134039012774321,-0.729473706105046
0.8945234375,0.759384025275934,0.0210191890575072,0.4814414460513226,-1.6297271690251842,0.4964564378247306,-0.7220134196648895,-0.7400761529240117
0.90454248046875,0.758725419084177,0.0251415533793418,0.4833407584603168,-1.6605019582213834,0.4832974768330239,-0.7295020516081226,-0.7489832336967371
0.9145615234375,0.7499560099881557,0.0237034696619757,0.4829357817064871,-1.6776211209672611,0.4774748363960713,-0.7336408228635083,-0.7559320933941891
0.92458056640625,0.7354337138939819,0.0172789313125486,0.4807166799614377,-1.679540858725215,0.479163709911127,-0.7341764818645522,-0.7605263789548955
0.9346005859375,0.7179881151331746,0.0086651222397378,0.4772021625102525,-1.6736063700796893,0.484958790939615,-0.7328151058318079,-0.7628680185802298
0.94461962890625,0.7017740087968618,0.0006923729478996,0.4735645521570616,-1.6665807779352269,0.4911275160189476,-0.7311155930962642,-0.7639522220501012
0.954638671875,0.6918102165332932,-0.0047859980015334,0.4712537987583872,-1.6595902243301113,0.4959029099269061,-0.7293677625570866,-0.7645072291046203
0.964657470703125,0.6908935308673032,-0.007089266011458,0.4712329047786898,-1.652420056056484,0.4985384189881288,-0.7275636127808032,-0.7653263325970441
0.974676513671875,0.6951347583287282,-0.0065996122929731,0.4727724934590763,-1.6505188752037825,0.4978144372834983,-0.7270650004116676,-0.7670903567063831
0.984696533203125,0.7047638766491994,-0.0040949192437315,0.4759006349142308,-1.650184847259227,0.4950203253508591,-0.7269502972158967,-0.7697647801138269
0.994715576171875,0.7178892137874792,-0.0004171770197408,0.4801480267797951,-1.6508940481455268,0.4907477830404131,-0.7270655790369763,-0.7734496938803682
1.004734375,0.7309921652027446,0.0038142006056453,0.4844506153645586,-1.654444900322097,0.4853202588338499,-0.7278442880871091,-0.7775099196487484
1.01475341796875,0.7465886579215836,0.008510217449314,0.4891010429154558,-1.6550166444013954,0.4805224998567258,-0.7278776260003331,-0.7807785814210584
1.0247734375,0.7633977596101039,0.0135593986448004,0.4938000648869056,-1.654173065157394,0.476083493075462,-0.7275453256666858,-0.7832879282458942
1.03479248046875,0.7806606476294311,0.0190058278835975,0.4981463816253911,-1.6520486175227267,0.4723554607895264,-0.7268901713216448,-0.7841736706847477
1.044811767578125,0.7994169570269217,0.0249451980231608,0.5023616317868624,-1.647236920914438,0.4696533451146524,-0.7255593557097643,-0.7832062576672472
1.05483056640625,0.8179299000843979,0.0311710822610039,0.5061675943705197,-1.6421613984748016,0.4674087870247946,-0.7241212743697037,-0.7808932632322605
1.064849609375,0.8330574566577467,0.0372613603902717,0.5088110935245953,-1.639715329950297,0.465368340578648,-0.7232946323790164,-0.7773038709550348
1.07486962890625,0.8426759819831717,0.042243141593529,0.5098923315261548,-1.63951363303362,0.4641437814163094,-0.7230461250376403,-0.7727928892919664
1.084888671875,0.8487799306130002,0.0457064780729283,0.5101931567373768,-1.6384299293276368,0.4641176570818177,-0.7226401399942919,-0.7683444405746088
1.094907470703125,0.8535684557984449,0.0482040955608286,0.5105120936931925,-1.6370845194359285,0.4642069961025029,-0.7221950010201368,-0.7651222844787748
1.104926513671875,0.8591439322819129,0.0506545050993665,0.511322382816931,-1.6361149355012945,0.463642303702141,-0.7218166744617136,-0.7631356699631149
1.114945556640625,0.8690052741391023,0.0543753676591343,0.513163395584818,-1.6341366678322922,0.4623299809579324,-0.721080867646718,-0.761193281298469
1.124965576171875,0.8848730572988921,0.0598365625623451,0.5163191140301688,-1.6298066481136853,0.4604500682110815,-0.7195970635715951,-0.7587018761704488
1.134984619140625,0.9043308725893198,0.0664798461391987,0.5201235918067184,-1.6239080830627068,0.4584167578618557,-0.7175694968839387,-0.7552884322103985
1.14500341796875,0.922035136041104,0.0729031896836881,0.5232661902233275,-1.618260677777971,0.4569983938451591,-0.7155628412338279,-0.7508034322747313
1.1550224609375,0.9355598154626904,0.0781167403147579,0.525159016406314,-1.6119272462151168,0.4572677150872715,-0.7134508480005101,-0.7449155970763568
1.16504150390625,0.9457449301199274,0.0823385829434523,0.5259984673467898,-1.604387863680255,0.4592348153466568,-0.7110903230492795,-0.7374996180034288
1.1750615234375,0.9551716189676815,0.0864268611095008,0.5263781664382526,-1.595237155006436,0.4623938215723983,-0.7082714769328506,-0.728445946818413
1.18508056640625,0.964031099280534,0.0907491591612857,0.526380168036748,-1.5861471786236794,0.465987774748645,-0.7053680229285821,-0.7181696218507326
1.195099609375,0.97154551849779,0.0947603120375052,0.5260751713878081,-1.57761123508739,0.4697405495086005,-0.7025733832189807,-0.7078309365280626
1.20511865234375,0.9773131694623232,0.0978921489756212,0.5255910932671359,-1.569177621745019,0.4736812849205603,-0.6998551479461375,-0.6983253047287173
1.2151376953125,0.9814746585312116,0.1000783019981543,0.5251172556419642,-1.5615477386710306,0.4773015972876068,-0.6974377726462812,-0.6905200096497682
1.225157470703125,0.985633755270979,0.1018651867195762,0.5250178045359928,-1.55460812179513,0.4802368710539248,-0.6952354231028903,-0.684367563134521
1.235176513671875,0.9910811073949956,0.1036374471293332,0.5255993451891563,-1.5480524552130384,0.4822743422914922,-0.693120598700107,-0.6798084935855637
1.245195556640625,0.997637200170113,0.1052935291482251,0.526838201423665,-1.5418877194662104,0.4834323576387174,-0.6911207123603893,-0.6769429207746698
1.255214599609375,1.004247518575139,0.1066771999776525,0.5283810683041431,-1.5365129260662531,0.4839303680111277,-0.6893801243930636,-0.6754673859264047
1.265233642578125,1.0114266787978672,0.107717086376426,0.5303198053141748,-1.530352905954016,0.4842986901280315,-0.6874684550215576,-0.674903258164679
1.27525341796875,1.0201246910744828,0.1085705651419691,0.532862695625949,-1.5223535900210692,0.4847278181365487,-0.6850611528747143,-0.6749172599654203
1.2852724609375,1.0286614539830212,0.1090768920223087,0.535495935692328,-1.5139469435040138,0.4851975435260649,-0.6825904616814803,-0.6753892452032108
1.29529150390625,1.036931847420108,0.1096173556682395,0.5379558565269474,-1.5053573403389922,0.4859252525833062,-0.6800472439293044,-0.6753097525218154
1.305310546875,1.0450282931842163,0.1103312796443171,0.5402874420653858,-1.4973452749677634,0.4865560419297316,-0.6776281431883309,-0.6749563661206455
1.315330322265625,1.0527696240143176,0.1107460706215752,0.5426867464789322,-1.4898035604675008,0.4868901115398139,-0.6753994760010207,-0.675411282603161
1.325349609375,1.0587936225878518,0.1098747285210538,0.5450511711208179,-1.481984805175401,0.4873087076374979,-0.6733327939164717,-0.677588180312814
1.33536865234375,1.062838050572728,0.1070727749980307,0.547510053763885,-1.4727709777079083,0.4880730355779714,-0.6712324302886672,-0.6821899231041375
1.3453876953125,1.0620080330464203,0.1011108862898936,0.5491618552222013,-1.4592708578971751,0.4913448120526779,-0.6684146573670372,-0.6877173591288877
1.355406494140625,1.0492820526696602,0.0880984474208234,0.5487843353541821,-1.4389120744994055,0.499270890284064,-0.6646826465561093,-0.6965365920545463
1.365426513671875,1.0345677896335117,0.0694792610133693,0.5497972442000465,-1.4132777727549428,0.5069027787862481,-0.6602614696228024,-0.7149523184672947
1.375445556640625,1.0229509120499232,0.0477789315691929,0.5529201451371868,-1.384247320469527,0.5124911952312707,-0.6552474759592167,-0.7418141520093359
1.385464599609375,1.02093110539671,0.0278899254127519,0.5590461414985547,-1.359193492421332,0.5123474523304944,-0.651298451875971,-0.7748838750312054
1.39548388671875,1.026935822621636,0.0134023529679819,0.56637092370234,-1.3426580913418944,0.507425747097354,-0.6492792759874867,-0.8064926449931868
1.405502685546875,1.0320751669038173,0.0010669770473561,0.572773352195188,-1.3325841057945,0.5010066056933135,-0.648785034385867,-0.8362642163277223
1.4155224609375,1.0320670767644629,-0.0134652785797138,0.5782169377304988,-1.3255382353909468,0.4939463979569884,-0.649231017907042,-0.8696372777460322
1.42554150390625,1.02436022172917,-0.0314829030124625,0.5820880238879911,-1.3197240507613204,0.4876031239067093,-0.6499427516220199,-0.9064988797086904
1.435560546875,1.0192523515740872,-0.0503115120783809,0.5867951472780043,-1.3124159588188045,0.4799436551220085,-0.6502263522145052,-0.9465309355482914
1.445579345703125,1.0263932874862125,-0.0668171669100658,0.5941610028427496,-1.3014717469277255,0.4692416341134404,-0.6498618317357611,-0.9880453916450468
1.455598388671875,1.045533539835121,-0.080008495860931,0.6034963997392653,-1.2874367467924748,0.4559990389882026,-0.6491961279996481,-1.0285326486363997
1.46561865234375,1.0714721983302296,-0.0912489008766885,0.6134566620492186,-1.2716461562371066,0.4412054947106404,-0.6486001896110906,-1.068117771743905
1.4756376953125,1.096077906336882,-0.1022681664066373,0.622195119666161,-1.2562583348428544,0.4268393288453373,-0.6482458177267406,-1.1061384280191369
1.485656494140625,1.1143445546624744,-0.1143393941902207,0.628830658963017,-1.2423923950623137,0.4141577770513378,-0.6480524751649656,-1.142656500367645
1.495675537109375,1.1267043954771123,-0.1264589074718714,0.6338546887873413,-1.2330198241232422,0.4020687163943461,-0.6485192895784472,-1.177953009019479
1.505695556640625,1.149036582039474,-0.1339339976259148,0.6398872718101104,-1.2221067229855898,0.3887711388377851,-0.6492019080184764,-1.208178489220899
1.515714599609375,1.180343433620218,-0.1375093991183146,0.6465867138401463,-1.2083339584473864,0.3750102511320909,-0.6499108177185652,-1.2332867600994426
1.525733642578125,1.2060794148034777,-0.1394094859158489,0.6520942323414616,-1.2017532972584375,0.3615766557645962,-0.6516136709166762,-1.2552966896873556
1.535752685546875,1.2123458534499552,-0.1412408277602458,0.6543276952803171,-1.206918416652223,0.3528635374130288,-0.6537534093615632,-1.2703868469887731
1.545771728515625,1.2036689733876274,-0.1446624255926952,0.6541857609064937,-1.2181969199883178,0.3481644035347778,-0.6556640198667985,-1.2819907705222378
1.55579150390625,1.186331411398914,-0.1496537199020364,0.6526151327241101,-1.231043509979307,0.3464504263419834,-0.6570154629074871,-1.291507228628605
1.565810546875,1.174325536900729,-0.1547874655981685,0.6511912385965921,-1.2348974909027557,0.3468827717250299,-0.6570108116370419,-1.298164537664888
1.575829345703125,1.1731086547980074,-0.1589121667079109,0.6504418788365482,-1.2262914718132711,0.3492646858736579,-0.6555048131728699,-1.3006819437473245
1.585848388671875,1.1691655705176325,-0.162472199992395,0.6490427539714022,-1.2181685753538545,0.3535391439297823,-0.6537251170984688,-1.2996767484995224
1.595867431640625,1.1560798080099604,-0.1647696584302034,0.6464093076028019,-1.218108673665519,0.359597350193691,-0.6524537149730356,-1.2942559573753871
1.6058876953125,1.1392876530518896,-0.1652703736827265,0.6431692489236386,-1.2225934657996895,0.3667179268942024,-0.6515649816431053,-1.284684061263331
1.61590673828125,1.1263026482620069,-0.1647890135336776,0.6401493361917328,-1.2239977151892492,0.3742307837970001,-0.6503881939562521,-1.2731499466260252
1.625925537109375,1.1165348768129717,-0.1640788467503798,0.6373318929201788,-1.2220929853101377,0.3819560760417392,-0.6488419349495579,-1.2610047882078013
1.635944580078125,1.108731818849221,-0.1631792461636938,0.6346351363218479,-1.2182530431374026,0.3897805345225505,-0.6470563793194811,-1.2484591059402916
1.645963623046875,1.104837458304077,-0.1610559396063801,0.6324101878742158,-1.2126263165018931,0.3973537464118962,-0.6451576666324341,-1.234553339573682
1.655983642578125,1.107944665584019,-0.1567098627831814,0.6312529198089945,-1.2047057906355745,0.4040064811271592,-0.6432266137573743,-1.2188424975554668
1.66600244140625,1.1134888107326506,-0.1486658601471692,0.630924845506518,-1.2032244081684265,0.4085422658506992,-0.642592759283596,-1.200798273236405
1.676021728515625,1.1114198473731949,-0.1397563435400062,0.6300064403913885,-1.2140975333329629,0.4109720289713036,-0.64394258557118,-1.1843329299672083
1.686040771484375,1.1030329384965467,-0.1330943018057807,0.6285151076749674,-1.230878358242723,0.4116903678928144,-0.6463480179317094,-1.1733857460220865
1.6960595703125,1.096014398123145,-0.1300724830477758,0.627767530220127,-1.2447782880958944,0.4101870713598298,-0.6486415053015687,-1.1708971541297637
1.706080078125,1.0883018699119102,-0.1300478822322725,0.6272201523686924,-1.2563913865700196,0.407882734566333,-0.6506258526784594,-1.173886241389772
1.71609912109375,1.088022214423811,-0.1283922378066404,0.6279418846025765,-1.2648709743601418,0.4044263064945934,-0.6524138394709199,-1.1763418500634923
1.7261181640625,1.0970730013284562,-0.1267005121730147,0.6299646096727696,-1.2640502755679717,0.4009862171414627,-0.6529177066765967,-1.1790413516293592
1.73613720703125,1.10858018482218,-0.1259972223179125,0.6323924088384916,-1.2596648992531525,0.397349600931357,-0.6529300918232185,-1.1835327686886914
1.7461572265625,1.1175947075784018,-0.1259156146836671,0.6346413727563035,-1.2581513809528304,0.3929310160868856,-0.6534377254662393,-1.1899477077233669
1.75617626953125,1.1245206152157667,-0.125347596891562,0.6366931723567947,-1.2604176881708875,0.3878926970877868,-0.6545602325174222,-1.196461078922093
1.7661953125,1.131444416260543,-0.1246040598699134,0.638545338316343,-1.2616956718164776,0.3835857412284189,-0.6554355666425371,-1.2016711340593675
1.77621435546875,1.141153515088935,-0.1237043851298749,0.6403523429576229,-1.2575323988943845,0.3810156941658523,-0.6553420654862913,-1.204237706905964
1.786233154296875,1.1530367769594692,-0.1222588154552789,0.641813978613492,-1.247324923925978,0.3812705630737281,-0.6540339021449314,-1.2020045484394746
1.796253173828125,1.1666702346005904,-0.1207062593148817,0.6435261596300756,-1.2355957643347626,0.3814786824831255,-0.6525166588463323,-1.1996626972056224
1.806272216796875,1.1783131527187716,-0.1195187113829148,0.6451191589600156,-1.2263483633411418,0.3810666430493991,-0.6514021223286436,-1.1986613116471032
1.816291259765625,1.1887150757256777,-0.1185877888061473,0.6466353257381277,-1.2186536985899974,0.3802385890476829,-0.6505523504273746,-1.1985799191526043
1.82631005859375,1.200840308122454,-0.1180835669734539,0.6484408717878296,-1.209182489296751,0.3790675426833983,-0.6495294658818657,-1.199578312434026
1.8363291015625,1.2152871858089,-0.1178334156087275,0.6506860855687878,-1.198388210419411,0.3770626413442482,-0.6484956792392317,-1.202092803540216
