seconds_elapsed_rounded,accelerometer_time,accelerometer_seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,accelerometeruncalibrated_time,accelerometeruncalibrated_seconds_elapsed,accelerometeruncalibrated_z,accelerometeruncalibrated_y,accelerometeruncalibrated_x,gravity_time,gravity_seconds_elapsed,gravity_z,gravity_y,gravity_x,gyroscope_time,gyroscope_seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeuncalibrated_time,gyroscopeuncalibrated_seconds_elapsed,gyroscopeuncalibrated_z,gyroscopeuncalibrated_y,gyroscopeuncalibrated_x,location_time,location_seconds_elapsed,location_altitude,location_speedAccuracy,location_bearingAccuracy,location_latitude,location_altitudeAboveMeanSeaLevel,location_bearing,location_horizontalAccuracy,location_verticalAccuracy,location_longitude,location_speed,magnetometer_time,magnetometer_seconds_elapsed,magnetometer_z,magnetometer_y,magnetometer_x,magnetometeruncalibrated_time,magnetometeruncalibrated_seconds_elapsed,magnetometeruncalibrated_z,magnetometeruncalibrated_y,magnetometeruncalibrated_x,orientation_time,orientation_seconds_elapsed,orientation_yaw,orientation_qx,orientation_qz,orientation_roll,orientation_qw,orientation_qy,orientation_pitch
12.7,1.6897266297113615e+18,117.70036147460937,1.7626060307361189,0.2319941661202907,-1.987742206107378,1.689726629708857e+18,117.69785747070314,-0.0014678955078125,1.0056396484375,-0.175799560546875,1.6897266297113615e+18,117.70036147460937,-1.793341506870091,9.63729390100479,0.2736434477327391,1.6897266297113615e+18,117.70036147460937,0.1241277962923049,0.6565330147743225,0.2296831518411635,1.689726629713868e+18,117.70286782226565,0.1195279404520988,0.6625000357627868,0.2234817713499068,,,,,,,,,,,,,1.6897266297113615e+18,117.70036147460937,-22.346865463256837,41.93920135498047,3.1216552734375,1.6897266297116485e+18,117.70064813232422,7.5803375244140625,53.71626663208008,82.62356948852539,1.6897266297113615e+18,117.70036147460937,0.9615521540359416,0.5912481372585651,-0.3122452291257354,0.1511261407676525,-0.7028025954609409,0.2428411372211402,-1.384713100301476
12.75,1.689726629761465e+18,117.75046508789062,1.8905059668447075,0.8125076384961604,-2.536960318057239,1.689726629758961e+18,117.74796093749998,0.0029205322265625,1.071661376953125,-0.225787353515625,1.689726629761465e+18,117.75046508789062,-1.8316383581690487,9.627378773094415,0.3587456482330709,1.689726629761465e+18,117.75046508789062,-0.0379466038197279,0.5418648064136505,-0.0730494747636839,1.6897266297639716e+18,117.75297138671874,-0.05001768078655,0.5311020612716675,-0.0900498911738395,,,,,,,,,,,,,1.689726629761465e+18,117.75046508789062,-22.370652770996095,41.73106384277344,3.747477722167969,1.6897266297584553e+18,117.74745517578124,7.740469360351563,53.5712890625,83.17003784179687,1.689726629761465e+18,117.75046508789062,0.9728146469759836,0.5946637384192757,-0.304617565599115,0.1934461657481488,-0.7075226913316,0.2301715069749971,-1.3792997261576412
12.8,1.689726629811568e+18,117.800568359375,0.472839659537822,1.516768252763152,-1.8566114567709715,1.6897266298090644e+18,117.79806425781253,-0.133709716796875,1.138433837890625,-0.14722900390625,1.689726629811568e+18,117.800568359375,-1.7332371667802335,9.647214289612174,0.3079521427109837,1.689726629811568e+18,117.800568359375,-0.2729358375072478,0.1286469619721174,-0.2658637404441833,1.689726629814075e+18,117.80307490234377,-0.2779638648033141,0.1180949473753571,-0.270018646121025,,,,,,,,,,,,,1.689726629811568e+18,117.800568359375,-21.882799530029295,41.91985855102539,3.7763717651367186,1.6897266298104645e+18,117.79946430664064,8.223922729492188,53.77694396972656,83.1459716796875,1.689726629811568e+18,117.800568359375,0.937223260727255,0.5996570866562941,-0.2954676088985129,0.1754451902337022,-0.7078585660160206,0.2281187648975035,-1.3902832213855931
12.85,1.6897266298616722e+18,117.85067202148436,0.2271127361412346,1.3933774354159831,0.6213124061562493,1.6897266298591685e+18,117.84816816406251,-0.1321502685546875,1.129486083984375,0.0894805908203125,1.6897266298616722e+18,117.85067202148436,-1.5774423555649817,9.677111649034618,0.1790992148998658,1.6897266298616722e+18,117.85067202148436,-0.229829579591751,0.013552291598171,-0.3577560365200042,1.6897266298641787e+18,117.85317866210936,-0.2237820178270339,0.0272146832197904,-0.3609807252883911,,,,,,,,,,,,,1.6897266298616722e+18,117.85067202148436,-21.4348934173584,42.159417724609376,3.1882080078125,1.6897266298624745e+18,117.85147451171876,8.757620239257813,54.10029296875,82.4880157470703,1.6897266298616722e+18,117.85067202148436,0.8718917190472067,0.603981184355942,-0.2883702194024816,0.11252654932239,-0.7051706139787033,0.2340397614377946,-1.4081698632961954
12.9,1.689726629911776e+18,117.90077592773436,2.506471364030242,1.328525783894658,0.9383544414672256,1.689726629909272e+18,117.89827192382812,0.1348968505859375,1.1227630615234374,0.1034698486328125,1.689726629911776e+18,117.90077592773436,-1.3442360517890006,9.71311375507295,0.0869028265747194,1.689726629911776e+18,117.90077592773436,-0.1936948031187057,0.2778517872095108,-0.7547443330287933,1.6897266299142822e+18,117.90328212890624,-0.1891025990247726,0.3035256892442703,-0.8032241523265838,,,,,,,,,,,,,1.689726629911776e+18,117.90077592773436,-20.629081344604497,42.43210296630859,2.864678955078125,1.6897266299144876e+18,117.90348769531248,9.919580078125,54.41724548339844,82.15863647460938,1.689726629911776e+18,117.90077592773436,0.8158920699642337,0.612083417341413,-0.2798717049447162,0.0636794220072356,-0.7001366906473226,0.2383289517473964,-1.432983778440819
12.95,1.6897266299618798e+18,117.95087973632812,4.18709150696218,0.116251350082159,1.0719057105618714,1.6897266299593756e+18,117.94837573242188,0.355865478515625,1.0034271240234376,0.1119110107421875,1.6897266299618798e+18,117.95087973632812,-0.6454984898728504,9.78045044295609,0.0378068073262693,1.6897266299618798e+18,117.95087973632812,-0.1316981211304664,0.7704508781433106,-2.164924168586731,1.6897266299643858e+18,117.95338588867187,-0.1347250580787658,0.7863835334777832,-2.2263248682022097,,,,,,,,,,,,,1.6897266299618798e+18,117.95087973632812,-18.084175491333006,43.38166275024414,2.8295684814453126,1.6897266299612984e+18,117.95029833984376,12.67304229736328,55.43115234375,82.29327011108398,1.6897266299618798e+18,117.95087973632812,0.7946347257212815,0.6394563422584498,-0.2600988832006286,0.0698414633266783,-0.6820000429853731,0.2409158463144179,-1.5047713288858424
13.0,1.6897266300119834e+18,118.00098325195312,-1.322153435851149,0.1288776074212789,0.5988029796410724,1.6897266300094794e+18,117.998479296875,-0.0991607666015625,1.0156463623046874,0.0504730224609375,1.6897266300119834e+18,118.00098325195312,0.5354487270706519,9.7864098774302,-0.0732156589875962,1.6897266300119834e+18,118.00098325195312,-0.383045619726181,0.8169853806495666,-2.2817719697952272,1.68972663001449e+18,118.00348969726562,-0.4000910043716431,0.839163064956665,-2.2388628244400026,,,,,,,,,,,,,1.6897266300119834e+18,118.00098325195312,-13.160704803466796,44.671697998046874,3.010948181152344,1.6897266300081044e+18,117.9971044921875,17.285400390625,56.61355895996094,82.3880828857422,1.6897266300119834e+18,118.00098325195312,-2.3517411418191685,0.6828574362022949,-0.2288704542402702,-3.0380907535298145,-0.6481844394547094,0.2467334449424822,-1.5155992617455991
13.05,1.6897266300620872e+18,118.0510871582031,-3.7230785078978537,0.9667132808238268,0.8527641505759581,1.689726630059583e+18,118.0485830078125,-0.232574462890625,1.0896881103515623,0.0475616455078125,1.6897266300620872e+18,118.0510871582031,1.4070475173326582,9.694606856810449,-0.4002600952586158,1.6897266300620872e+18,118.0510871582031,-0.6879461407661438,1.068747353553772,-1.3270185708999631,1.6897266300645934e+18,118.05359340820311,-0.6903542041778564,1.0752590894699097,-1.2870595932006836,,,,,,,,,,,,,1.6897266300620872e+18,118.0510871582031,-9.276163482666016,45.405459594726565,2.5316436767578123,1.6897266300601134e+18,118.04911328125,21.054611206054688,57.272543334960936,81.8572265625,1.6897266300620872e+18,118.0510871582031,-2.232869068296187,0.7133233469225198,-0.1914189677563569,-2.8707417052136437,-0.6256892722853713,0.2507440110227206,-1.4208783667476663
13.1,1.689726630112191e+18,118.10119086914062,-2.3133819519741836,1.0711437278264762,1.103075647203401,1.689726630109687e+18,118.09868696289064,-0.03638916015625,1.085418701171875,0.025958251953125,1.689726630112191e+18,118.10119086914062,1.8921820249111951,9.587602526118754,-0.8026930629638581,1.689726630112191e+18,118.10119086914062,-0.6139126539230346,0.8313245415687561,-0.8402679443359375,1.6897266301146972e+18,118.10369711914063,-0.6081118941307068,0.816379714012146,-0.8122265338897705,,,,,,,,,,,,,1.689726630112191e+18,118.10119086914062,-6.760077667236328,45.73094177246094,1.3978927612304688,1.6897266301121234e+18,118.10112329101564,23.487261962890624,57.5914306640625,80.69855346679688,1.689726630112191e+18,118.10119086914062,-2.1521221428296773,0.7299506399452057,-0.1566936883178519,-2.7422492616910814,-0.6155441064137877,0.2522566481404123,-1.359535950836141
13.15,1.6897266301622943e+18,118.15129423828124,-1.6070883705748618,0.2290970418262481,0.3315053353515266,1.6897266301597903e+18,118.14879033203128,0.05791015625,0.9826019287109377,-0.0810699462890625,1.6897266301622943e+18,118.15129423828124,2.1366852517317234,9.50369136934042,-1.1300015311474352,1.6897266301622943e+18,118.15129423828124,-0.5204931139945984,0.1408059194684028,-0.3465774297714233,1.689726630164801e+18,118.15380087890624,-0.5101507604122162,0.1040335118770599,-0.3339993357658385,,,,,,,,,,,,,1.6897266301622943e+18,118.15129423828124,-5.700885009765625,45.802772521972656,0.53018798828125,1.6897266301641303e+18,118.1531302734375,24.605230712890624,57.752960205078125,79.56927185058593,1.6897266301622943e+18,118.15129423828124,-2.090381492389639,0.7368849158971528,-0.1346115444138471,-2.6557116100031117,-0.610675565869889,0.256777042574343,-1.321700703151086
