,seconds_elapsed_rounded,accelerometer_time,accelerometer_seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,accelerometeruncalibrated_time,accelerometeruncalibrated_seconds_elapsed,accelerometeruncalibrated_z,accelerometeruncalibrated_y,accelerometeruncalibrated_x,gravity_time,gravity_seconds_elapsed,gravity_z,gravity_y,gravity_x,gyroscope_time,gyroscope_seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeuncalibrated_time,gyroscopeuncalibrated_seconds_elapsed,gyroscopeuncalibrated_z,gyroscopeuncalibrated_y,gyroscopeuncalibrated_x,location_time,location_seconds_elapsed,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_time,magnetometer_seconds_elapsed,magnetometer_z,magnetometer_y,magnetometer_x,magnetometeruncalibrated_time,magnetometeruncalibrated_seconds_elapsed,magnetometeruncalibrated_z,magnetometeruncalibrated_y,magnetometeruncalibrated_x,orientation_time,orientation_seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,totalacceleration_time,totalacceleration_seconds_elapsed,totalacceleration_z,totalacceleration_y,totalacceleration_x
0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6886865289631386e+18,0.037138671875,9.465408325195312,3.5371899604797363,-0.6999006271362305
1,0.1,,,,,,1.688686529049641e+18,0.12364095052083333,7.853243827819824,4.114059766133626,-0.31904302040735877,,,,,,1.688686529036645e+18,0.11064521484375,0.13768902607262132,0.2954144310206175,0.260198051482439,1.6886865290496374e+18,0.1236373291015625,0.06207917828578505,0.2412535889307037,0.1729894032469019,,,,,,,,,,,,1.6886865290438802e+18,0.11788037109375,-47.596265157063804,-5.455433289210002,12.319966475168863,1.6886865290438802e+18,0.11788037109375,-302.9422658284505,89.57036590576172,-120.40383275349934,,,,,,,,,,1.6886865290323412e+18,0.10634130859375,8.155188202857971,4.0648073554039,-0.3248256742954254
2,0.2,1.6886865291275118e+18,0.201511767578125,0.007483291625976563,-0.48367676734924314,0.07342550754547114,1.6886865291275098e+18,0.201509765625,8.747162342071533,3.914757490158081,-0.3298107211788495,1.6886865291275118e+18,0.201511767578125,8.737582015991212,4.438212203979492,-0.4347371935844421,1.6886865291318354e+18,0.20583548990885417,0.009392053044090617,0.14905112050473687,-0.210188552737236,1.6886865291275118e+18,0.201511767578125,0.010323622357100201,0.1300837537273764,-0.2051896333694458,,,,,,,,,,,,1.6886865291238825e+18,0.19788266601562501,-47.40187873840332,-5.402159833908081,12.935659790039063,1.6886865291238825e+18,0.19788266601562501,-302.7478729248047,89.62363967895507,-119.78813781738282,1.6886865291275118e+18,0.201511767578125,0.25729557275772097,0.08354353755712506,0.2183320045471191,0.9376239657402039,0.04970773756504052,-0.4694814682006836,-0.5237590432167053,1.6886865291275098e+18,0.201509765625,8.741180578867594,3.932105541229248,-0.39262231687704724
3,0.30000000000000004,1.6886865292226819e+18,0.29668180338541666,0.3098074595133463,-0.769873857498169,-0.13189351061979926,1.6886865292313352e+18,0.3053352457682292,9.094321250915527,3.50199564297994,-0.6617151548465093,1.6886865292226819e+18,0.29668180338541666,8.810073534647623,4.267938296000163,-0.6329876482486725,1.6886865292270106e+18,0.30101064453125004,-0.0387593990191817,0.12773192301392555,-0.07916813530027864,1.6886865292226819e+18,0.29668180338541666,-0.03683008272976922,0.15465071673194566,-0.093666002775232,,,,,,,,,,,,1.688686529223883e+18,0.29788288574218746,-47.426279067993164,-4.538399982452392,13.970219802856445,1.688686529223883e+18,0.29788288574218746,-302.77228088378905,90.48739852905274,-118.75357818603516,1.6886865292226819e+18,0.29668180338541666,0.2604801853497823,0.09161719058950739,0.2063091918826103,0.9387145042419434,0.0717214482525984,-0.45010748008886975,-0.5249336361885071,1.6886865292313352e+18,0.3053352457682292,9.08833932876587,3.5193435748418174,-0.7245267530282339
4,0.4,1.688686529326506e+18,0.40050614420572916,-0.041770299275716134,-0.5467473665873209,0.9122527837753296,1.6886865293265055e+18,0.40050546875000004,8.76682357788086,3.746562099456787,0.14799607843160628,1.688686529326506e+18,0.40050614420572916,8.77710485458374,4.298151890436809,-0.8397457400957743,1.6886865293221806e+18,0.3961805419921875,-0.0944295867035786,0.39159006997942924,0.049658252741210156,1.688686529326506e+18,0.40050614420572916,-0.09498954378068443,0.4254421852529049,0.046502117766067386,,,,,,,,,,,,1.6886865293238833e+18,0.3978833984375,-47.23229904174805,-4.521319913864136,14.546059703826904,1.6886865293238833e+18,0.3978833984375,-302.5782928466797,90.50447845458984,-118.17773666381837,1.688686529326506e+18,0.40050614420572916,0.2581148892641067,0.10209042951464647,0.20535074174404144,0.9384727478027344,0.0953908152878284,-0.4535286873579025,-0.5147722462813059,1.6886865293265055e+18,0.40050546875000004,8.760841751098633,3.7639099597930907,0.08518448788672686
5,0.5,1.6886865294303286e+18,0.50432861328125,-0.29134321212768555,-1.047732671101888,0.8059143324693044,1.6886865294216788e+18,0.49567891438802086,8.34437084197998,3.19511616230011,-0.30069805309176445,1.6886865294303286e+18,0.50432861328125,8.731563091278076,4.261250575383504,-1.348362684249878,1.6886865294260052e+18,0.5000053710937501,-0.35941783835490543,0.3640756805737813,-0.0757981970285376,1.6886865294303286e+18,0.50432861328125,-0.3801363483071327,0.3599523405234019,-0.08391761314123869,,,,,,,,,,,,1.6886865294238828e+18,0.49788264160156254,-46.50151901245117,-4.293179965019226,16.57369956970215,1.6886865294238828e+18,0.49788264160156254,-301.847509765625,90.73261795043945,-116.15009841918945,1.6886865294303286e+18,0.50432861328125,0.2529913410544395,0.12642160927255944,0.19734675437211988,0.9386191169420878,0.1531851266821225,-0.44935401280721027,-0.4915185421705246,1.6886865294216788e+18,0.49567891438802086,8.338388681411743,3.2124640544255576,-0.36350963136646897
6,0.6000000000000001,1.6886865295255004e+18,0.599500537109375,0.2346017837524414,0.48986525535583497,-3.058560872077942,1.6886865295256323e+18,0.5996323649088542,8.915956179300943,4.734797835350037,-4.282853484153748,1.6886865295255004e+18,0.599500537109375,8.657980918884277,4.297970581054687,-1.6670199632644653,1.6886865295230925e+18,0.5970924072265625,0.49467358489831287,0.3512984241048495,0.2626975042124589,1.6886865295305492e+18,0.6045492350260416,0.6109161569426457,0.35129842658837634,0.26315566524863243,,,,,,,,,,,,1.6886865295238825e+18,0.597882421875,-45.97691879272461,-4.4005399465560915,18.280479431152344,1.6886865295238825e+18,0.597882421875,-301.3229125976562,90.62525787353516,-114.44331741333008,1.6886865295255004e+18,0.599500537109375,0.25191228091716766,0.14328684508800504,0.19528829157352443,0.9368528485298157,0.19021469652652737,-0.4535661518573761,-0.4813796401023865,1.6886865295256323e+18,0.5996323649088542,8.909974098205566,4.752145727475484,-4.345665017763774
7,0.7000000000000001,1.6886865296206735e+18,0.6946736653645833,0.14391406377156576,0.1507636706034343,0.3730781078338623,1.6886865296293284e+18,0.7033284098307292,8.947062969207764,4.275076707204183,-1.0875379020969074,1.6886865296206735e+18,0.6946736653645833,8.627312978108725,4.338926474253337,-1.7195148666699727,1.6886865296249997e+18,0.6989995930989584,0.5168428967396418,0.6726899047692617,-0.4198680445551872,1.688686529625001e+18,0.6990008789062501,0.5307502686977387,0.694431608915329,-0.45521679520606995,,,,,,,,,,,,1.688686529623883e+18,0.697882958984375,-44.82767944335937,-5.282599878311157,20.02263946533203,1.688686529623883e+18,0.697882958984375,-300.1736724853516,89.74319763183594,-112.70115966796875,1.6886865296206735e+18,0.6946736653645833,0.2903185039758682,0.15449917813142136,0.19052692254384354,0.9248317778110504,0.19667734702428177,-0.45818524559338886,-0.562390516201655,1.6886865296293284e+18,0.7033284098307292,8.941081047058105,4.29242471853892,-1.1503494729598363
8,0.8,1.688686529724495e+18,0.7984950764973958,1.253703276316325,-1.808140496412913,0.2487004597981771,1.6886865297244982e+18,0.798498095703125,9.843952751159668,2.1716061592102056,-1.770569086074829,1.688686529724495e+18,0.7984950764973958,8.671462217966715,4.0011195341746015,-2.228736678759257,1.6886865297288225e+18,0.8028225504557293,0.17715092251698175,1.0048733229438465,-0.3371721568206946,1.6886865297201743e+18,0.7941742757161458,0.12067134430011113,0.8378780235846838,-0.396018847823143,1.688686529696e+18,0.77,0.0,0.0,0.9003691673278809,11.58199977874756,0.0,0.0,40.30000305175781,-122.7532002,49.1903854,1.6886865297238815e+18,0.7978814208984375,-43.72357940673828,-4.173619937896729,22.79325942993164,1.6886865297238815e+18,0.7978814208984375,-299.0695739746094,90.85217819213867,-109.93053741455078,1.688686529724495e+18,0.7984950764973958,0.3134780277808507,0.1786124830444654,0.16101603706677747,0.918519934018453,0.25148603071769077,-0.420170138279597,-0.6039921840031942,1.6886865297244982e+18,0.798498095703125,9.837970733642578,2.1889541387557983,-1.8333806991577148
9,0.9,1.6886865298283182e+18,0.9023181559244792,-0.20039812723795572,-1.5660857756932576,0.5336957573890686,1.6886865298196675e+18,0.89366748046875,7.831010659535726,2.696810801823934,-2.734198729197184,1.6886865298283182e+18,0.9023181559244792,7.630248467127482,4.7290553251902265,-3.8411503235499063,1.6886865298326467e+18,0.9066466471354167,1.8346574107805889,3.0292298396428428,1.4634040395418804,1.6886865298239951e+18,0.8979951578776042,1.7647642195224762,3.18245522181193,1.3524556756019592,,,,,,,,,,,,1.6886865298238828e+18,0.8978827636718749,-36.77689952850342,-8.125199890136718,31.44183979034424,1.6886865298238828e+18,0.8978827636718749,-292.1228942871094,86.9005973815918,-101.2819580078125,1.6886865298283182e+18,0.9023181559244792,0.36815592149893445,0.2924167563517888,0.1527828052639961,0.8671271602312723,0.46923649311065674,-0.5042390078306198,-0.6780602733294169,1.6886865298196675e+18,0.89366748046875,7.825028419494629,2.7141587932904563,-2.797010213136673
