seconds_elapsed_rounded,accelerometer_time,accelerometer_seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,accelerometeruncalibrated_time,accelerometeruncalibrated_seconds_elapsed,accelerometeruncalibrated_z,accelerometeruncalibrated_y,accelerometeruncalibrated_x,gravity_time,gravity_seconds_elapsed,gravity_z,gravity_y,gravity_x,gyroscope_time,gyroscope_seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeuncalibrated_time,gyroscopeuncalibrated_seconds_elapsed,gyroscopeuncalibrated_z,gyroscopeuncalibrated_y,gyroscopeuncalibrated_x,location_time,location_seconds_elapsed,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_time,magnetometer_seconds_elapsed,magnetometer_z,magnetometer_y,magnetometer_x,magnetometeruncalibrated_time,magnetometeruncalibrated_seconds_elapsed,magnetometeruncalibrated_z,magnetometeruncalibrated_y,magnetometeruncalibrated_x,orientation_time,orientation_seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw,totalacceleration_time,totalacceleration_seconds_elapsed,totalacceleration_z,totalacceleration_y,totalacceleration_x
0.1,1.6893057726124462e+18,0.1254462890625,-0.15423425038655594,-0.038304328918457,-0.012819290161132799,1.6893057725951416e+18,0.10814154052734375,2.255683958530426,9.461519718170166,-0.32437702268362045,1.68930577261244e+18,0.1254400634765625,2.322848320007324,9.523390769958496,-0.38145701587200165,1.6893057725908165e+18,0.1038165283203125,0.04225151333957905,-0.03909537477496389,-0.011962777624527599,1.6893057725951442e+18,0.108144140625,0.044318273663520744,-0.027091873995959758,-0.00855211336165666,,,,,,,,,,,,1.689305772592555e+18,0.10555499267578125,-16.50202488899231,-45.294023513793945,-13.662474751472473,1.689305772592555e+18,0.10555499267578125,-284.7922172546387,47.596773624420166,-156.463472366333,1.689305772621097e+18,0.13409704589843752,-0.46728961169719696,-0.3477087765932083,0.5114682018756866,0.6317747235298157,0.16305248439311976,-1.3303289413452148,1.4016925692558289,1.6893057725951442e+18,0.108144140625,2.2402801513671875,9.46923656463623,-0.38129628300666807
0.2,1.689305772690299e+18,0.20329886881510417,-0.057015458742777525,-0.006069978078206366,-0.051550313830375616,1.689305772681647e+18,0.19464725748697917,2.262513518333435,9.503593603769938,-0.36281172931194305,1.689305772681647e+18,0.19464725748697917,2.3304882446924844,9.521928151448568,-0.3711052536964416,1.6893057726859735e+18,0.1989736328125,0.006597344801411919,-0.006322455307235899,-0.03078760853968558,1.689305772690299e+18,0.20329886881510417,0.007610362782240016,0.0012980887937980498,-0.023365595067540768,,,,,,,,,,,,1.689305772683005e+18,0.196005029296875,-16.477319717407227,-45.32055931091308,-13.811619758605957,1.689305772683005e+18,0.196005029296875,-284.76751708984375,47.5702392578125,-156.61261901855468,1.689305772690299e+18,0.20329886881510417,-0.4673029234011968,-0.3477734128634135,0.510881503423055,0.6322036484877268,0.15853071957826612,-1.3293518821398418,1.3973917563756306,1.689305772690299e+18,0.20329886881510417,2.2750757932662964,9.515358289082846,-0.4214358925819397
0.30000000000000004,1.689305772785453e+18,0.298453076171875,-0.00789308547973632,0.0030431747436523403,-0.04229651093482966,1.6893057727854523e+18,0.29845235188802083,2.3675983349482217,9.509476025899252,-0.3396811137596765,1.6893057727854523e+18,0.29845235188802083,2.3539443413416543,9.516502221425375,-0.36211598416169477,1.6893057727811305e+18,0.2941302490234375,0.012522737650821533,-0.006872233624259633,-0.027183503378182598,1.689305772785453e+18,0.298453076171875,0.01078177168965332,-0.0036957345495466005,-0.02626720545813438,,,,,,,,,,,,1.689305772783505e+18,0.2965050537109375,-16.733519554138184,-45.1985595703125,-14.028779697418212,1.689305772783505e+18,0.2965050537109375,-285.0237121582031,47.69223861694336,-156.82977905273438,1.689305772785453e+18,0.298453076171875,-0.46730112433433535,-0.34740884304046626,0.5101278066635132,0.6330135107040405,0.1538798421621322,-1.3273991107940675,1.3922693252563476,1.689305772785453e+18,0.298453076171875,2.344248342514038,9.519844818115235,-0.40426738262176515
0.4,1.6893057728806072e+18,0.3936070963541667,-0.1336696545282999,0.0368792215983073,-0.031780391931533765,1.6893057728892593e+18,0.4022593180338541,2.3109681606292725,9.516554832458496,-0.31535408397515613,1.6893057728892593e+18,0.4022593180338541,2.4586044947306314,9.490344365437826,-0.346842959523201,1.6893057728849354e+18,0.39793538411458335,-0.013948090141639084,-0.1162425652146339,-0.1930334158241748,1.6893057728806072e+18,0.3936070963541667,-0.0133372246539996,-0.10417797726889445,-0.17610736191272733,,,,,,,,,,,,1.6893057728840049e+18,0.39700485839843747,-17.35205955505371,-44.99115905761719,-14.343539619445801,1.6893057728840049e+18,0.39700485839843747,-285.6422546386719,47.89963874816895,-157.14453735351563,1.6893057728806072e+18,0.3936070963541667,-0.47028084099292755,-0.34707724551359814,0.5059204598267873,0.6343554457028707,0.14275862773259473,-1.3184324304262798,1.3865945140520732,1.6893057728806072e+18,0.3936070963541667,2.3066810369491577,9.531809012095133,-0.3795614888270696
0.5,1.6893057729844132e+18,0.4974131673177083,-0.4030534823735555,-0.006621837615966798,0.01680099715789157,1.689305772993068e+18,0.5060679524739583,2.714158773422241,9.28056255976359,-0.23599213610092795,1.689305772993068e+18,0.5060679524739583,3.1033830642700195,9.294818242390951,-0.31817215681076044,1.6893057729887347e+18,0.5017347412109375,-0.10061459615826603,-0.43857579429944354,-1.0141635636488597,1.6893057729844132e+18,0.4974131673177083,-0.09977465681731697,-0.43513967593510944,-0.9815586308638254,,,,,,,,,,,,1.6893057729845048e+18,0.4975048828125,-19.563919448852538,-44.048099517822266,-14.697339630126953,1.6893057729845048e+18,0.4975048828125,-287.85411376953124,48.84269981384277,-157.4983367919922,1.6893057729844132e+18,0.4974131673177083,-0.49044211208820343,-0.3409857600927353,0.48013536135355633,0.6421453456083933,0.10820992166797312,-1.2577518423398335,1.3834702968597412,1.6893057729844132e+18,0.4974131673177083,2.614358146985372,9.316654364267984,-0.3039881810545921
0.6000000000000001,1.689305773088216e+18,0.6012161458333334,-0.48480157057444256,-0.005221684773763017,-0.1832400908072789,1.6893057730882196e+18,0.601219775390625,3.7683366775512694,8.788478660583497,-0.4609772801399231,1.6893057730882196e+18,0.601219775390625,4.2783520221710205,8.813393020629883,-0.2948442280292511,1.6893057730925468e+18,0.6055469563802084,0.028405233286321135,-0.09570222184993325,-1.5791120926539104,1.689305773088216e+18,0.6012161458333334,0.02247475087642667,-0.09050986574341852,-1.566360314687093,,,,,,,,,,,,1.689305773085005e+18,0.5980049072265625,-25.024639701843263,-41.05421905517578,-14.79371976852417,1.689305773085005e+18,0.5980049072265625,-293.31483154296876,51.83657875061035,-157.59471588134767,1.689305773088216e+18,0.6012161458333334,-0.5204355219999949,-0.31243733565012616,0.42962832748889923,0.6680862506230673,0.06943933852016922,-1.1193119486172993,1.3675800959269206,1.689305773088216e+18,0.6012161458333334,3.7944184939066568,8.804091612497965,-0.4732803826530774
0.7000000000000001,1.6893057731920228e+18,0.7050226643880207,0.3373739719390869,-0.047098159790039056,0.0050544242064158,1.689305773183373e+18,0.6963728027343751,5.678567012151082,8.14915649096171,-0.16669997697075203,1.689305773183373e+18,0.6963728027343751,5.360475937525432,8.209431012471518,-0.22330215821663538,1.6893057731877015e+18,0.70070146484375,0.2145358756184578,0.3696651130914688,-0.7871609434485436,1.6893057731920228e+18,0.7050226643880207,0.2030363343656063,0.3707442929347356,-0.6853144466876984,,,,,,,,,,,,1.6893057731855048e+18,0.698504931640625,-30.757419204711915,-37.20267906188965,-15.065779781341552,1.6893057731855048e+18,0.698504931640625,-299.0476104736328,55.68811874389648,-157.8667770385742,1.6893057731920228e+18,0.7050226643880207,-0.53452996412913,-0.2775006095568339,0.3846401671568553,0.6993974049886068,0.042091263458132695,-0.9878442386786143,1.327873210112254,1.6893057731920228e+18,0.7050226643880207,5.745266914367676,8.132107416788736,-0.22113669166962302
0.8,1.6893057732871816e+18,0.8001815917968751,1.2690980911254883,-0.3158620834350586,-0.1317734837532043,1.6893057732871775e+18,0.800177490234375,6.448357899983724,8.01286522547404,-0.36171502619981766,1.6893057732871775e+18,0.800177490234375,5.203447500864665,8.30217186609904,-0.3151575773954391,1.6893057732828547e+18,0.7958544514973959,0.0769181167706847,0.2722422716518243,1.0613528837760289,1.6893057732871816e+18,0.8001815917968751,0.0595899041742086,0.23762658238410944,1.1065518796443938,1.689305773311e+18,0.824,0.0,0.0,0.9506596922874452,21.415000915527344,0.0,0.0,40.900001525878906,-122.7531546,49.1904195,1.689305773286005e+18,0.79900498046875,-31.469900131225586,-37.08189926147461,-14.555819702148437,1.689305773286005e+18,0.79900498046875,-299.7600952148438,55.80889892578125,-157.35681762695313,1.6893057732871816e+18,0.8001815917968751,-0.5205268740653992,-0.272293347120285,0.39922039508819573,0.7037853598594666,0.06077575460076327,-1.0076629161834716,1.307235884666443,1.6893057732871816e+18,0.8001815917968751,6.507879447937012,7.96714220046997,-0.44781675934791565
0.9,1.6893057733823316e+18,0.895331787109375,0.8236067891120911,-0.5514987309773763,-0.11117523411909735,1.689305773390985e+18,0.9039849039713541,3.429712434609731,8.795517444610596,-0.5572285801172256,1.689305773390985e+18,0.9039849039713541,2.7485223412513733,9.348384539286295,-0.5282420565684637,1.6893057733866596e+18,0.8996596272786458,-0.303370952916642,0.238364706436793,3.3529884417851767,1.6893057733823316e+18,0.895331787109375,-0.28361963853240013,0.24650958180427548,3.3552791674931846,,,,,,,,,,,,1.689305773386505e+18,0.8995050048828125,-20.750979709625245,-43.57473945617676,-13.53589973449707,1.689305773386505e+18,0.8995050048828125,-289.0411743164062,49.31605949401855,-156.33690032958984,1.6893057733823316e+18,0.895331787109375,-0.48057978351910907,-0.3239753892024358,0.4901486833890279,0.6489606698354086,0.19567499558130896,-1.252181887626648,1.425585389137268,1.6893057733823316e+18,0.895331787109375,3.8415770133336387,8.713962237040201,-0.6067799379428228
1.0,1.6893057734861386e+18,0.9991385498046874,-0.4354649931192398,-0.10289255777994788,0.17283683021863303,1.689305773486139e+18,0.9991389648437499,-0.039601221680641174,9.631111145019531,-0.7404589772224426,1.689305773486139e+18,0.9991389648437499,0.3847390800714493,9.747199630737304,-0.9567420005798339,1.6893057734904655e+18,1.0034653727213543,-0.45858163634936017,0.10117455571889873,1.68438454469045,1.6893057734861386e+18,0.9991385498046874,-0.46334128578503925,0.10244719373683131,1.759215533733368,,,,,,,,,,,,1.689305773487005e+18,1.000005029296875,-7.78847975730896,-48.49987945556641,-11.503379726409912,1.689305773487005e+18,1.000005029296875,-276.07867736816405,44.390919876098636,-154.30437774658202,1.6893057734861386e+18,0.9991385498046874,-0.44185952842235565,-0.36938198904196423,0.5860879023869833,0.5693643490473429,1.2085805932680767,-1.454620401064555,2.432846466700236,1.6893057734861386e+18,0.9991385498046874,-0.03220340050756929,9.639386336008707,-0.7818547884623209
