seconds_elapsed_rounded,accelerometer_time,accelerometer_seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,accelerometeruncalibrated_time,accelerometeruncalibrated_seconds_elapsed,accelerometeruncalibrated_z,accelerometeruncalibrated_y,accelerometeruncalibrated_x,gravity_time,gravity_seconds_elapsed,gravity_z,gravity_y,gravity_x,gyroscope_time,gyroscope_seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeuncalibrated_time,gyroscopeuncalibrated_seconds_elapsed,gyroscopeuncalibrated_z,gyroscopeuncalibrated_y,gyroscopeuncalibrated_x,location_time,location_seconds_elapsed,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_time,magnetometer_seconds_elapsed,magnetometer_z,magnetometer_y,magnetometer_x,magnetometeruncalibrated_time,magnetometeruncalibrated_seconds_elapsed,magnetometeruncalibrated_z,magnetometeruncalibrated_y,magnetometeruncalibrated_x,orientation_time,orientation_seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw
0.0,1.688686307519838e+18,104.9958379720052,-0.0435789426167805,0.1394230524698892,-0.1640446186065673,1.688686307528481e+18,105.00448103841148,-1.0857432285944622,-9.548558553059896,-1.2340982755025227,1.688686307519838e+18,104.9958379720052,-1.038040280342102,-9.688024520874023,-1.1405177513758342,1.6886863075241656e+18,105.00016564941406,-0.0157297803089022,-0.1374446786940097,-0.0269544296897947,1.6886863075241656e+18,105.00016564941406,-0.0167224355973302,-0.1328631937503814,-0.0245109680108725,,,,,,,,,,,,1.6886863075238456e+18,104.99984580078126,-12.026759719848632,42.76831893920898,2.8889598846435547,1.6886863075238456e+18,104.99984580078126,-267.37275390625,137.7941162109375,-129.8348358154297,1.688686307519838e+18,104.9958379720052,-0.6641024152437845,0.743579109509786,0.0003913064623096,0.0778269072373707,2.3092195987701416,1.4129329522450764,0.7224659522374471
0.05,1.6886863075717522e+18,105.04775227864585,-0.147219697634379,0.2018887201944986,-0.2232335408528646,1.6886863075804047e+18,105.05640470377604,-1.20478618144989,-9.528818130493164,-1.3304093678792317,1.6886863075717522e+18,105.04775227864585,-1.04945441087087,-9.687678337097168,-1.1329738696416218,1.688686307567427e+18,105.04342724609376,-0.0472911509374777,-0.1502728487054506,-0.0376700224975744,1.688686307567427e+18,105.04342724609376,-0.0482583555082479,-0.145691360036532,-0.0352265623708565,,,,,,,,,,,,1.6886863075738458e+18,105.04984580078126,-12.112159919738769,42.90495910644531,2.8157599925994874,1.6886863075738458e+18,105.04984580078126,-267.4581604003906,137.93075866699218,-129.9080352783203,1.6886863075717522e+18,105.04775227864585,-0.6634136041005453,0.7439651687939962,-0.0025992455581823,0.0799366583426793,2.3179752826690674,1.4127089977264404,0.7064621448516846
0.1,1.688686307623667e+18,105.09966707356772,0.0788921912511189,-0.0454889933268229,-0.4606136878331502,1.6886863076236662e+18,105.09966613769532,-0.993619590997696,-9.798309326171877,-1.5337992906570437,1.688686307623667e+18,105.09966707356772,-1.0675901174545288,-9.688356717427572,-1.1099507808685305,1.688686307619342e+18,105.09534204101564,-0.1008945753177006,-0.3556253910064697,-0.0937169119715689,1.688686307619342e+18,105.09534204101564,-0.101810872554779,-0.3510438899199168,-0.0912225432693957,,,,,,,,,,,,1.6886863076238472e+18,105.09984716796872,-11.831559562683106,42.85859832763672,2.6839999198913573,1.6886863076238472e+18,105.09984716796872,-267.17755126953125,137.8843963623047,-130.039794921875,1.688686307623667e+18,105.09966707356772,-0.6621952454249064,0.7445311546325684,-0.0091638726492722,0.0841322938601175,2.3367668787638345,1.4131489197413127,0.67237788438797
0.15,1.6886863076755796e+18,105.1515799153646,0.4225482543309529,0.1568991343180338,-0.1696310440699259,1.6886863076669202e+18,105.14292016601564,-0.6843472917874655,-9.539984385172524,-1.255434274673462,1.6886863076755796e+18,105.1515799153646,-1.1031702756881714,-9.686158816019692,-1.094253341356913,1.6886863076712522e+18,105.14725219726564,-0.0484110706796248,-0.2669990162054697,-0.1074613779783248,1.6886863076712522e+18,105.14725219726564,-0.0493273676062623,-0.2624175349871317,-0.1050179153680801,,,,,,,,,,,,1.6886863076738437e+18,105.14984355468752,-11.560719680786132,43.21971893310547,2.1642799615859984,1.6886863076738437e+18,105.14984355468752,-266.9067138671875,138.24552001953126,-130.55951538085938,1.6886863076755796e+18,105.1515799153646,-0.6601482431093851,0.7456280390421549,-0.0163665448005,0.0892886519432067,2.36026938756307,1.4117279450098674,0.6312902172406515
0.2,1.688686307727494e+18,105.20349373372396,0.4215758641560872,-0.2552169164021809,0.2515059113502502,1.6886863077188434e+18,105.19484342447916,-0.7339983383814493,-9.893324534098308,-0.8953144550323486,1.688686307727494e+18,105.20349373372396,-1.140881856282552,-9.680423736572266,-1.106217583020528,1.68868630772317e+18,105.1991700846354,0.0255036232993006,-0.1138754611214001,-0.1083776752154032,1.68868630772317e+18,105.1991700846354,0.0244855160514513,-0.1092939749360084,-0.1058324029048283,,,,,,,,,,,,1.6886863077238484e+18,105.19984863281248,-11.47531967163086,43.04403991699219,1.922719931602478,1.6886863077238484e+18,105.19984863281248,-266.8213134765625,138.06983337402343,-130.80108032226562,1.688686307727494e+18,105.20349373372396,-0.6582750876744589,0.7468530734380087,-0.019071077927947,0.0923020218809445,2.3716286023457847,1.4080804586410522,0.6117710868517557
0.25,1.6886863077794097e+18,105.25540950520832,0.4036048452059428,-0.29707400004069,0.8283836841583252,1.688686307770755e+18,105.24675512695312,-0.6941179633140564,-10.00738271077474,-0.2971088091532388,1.6886863077794097e+18,105.25540950520832,-1.1725618839263916,-9.675455729166666,-1.116594632466634,1.6886863077750797e+18,105.25107975260418,0.0400625790158907,0.1314378343522548,-0.0283543293674786,1.6886863077750797e+18,105.25107975260418,0.0390953756868839,0.1360193279882271,-0.0258599619070688,,,,,,,,,,,,1.688686307773843e+18,105.24984296875,-11.211799621582031,43.28559951782226,2.3570399284362793,1.688686307773843e+18,105.24984296875,-266.55779418945315,138.31139221191407,-130.36676025390625,1.6886863077794097e+18,105.25540950520832,-0.657092293103536,0.7479579647382101,-0.0180847992499669,0.0919768884778022,2.380680004755656,1.4049769639968872,0.6045664350191752
0.3,1.6886863078313196e+18,105.30731966145834,-0.1383721431096395,-0.1607577006022135,0.9083488583564758,1.68868630782267e+18,105.29867008463542,-1.2113664547602336,-9.8987086613973,-0.125423789024353,1.6886863078313196e+18,105.30731966145834,-1.149029811223348,-9.68036651611328,-1.098254680633545,1.6886863078269944e+18,105.30299454752604,0.0067704231478273,0.3289509316285451,0.1161153043309847,1.6886863078269944e+18,105.30299454752604,0.0058032198964307,0.3335324327150981,0.1185587594906488,,,,,,,,,,,,1.6886863078238472e+18,105.29984731445312,-11.182519721984864,43.202639770507815,2.4570799350738524,1.6886863078238472e+18,105.29984731445312,-266.528515625,138.2284362792969,-130.26671752929687,1.6886863078313196e+18,105.30731966145834,-0.6587459842363993,0.7472580671310425,-0.0131340461472669,0.0864852666854858,2.378814935684204,1.40804390112559,0.6213086843490601
0.35,1.6886863078745897e+18,105.35058984375,-0.4350432753562927,0.1510257720947265,0.7393240928649902,1.688686307874586e+18,105.35058610026044,-1.5633107821146648,-9.57767136891683,-0.293519581357638,1.6886863078745897e+18,105.35058984375,-1.11746346950531,-9.687164306640623,-1.0706058740615845,1.6886863078789138e+18,105.35491365559896,-0.012319115611414,0.3395392696062723,0.1013018190860747,1.6886863078789138e+18,105.35491365559896,-0.0133372244114676,0.3441207508246104,0.1037452792127926,,,,,,,,,,,,1.688686307873846e+18,105.34984599609376,-11.548519706726074,43.00499877929688,2.591279935836792,1.688686307873846e+18,105.34984599609376,-266.89451904296874,138.03079833984376,-130.13251953125,1.6886863078745897e+18,105.35058984375,-0.6607726216316223,0.7462557554244995,-0.007889158790931,0.0801064297556876,2.3776562213897705,1.4123739004135132,0.6390201151371002
0.4,1.6886863079178473e+18,105.39384741210938,-0.7770324150721232,0.0948177973429361,0.1441812515258789,1.6886863079264942e+18,105.402494140625,-1.842274030049642,-9.638090133666992,-0.9355936447779336,1.6886863079178473e+18,105.39384741210938,-1.098804513613383,-9.692073186238607,-1.0451541741689043,1.688686307930826e+18,105.40682600911458,-0.06602435434858,-0.0975857252875963,0.0656171093384424,1.688686307930826e+18,105.40682600911458,-0.067042460044225,-0.0930042341351508,0.0680605682233969,1.688686307923308e+18,105.39930810546876,0.0,0.4281475841999054,0.9516693949699402,11.131999969482422,0.0205247532576322,0.0,40.20000076293945,-122.7531638,49.1902113,1.6886863079238449e+18,105.39984497070311,-10.843359756469727,43.19287948608398,3.081719923019409,1.6886863079238449e+18,105.39984497070311,-266.18934936523436,138.2186767578125,-129.64207458496094,1.6886863079178473e+18,105.39384741210938,-0.661893387635549,0.74563600619634,-0.0059608691371976,0.0767340138554572,2.3812545935312905,1.4155819416046145,0.6429701447486877
0.45,1.6886863079697613e+18,105.44576131184895,-0.2662095626195271,0.0533266067504882,-0.330435832341512,1.6886863079784095e+18,105.45440950520832,-1.2197413047154744,-9.651649792989096,-1.3391830921173096,1.6886863079697613e+18,105.44576131184895,-1.075828472773234,-9.6970427831014,-1.0227805773417156,1.688686307974084e+18,105.45008422851562,-0.0652862209826707,-0.2469422742724418,-0.0151952737942338,1.688686307974084e+18,105.45008422851562,-0.0663552358746528,-0.2423607856035232,-0.012675454840064,,,,,,,,,,,,1.6886863079738458e+18,105.449845703125,-11.941359901428225,42.970838928222655,2.4643999576568603,1.6886863079738458e+18,105.449845703125,-267.287353515625,137.99663696289062,-130.2593994140625,1.6886863079697613e+18,105.44576131184895,-0.6624849041302999,0.7448000311851501,-0.0103756748139857,0.0792203322052955,2.381501038869222,1.4188909530639648,0.6329322457313538
0.5,1.6886863080216768e+18,105.49767659505208,0.357195754845937,-0.0126110712687175,-0.5654191176096598,1.688686308030328e+18,105.50632796223958,-0.7439684470494589,-9.753743171691896,-1.5144573052724202,1.6886863080216768e+18,105.49767659505208,-1.1024239857991536,-9.694913864135742,-1.0145172278086343,1.688686308017351e+18,105.49335074869792,-0.0078903430451949,0.0839939738313356,-0.0827213351925213,1.688686308017351e+18,105.49335074869792,-0.0088575460637609,0.0885754600167274,-0.0802778750658034,,,,,,,,,,,,1.6886863080238438e+18,105.49984394531248,-11.560719680786132,43.05135879516602,2.4473199367523195,1.6886863080238438e+18,105.49984394531248,-266.90672607421874,138.07715454101563,-130.27647399902344,1.6886863080216768e+18,105.49767659505208,-0.6613741715749105,0.7456866502761841,-0.0119499253729978,0.0799432968099911,2.3976879119873047,1.4174673557281494,0.6134734352429708
0.55,1.6886863080735887e+18,105.54958862304689,-0.0762573877970377,0.0566654205322265,-0.3178896903991698,1.6886863080735898e+18,105.54958984375,-1.2224332690238957,-9.631709575653076,-1.2801600694656372,1.6886863080735887e+18,105.54958862304689,-1.121014952659607,-9.691009839375814,-1.031338651974996,1.6886863080692682e+18,105.54526814778644,0.0666352162758509,0.2170607844988504,0.0389935641239086,1.6886863080692682e+18,105.54526814778644,0.0655662032465139,0.221642273167769,0.0415897412846485,,,,,,,,,,,,1.6886863080738483e+18,105.54984833984376,-11.887679862976077,42.79759979248047,2.408280038833618,1.6886863080738483e+18,105.54984833984376,-267.2336730957031,137.82340087890626,-130.31551513671874,1.6886863080735887e+18,105.54958862304689,-0.6610726118087769,0.7463865081469218,-0.0067845340818166,0.0764355162779489,2.397864818572998,1.4148797591527302,0.6256107886632284
0.6,1.6886863081255068e+18,105.60150667317708,-0.1973996559778849,0.0914548238118489,-0.2282838424046833,1.6886863081168507e+18,105.5928506673177,-1.2907284498214722,-9.60578695933024,-1.1988041400909424,1.6886863081255068e+18,105.60150667317708,-1.0864131053288777,-9.692498524983725,-1.0541448990503948,1.688686308121173e+18,105.59717309570313,0.0166969831722477,-0.1717040389776229,0.0491746533662079,1.688686308121173e+18,105.59717309570313,0.0156788748766605,-0.1671225490669409,0.0516181116302807,,,,,,,,,,,,1.688686308123846e+18,105.59984580078124,-12.004799842834473,42.83175888061523,2.6229999542236326,1.688686308123846e+18,105.59984580078124,-267.3507934570313,137.85755615234376,-130.10079650878907,1.6886863081255068e+18,105.60150667317708,-0.6622137427330017,0.7452046076456705,-0.006721375354876,0.0780719692508379,2.371293226877848,1.415860652923584,0.6499504844347636
0.65,1.6886863081774182e+18,105.6534180501302,0.082874337832133,0.0539353688557942,-0.2146609226862589,1.6886863081687596e+18,105.6447596842448,-1.048255741596222,-9.6396853129069,-1.252044439315796,1.6886863081774182e+18,105.6534180501302,-1.0781525373458862,-9.690871556599935,-1.0773390928904216,1.6886863081730929e+18,105.6490926920573,0.0215330001277227,-0.2224058558543523,-0.03089960043629,1.6886863081730929e+18,105.6490926920573,0.0204639849252998,-0.2178752720355987,-0.0283543281257152,,,,,,,,,,,,1.6886863081738458e+18,105.64984580078126,-12.10483989715576,43.107479095458984,2.576639938354492,1.6886863081738458e+18,105.64984580078126,-267.4508361816406,138.1332763671875,-130.14715576171875,1.6886863081774182e+18,105.6534180501302,-0.6619167923927307,0.7448773980140686,-0.010587913605074,0.0831256732344627,2.356611728668213,1.4147913455963137,0.6519481738408407
