seconds_elapsed_rounded,accelerometer_time,accelerometer_seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,accelerometeruncalibrated_time,accelerometeruncalibrated_seconds_elapsed,accelerometeruncalibrated_z,accelerometeruncalibrated_y,accelerometeruncalibrated_x,gravity_time,gravity_seconds_elapsed,gravity_z,gravity_y,gravity_x,gyroscope_time,gyroscope_seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeuncalibrated_time,gyroscopeuncalibrated_seconds_elapsed,gyroscopeuncalibrated_z,gyroscopeuncalibrated_y,gyroscopeuncalibrated_x,location_time,location_seconds_elapsed,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_time,magnetometer_seconds_elapsed,magnetometer_z,magnetometer_y,magnetometer_x,magnetometeruncalibrated_time,magnetometeruncalibrated_seconds_elapsed,magnetometeruncalibrated_z,magnetometeruncalibrated_y,magnetometeruncalibrated_x,orientation_time,orientation_seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw
0.0,1.688702341987199e+18,30.002198811848956,16.080064058303833,-24.477492650349937,-0.10903795560201,1.6887023419785434e+18,29.99354353841146,14.971492608388266,-30.325238545735676,-2.5848466555277505,1.688702341987199e+18,30.002198811848956,-2.4067416985829673,-9.489065806070965,-0.607488214969635,1.688702341987199e+18,30.002198811848956,3.2795828580856323,10.114044765631355,1.9965112159649532,1.6887023419915264e+18,30.00652644856771,3.578804890314738,11.999582330385843,1.6727526783943176,,,,,,,,,,,,1.688702341989114e+18,30.004113720703124,-11.526559638977051,44.89843826293945,-19.380919456481937,1.688702341989114e+18,30.004113720703124,-266.0673522949219,140.36343383789062,-152.59272155761718,1.6887023419785434e+18,29.99354353841146,-0.545926590760549,0.7176229357719421,-0.3277293344338735,0.2736146052678426,2.989487648010254,1.3130025068918865,-0.7363988359769186
0.05,1.6887023420391022e+18,30.05410205078125,-4.919401089350383,-15.652589480082192,2.604306181271871,1.6887023420304543e+18,30.045454589843747,-5.399204730987549,-28.90689214070638,3.5032918055852256,1.6887023420391022e+18,30.05410205078125,-3.218253374099731,-9.2336057027181,-0.4418678681055705,1.6887023420391022e+18,30.05410205078125,3.1874439318974814,12.936802546183268,-2.9494609236717224,1.6887023420347807e+18,30.049780517578128,3.6218963861465454,15.275754928588864,-2.3882539719343185,,,,,,,,,,,,1.688702342039118e+18,30.054118017578123,-18.451279067993163,46.88459930419922,3.4208799719810488,1.688702342039118e+18,30.054118017578123,-272.9920715332031,142.34959716796874,-129.7909149169922,1.6887023420304543e+18,30.045454589843747,-0.2143822312355041,0.2521776755650838,-0.0661132376020153,0.0620045612255731,2.984297593434652,1.2805888255437214,0.1053697690367698
0.1,1.688702342091011e+18,30.106011555989586,2.8044562339782715,-0.737542470296224,1.8200637698173523,1.6887023420823583e+18,30.097358398437496,-1.1188439726829529,-11.21236801147461,0.5467599630355835,1.688702342091011e+18,30.106011555989586,-4.435028870900472,-8.707170804341635,-0.8125612239042918,1.688702342091011e+18,30.106011555989586,0.1403462886810302,-3.6491562326749167,-0.5147557531793912,1.6887023420780342e+18,30.093034179687503,0.7621562133232752,-0.9517279465993246,-2.0936897893746695,,,,,,,,,,,,1.6887023420891151e+18,30.10411528320312,-8.87672004699707,48.23391876220703,12.10971965789795,1.6887023420891151e+18,30.10411528320312,-263.4175109863281,143.69891967773438,-121.1020751953125,1.6887023420823583e+18,30.097358398437496,0.5293785929679871,-0.8398153980573019,-0.1129034658273061,0.0332016912288963,2.9971255461374917,1.1133246421813965,0.3570449848969777
0.15,1.6887023421342636e+18,30.149263549804687,3.2502336502075195,6.705510377883911,3.672529101371765,1.688702342134264e+18,30.14926407877604,-0.7517451153447231,-2.453839600086212,2.256032943725586,1.6887023421342636e+18,30.149263549804687,-3.7561795711517334,-8.94892406463623,-1.4156741499900818,1.6887023421342636e+18,30.149263549804687,-2.070833146572113,-6.471506357192993,1.32863187789917,1.6887023421299392e+18,30.14493929036458,-1.822058339913686,-6.413016001383464,1.2522737582524617,,,,,,,,,,,,1.688702342139118e+18,30.1541181640625,-13.393159675598143,48.36323928833008,7.071120023727417,1.688702342139118e+18,30.1541181640625,-267.9339538574219,143.82823486328124,-126.1406753540039,1.688702342134264e+18,30.14926407877604,-0.5562357902526855,0.8264157970746359,0.0127205162619551,0.0718567284444967,2.797049045562744,1.16756268342336,0.2593410511811574
0.2,1.6887023421775176e+18,30.192517496744788,3.038832664489746,10.041455268859863,2.7751002311706543,1.6887023421861704e+18,30.20117041015625,-0.0107677020132542,1.000798096259435,1.7684953610102336,1.6887023421775176e+18,30.192517496744788,-2.974090496699015,-9.286961555480955,-1.022432764371236,1.6887023421775176e+18,30.192517496744788,-3.019099712371826,-5.154888153076172,1.074155608812968,1.6887023421818442e+18,30.19684440104167,-3.0523409048716226,-5.081380685170491,1.0259991089502971,1.688702342207795e+18,30.222794921875,0.0,0.0,1.206685185432434,7.341000080108643,2.5964510440826416,104.07280731201172,43.400001525878906,-122.7530992,49.1874014,1.6887023421891151e+18,30.204115185546875,-16.74571990966797,47.80691833496094,-3.5111599445343016,1.6887023421891151e+18,30.204115185546875,-271.2865234375,143.27191772460938,-136.72295532226562,1.6887023421861704e+18,30.20117041015625,-0.5824347337086996,0.7891759475072225,-0.1261119817694027,0.1426759660243987,2.876638889312744,1.2748055855433147,-0.1219371370971202
0.25,1.688702342229419e+18,30.244418945312503,1.7661025524139404,10.851601282755531,1.9254632393519084,1.688702342238074e+18,30.25307430013021,-0.4390829801559448,1.2735798557599385,1.7373886505762737,1.688702342229419e+18,30.244418945312503,-2.5528063774108887,-9.467994372049969,-0.1373023738463719,1.688702342229419e+18,30.244418945312503,-2.949206511179606,-4.837441921234131,0.2914336373408635,1.6887023422337434e+18,30.24874340820313,-2.883843978246053,-4.770246664683024,0.2290744669735432,,,,,,,,,,,,1.6887023422391148e+18,30.254114794921872,-15.293919372558594,45.606038665771486,-15.813639640808104,1.6887023422391148e+18,30.254114794921872,-269.834716796875,141.07103576660157,-149.025439453125,1.688702342238074e+18,30.25307430013021,-0.5813591281572977,0.747066060702006,-0.2575816760460536,0.1899667680263518,-0.9856151739756266,1.3149763743082683,-0.7115065058072408
0.3,1.6887023422813274e+18,30.296327473958332,11.079450925191244,5.548094749450684,1.1678594648838043,1.6887023422899743e+18,30.304974202473957,6.865606506665547,-4.385844469070435,2.395813673734665,1.6887023422813274e+18,30.296327473958332,-1.9636574188868203,-9.584829330444336,0.5419364472230276,1.6887023422813274e+18,30.296327473958332,-0.3203479200601578,3.227811972300211,2.1369085113207498,1.6887023422856532e+18,30.30065340169271,0.0218384365240733,4.1743476788202925,2.308459719022115,,,,,,,,,,,,1.6887023422891177e+18,30.304117431640623,-19.300399589538575,43.20995941162109,-18.731879806518556,1.6887023422891177e+18,30.304117431640623,-273.8411926269531,138.67496032714843,-151.9436798095703,1.6887023422899743e+18,30.304974202473957,-0.6189619104067484,0.7158572673797607,-0.2655895253022511,0.1762269735336303,-2.696626822153727,1.383362889289856,-1.084442377090454
0.35,1.688702342333232e+18,30.348231933593752,-2.195815642674764,6.089726607004802,5.340312957763672,1.6887023423418836e+18,30.35688362630208,-3.8757744630177817,-4.175674915313721,6.4301126797993975,1.688702342333232e+18,30.348231933593752,-0.9191045761108398,-9.759960810343424,0.3160454183816909,1.688702342333232e+18,30.348231933593752,1.999361991882324,7.425219853719075,0.3913610180219014,1.6887023423375557e+18,30.35255550130208,1.943009614944458,7.227503140767415,0.0403680354356765,,,,,,,,,,,,1.688702342339119e+18,30.35411904296875,-27.801359176635746,42.69267883300781,-7.219959735870361,1.688702342339119e+18,30.35411904296875,-282.34215087890624,138.15767822265624,-140.43175659179687,1.6887023423418836e+18,30.35688362630208,-0.6719906727472941,0.727675994237264,-0.1049690383176008,0.0738063802321751,-2.7550483544667563,1.4779510100682576,-0.6406254271666209
0.4,1.6887023423851377e+18,30.400137776692706,-5.195420424143474,-17.98867193857829,11.510053952534994,1.6887023423851336e+18,30.40013342285156,-7.03370213508606,-29.370402336120605,12.776775360107422,1.6887023423851377e+18,30.400137776692706,-2.1216954390207925,-9.544385274251304,0.3494970574975014,1.6887023423851377e+18,30.400137776692706,-0.9108510414759318,2.2469150523344674,-4.331696271896362,1.6887023423894638e+18,30.404463867187506,-1.202437291542689,1.5906421740849812,-4.567490339279175,,,,,,,,,,,,1.6887023423891154e+18,30.404115478515628,-22.574879455566407,46.10624008178711,-0.5489999774843455,1.6887023423891154e+18,30.404115478515628,-277.1156799316406,141.571240234375,-133.76079711914062,1.6887023423851336e+18,30.40013342285156,-0.0169111192226409,-0.0138084590435028,0.0008940510451793,0.010231622494757,-2.945174813270569,1.3650344610214231,-0.249265357851982
0.45,1.688702342437042e+18,30.452041910807292,-4.800865491231282,-15.21377690633138,3.2202736139297485,1.6887023424283935e+18,30.4433935546875,-10.063015619913736,-29.05684280395508,6.08056120077769,1.688702342437042e+18,30.452041910807292,-4.211166063944499,-8.802030245463053,0.916044056415558,1.688702342437042e+18,30.452041910807292,-2.761212746302286,-5.131319046020508,-2.943606893221537,1.6887023424413676e+18,30.456367757161456,-2.821892023086548,-5.548183600107829,-2.6897923946380615,,,,,,,,,,,,1.6887023424391132e+18,30.45411298828125,-11.001959896087646,49.45879898071289,-7.356599807739258,1.6887023424391132e+18,30.45411298828125,-265.5427490234375,144.92379760742188,-140.56839904785156,1.6887023424283935e+18,30.4433935546875,0.2005711793899536,-0.2685807943344116,0.0035009148220221,0.0130901778902625,-2.888336976369222,1.1548243363698325,-0.4024936060110728
