seconds_elapsed_rounded,accelerometer_time,accelerometer_seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,accelerometeruncalibrated_time,accelerometeruncalibrated_seconds_elapsed,accelerometeruncalibrated_z,accelerometeruncalibrated_y,accelerometeruncalibrated_x,gravity_time,gravity_seconds_elapsed,gravity_z,gravity_y,gravity_x,gyroscope_time,gyroscope_seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeuncalibrated_time,gyroscopeuncalibrated_seconds_elapsed,gyroscopeuncalibrated_z,gyroscopeuncalibrated_y,gyroscopeuncalibrated_x,location_time,location_seconds_elapsed,location_altitude,location_speedAccuracy,location_bearingAccuracy,location_latitude,location_altitudeAboveMeanSeaLevel,location_bearing,location_horizontalAccuracy,location_verticalAccuracy,location_longitude,location_speed,magnetometer_time,magnetometer_seconds_elapsed,magnetometer_z,magnetometer_y,magnetometer_x,magnetometeruncalibrated_time,magnetometeruncalibrated_seconds_elapsed,magnetometeruncalibrated_z,magnetometeruncalibrated_y,magnetometeruncalibrated_x,orientation_time,orientation_seconds_elapsed,orientation_yaw,orientation_qx,orientation_qz,orientation_roll,orientation_qw,orientation_qy,orientation_pitch
0.0,1.6907666617224463e+18,0.0184464111328125,1.0341302820146083,1.2183888250395656,-2.939423658981174,1.6907666617199424e+18,0.0159423828125,-0.8134689331054688,-0.19309234619140625,0.01102447509765625,1.6907666617224463e+18,0.0184464111328125,-8.861822972291709,-3.1367429052397604,2.791731197939813,1.6907666617224463e+18,0.0184464111328125,0.1924644187092781,1.4086082875728607,0.7669052481651306,1.6907666617199424e+18,0.0159423828125,0.24695200473070145,1.6833703517913818,0.7169283032417297,,,,,,,,,,,,,1.6907666617224463e+18,0.0184464111328125,-52.335872650146484,-1.1927337646484375,3.7474899291992188,1.6907666617195154e+18,0.015515380859375,-13.170318603515623,20.96343994140625,135.31219482421875,1.6907666617224463e+18,0.0184464111328125,-2.5009113038744775,-0.19280556836347815,0.9179292206515415,0.3051963698124469,-0.33050272742391484,0.10480747676978616,0.3255830564360326
0.05,1.6907666617575227e+18,0.053522705078124996,3.636836862345338,0.4932358202260733,-1.2970551253539324,1.6907666617550185e+18,0.05101855468750001,-0.5313201904296875,-0.2967010498046875,0.159307861328125,1.6907666617575227e+18,0.053522705078124996,-8.645267315226196,-3.456898403702676,3.0724753079906106,1.6907666617575227e+18,0.053522705078124996,-0.14316439665853972,0.7244439214468001,1.1164206385612487,1.6907666617550185e+18,0.05101855468750001,-0.12459205021150406,0.7755343914031982,1.127665913105011,,,,,,,,,,,,,1.6907666617575227e+18,0.053522705078124996,-52.0228157043457,-3.163638687133789,5.93096923828125,1.6907666617507072e+18,0.046707177734375,-13.340499877929688,19.19581298828125,136.72635803222656,1.6907666617575227e+18,0.053522705078124996,-2.5146382769997175,-0.21345378440517188,0.9128042783100943,0.3415540091033861,-0.3279738443921952,0.11642342151213543,0.3602898556442809
0.1,1.6907666618076314e+18,0.103631396484375,2.8395497062391044,-0.668664341776669,1.0436074276730418,1.6907666618051274e+18,0.10112744140625,-0.5636444091796875,-0.439404296875,0.4194976806640625,1.6907666618076314e+18,0.103631396484375,-8.555107619447112,-3.6645413878986233,3.0876174644473195,1.6907666618076314e+18,0.103631396484375,-0.5240220665931702,-1.1627513647079468,-0.0776512533426285,1.6907666618051274e+18,0.10112744140625,-0.5137338936328888,-1.0653313875198365,-0.009595200419425954,,,,,,,,,,,,,1.6907666618076314e+18,0.103631396484375,-51.59842071533203,-5.176287460327148,6.495272827148438,1.6907666618026993e+18,0.098699365234375,-12.9392333984375,17.494534301757813,136.80382080078124,1.6907666618076314e+18,0.103631396484375,-2.543081336089487,-0.2169158609144663,0.9143485272925822,0.34638469199004224,-0.31642718681000526,0.1292352297207343,0.38297649638540293
0.15000000000000002,1.6907666618577403e+18,0.15374013671875,-0.6004205343729258,-0.17941864332616328,1.1023084768362343,1.690766661855236e+18,0.151236181640625,-0.9526641845703125,-0.37054443359375,0.3696075439453125,1.6907666618577403e+18,0.15374013671875,-8.871699638661742,-3.384649744571745,2.4386558650411665,1.6907666618577403e+18,0.15374013671875,-0.2516046106815338,-1.6808592081069946,-0.7487338185310364,1.690766661855236e+18,0.151236181640625,-0.26967920064926143,-1.716263198852539,-0.7289332747459412,,,,,,,,,,,,,1.6907666618577403e+18,0.15374013671875,-51.80147933959961,-4.017825317382813,2.409552001953125,1.690766661854687e+18,0.1506869140625,-13.178036499023438,18.830511474609374,132.46080932617187,1.6907666618577403e+18,0.15374013671875,-2.55773017393608,-0.1760977407899264,0.9275394784386668,0.26835161236991345,-0.30329102807570674,0.12844460633865185,0.35240800029047464
0.2,1.690766661907849e+18,0.20384902343749997,-1.9189391866117718,0.3000284808787703,-0.06428127506136896,1.690766661905345e+18,0.20134497070312501,-1.121527099609375,-0.276190185546875,0.1908233642578125,1.690766661907849e+18,0.20384902343749997,-9.162293877788782,-2.9444541420421,1.8730706141103801,1.690766661907849e+18,0.20384902343749997,0.15359926000237464,-1.0625928044319153,-1.011044406890869,1.690766661905345e+18,0.20134497070312501,0.11904122084379196,-1.0671728134155274,-1.031543791294098,,,,,,,,,,,,,1.690766661907849e+18,0.20384902343749997,-51.96569061279297,-1.6412681579589843,-1.12467041015625,1.690766661906677e+18,0.20267695312500003,-13.332452392578125,21.273818969726562,129.0813018798828,1.690766661907849e+18,0.20384902343749997,-2.550347939363779,-0.13920799800026815,0.9361844612119068,0.20172984762052887,-0.3011667089370433,0.11559527983988196,0.30498824021532156
0.25,1.6907666619579581e+18,0.2539580078125,-1.7635190247017145,-0.3864331495863199,-0.5704100407387316,1.690766661955454e+18,0.25145400390625,-1.1346466064453125,-0.3033538818359375,0.0893585205078125,1.6907666619579581e+18,0.2539580078125,-9.308227132524847,-2.719744287711084,1.457581407457441,1.6907666619579581e+18,0.2539580078125,0.035596993565559384,-0.5998477935791016,-0.06585990665480498,1.690766661955454e+18,0.25145400390625,0.09891699254512787,-0.6005945980548859,-0.10219928580336272,,,,,,,,,,,,,1.6907666619579581e+18,0.2539580078125,-52.08952178955078,0.08397178649902344,-3.362934875488281,1.690766661953466e+18,0.24946624755859376,-13.37173843383789,22.75748062133789,126.98826599121095,1.6907666619579581e+18,0.2539580078125,-2.5296611923051966,-0.11531113874241801,0.9380308063979863,0.15533022202953467,-0.30770602066230685,0.1100026694927515,0.2810210312125365
0.30000000000000004,1.6907666620080668e+18,0.304066845703125,-0.16210159782230854,-0.41374528559505935,-0.01055516476653513,1.690766662005563e+18,0.301562744140625,-0.98037109375,-0.3268890380859375,0.1285430908203125,1.6907666620080668e+18,0.304066845703125,-9.331715910853145,-2.7575543199542163,1.217412322770655,1.6907666620080668e+18,0.304066845703125,-0.4575782001018524,-0.5318059265613556,0.1544045090675354,1.690766662005563e+18,0.301562744140625,-0.46501392126083374,-0.5482073843479156,0.1742713451385498,,,,,,,,,,,,,1.6907666620080668e+18,0.304066845703125,-51.92311172485351,-0.24077987670898438,-4.805599975585937,1.6907666620002627e+18,0.296262646484375,-13.26749267578125,22.425836181640626,125.49614868164062,1.6907666620080668e+18,0.304066845703125,-2.549187974744797,-0.10273056932281865,0.9420672124119918,0.12972355515868367,-0.29712231865177713,0.11682919805336718,0.28503701317151736
0.35000000000000003,1.6907666620581757e+18,0.3541755859375,1.273853347273469,-0.6774679428616166,-0.1333496382687986,1.6907666620556716e+18,0.35167158203125004,-0.82686767578125,-0.342767333984375,0.094879150390625,1.6907666620581757e+18,0.3541755859375,-9.377627299582958,-2.6353888942965864,1.130534600497782,1.6907666620581757e+18,0.3541755859375,-0.43839335441589355,-0.1380435951054096,-0.5336138188838959,1.6907666620556716e+18,0.35167158203125004,-0.4484095871448517,-0.14673516601324077,-0.5125115573406219,,,,,,,,,,,,,1.6907666620581757e+18,0.3541755859375,-51.6385986328125,-0.15806312561035157,-5.932376098632813,1.6907666620522542e+18,0.34825419921875,-12.982757568359375,22.615371704101562,124.45830993652343,1.6907666620581757e+18,0.3541755859375,-2.5717715848738387,-0.09506649092691406,0.9468106653328288,0.11997828156859969,-0.28577201698930893,0.11322324345493276,0.2720896120403352
0.4,1.6907666621082844e+18,0.4042845703125,2.212001510965824,-0.27137670837715266,-0.505378181118816,1.6907666621057807e+18,0.40178071289062495,-0.7457122802734375,-0.2662261962890625,0.06787109375,1.6907666621082844e+18,0.4042845703125,-9.460028051798343,-2.3390213616912066,1.0947708040338753,1.6907666621082844e+18,0.4042845703125,-0.1240229710936546,-0.32581086605787274,-0.5880355119705201,1.6907666621057807e+18,0.40178071289062495,-0.13272987008094783,-0.28617578148841855,-0.5904680371284485,,,,,,,,,,,,,1.6907666621082844e+18,0.4042845703125,-51.71740036010742,1.2714202880859375,-6.289302062988281,1.6907666621042458e+18,0.400245849609375,-13.088717651367187,24.107818603515625,124.09326477050782,1.6907666621082844e+18,0.4042845703125,-2.582119958918996,-0.0880527926343803,0.9506615203732773,0.11522217073038518,-0.28030118285890754,0.09948491699635308,0.24084408904439658
0.45,1.6907666621583933e+18,0.45439331054687504,3.0352871485859154,0.06274906783193346,-1.2810395762896536,1.6907666621558894e+18,0.45188940429687496,-0.6673858642578125,-0.2103363037109375,-0.0463592529296875,1.6907666621583933e+18,0.45439331054687504,-9.552064530460834,-2.0869865703220665,0.7345630181328952,1.6907666621583933e+18,0.45439331054687504,0.1432300791144371,-1.2342357635498047,-0.42782979011535643,1.6907666621558894e+18,0.45188940429687496,0.13127791583538054,-1.1761758685112,-0.44270036220550535,,,,,,,,,,,,,1.6907666621583933e+18,0.45439331054687504,-51.358036041259766,2.728298568725586,-7.982798767089844,1.6907666621562324e+18,0.452232470703125,-12.660101318359375,25.532022094726564,122.23148498535156,1.6907666621583933e+18,0.45439331054687504,-2.5796563900662153,-0.06630821938037772,0.9533763864915145,0.07677312196600564,-0.2794505305284424,0.0921796817165745,0.2144574424055458
