seconds_elapsed_rounded,accelerometer_time,accelerometer_seconds_elapsed,accelerometer_z,accelerometer_y,accelerometer_x,accelerometeruncalibrated_time,accelerometeruncalibrated_seconds_elapsed,accelerometeruncalibrated_z,accelerometeruncalibrated_y,accelerometeruncalibrated_x,gravity_time,gravity_seconds_elapsed,gravity_z,gravity_y,gravity_x,gyroscope_time,gyroscope_seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,gyroscopeuncalibrated_time,gyroscopeuncalibrated_seconds_elapsed,gyroscopeuncalibrated_z,gyroscopeuncalibrated_y,gyroscopeuncalibrated_x,location_time,location_seconds_elapsed,location_bearingAccuracy,location_speedAccuracy,location_verticalAccuracy,location_horizontalAccuracy,location_speed,location_bearing,location_altitude,location_longitude,location_latitude,magnetometer_time,magnetometer_seconds_elapsed,magnetometer_z,magnetometer_y,magnetometer_x,magnetometeruncalibrated_time,magnetometeruncalibrated_seconds_elapsed,magnetometeruncalibrated_z,magnetometeruncalibrated_y,magnetometeruncalibrated_x,orientation_time,orientation_seconds_elapsed,orientation_qz,orientation_qy,orientation_qx,orientation_qw,orientation_roll,orientation_pitch,orientation_yaw
0.0,1.6888757376695032e+18,59.99950317382813,-3.470289409160614,-5.586895942687988,-0.5079468488693237,1.6888757376695032e+18,59.99950317382813,-4.808377146720886,-15.29821252822876,-0.9870392084121704,1.6888757376695032e+18,59.99950317382813,-1.360889196395874,-9.695571422576904,-0.543805867433548,1.6888757376695032e+18,59.99950317382813,0.978224366903305,-1.445230811834335,3.052722692489624,1.6888757376695032e+18,59.99950317382813,0.9775370955467224,-1.4404966235160828,3.0551661252975464,,,,,,,,,,,,1.6888757376659904e+18,59.99599052734375,-0.1732400178909302,44.18595962524414,-14.38379955291748,1.6888757376659904e+18,59.99599052734375,-255.56802978515623,139.41915893554688,-147.74199829101562,1.6888757376695032e+18,59.99950317382813,-0.5357927978038788,0.6394795477390289,-0.4002833664417267,0.3788326531648636,2.7415425777435303,1.4195939302444458,-0.7707533836364746
0.05,1.6888757377127693e+18,60.04276944986979,-4.006169716517131,-8.740535100301107,-0.8560730218887329,1.6888757377127693e+18,60.04276944986979,-4.147359828154246,-18.46341832478841,-2.1168503562609353,1.6888757377127693e+18,60.04276944986979,-0.1639915953079859,-9.707138061523438,-1.3254908720652263,1.6888757377127693e+18,60.04276944986979,1.75664484500885,-4.254065593083699,2.386955976486206,1.6888757377127693e+18,60.04276944986979,1.755932132403056,-4.249382257461548,2.389399449030558,,,,,,,,,,,,1.688875737715992e+18,60.04599213867188,-4.406639909744262,44.937478637695314,-11.297199630737303,1.688875737715992e+18,60.04599213867188,-259.8014343261719,140.1706787109375,-144.6553985595703,1.6888757377127693e+18,60.04276944986979,-0.524331529935201,0.5929359992345175,-0.3953897257645924,0.4644731084505717,1.7378079096476238,1.427401105562846,0.0918682689468065
0.1,1.6888757377646623e+18,60.094662272135416,-2.8639234701792393,-9.933510780334473,4.044025977452596,1.6888757377646623e+18,60.094662272135416,-1.2837493419647217,-19.523638407389324,2.7330023050308228,1.6888757377646623e+18,60.094662272135416,1.5573728283246355,-9.574382464090982,-1.3757370710372925,1.6888757377646623e+18,60.094662272135416,-1.1864020861685276,-1.2865840295950572,3.14096728960673,1.6888757377646623e+18,60.094662272135416,-1.187063908825318,-1.2820025285085042,3.1433597405751548,1.6888757377646715e+18,60.09467138671875,0.0,0.0,0.980437695980072,6.992000102996826,1.563798427581787,84.7673110961914,39.10000228881836,-122.7517505,49.1905337,1.688875737765994e+18,60.09599423828125,-10.14307975769043,44.4348388671875,-11.145919799804688,1.688875737765994e+18,60.09599423828125,-265.5378784179687,139.66803588867188,-144.50411682128907,1.6888757377646623e+18,60.094662272135416,-0.5386735796928406,0.5191871821880341,-0.3880815009276072,0.5375986893971761,0.7390490670998892,1.351630687713623,0.9648284713427224
0.15,1.6888757378165696e+18,60.146569498697914,-3.7108404636383057,-1.6667990684509275,2.6985654830932617,1.6888757378165696e+18,60.146569498697914,-0.99980099995931,-11.089735825856527,2.127219331761202,1.6888757378165696e+18,60.146569498697914,2.6882380644480386,-9.407191594441732,-0.6360596219698588,1.6888757378165696e+18,60.146569498697914,0.6083708753188452,-4.836016496022542,1.892765959103902,1.6888757378165696e+18,60.146569498697914,0.6077091097831727,-4.83133323987325,1.895158569018046,,,,,,,,,,,,1.688875737815995e+18,60.14599487304688,-12.785599708557127,42.73415908813477,-14.627799797058106,1.688875737815995e+18,60.14599487304688,-268.1803955078125,137.9673583984375,-147.98599548339843,1.6888757378165696e+18,60.146569498697914,-0.5332377751668295,0.4319990773995717,-0.41905743877093,0.5933546423912048,0.2365028957525889,1.2846961816151936,1.2864511013031006
0.2,1.6888757378684695e+18,60.19846948242188,-9.080730438232422,8.975191752115885,0.7985787391662598,1.6888757378684695e+18,60.19846948242188,-5.28295358022054,-0.0769691864649454,0.3692922989527384,1.6888757378684695e+18,60.19846948242188,3.774975061416626,-9.036415735880531,-0.4939998984336853,1.6888757378684695e+18,60.19846948242188,0.7408777276674906,-3.415093024571737,2.016160726547241,1.6888757378684695e+18,60.19846948242188,0.7401650547981262,-3.410460631052653,2.018604238828023,,,,,,,,,,,,1.6888757378659937e+18,60.19599375,-14.161759948730468,42.443799591064455,-14.769319915771485,1.6888757378659937e+18,60.19599375,-269.5565612792969,137.6769989013672,-148.1275177001953,1.6888757378684695e+18,60.19846948242188,-0.4993581473827362,0.3565451204776764,-0.4241830209891001,0.665420413017273,0.1320116271575291,1.1716260115305583,1.1995508273442586
0.25,1.6888757379203643e+18,60.25036458333333,-10.01811663309733,11.364198366800943,-0.3503013253211975,1.6888757379203643e+18,60.25036458333333,-5.484150091807048,2.6414768298467,-0.1826521207888921,1.6888757379203643e+18,60.25036458333333,4.511165301005046,-8.706976572672525,0.1029357487956683,1.6888757379203643e+18,60.25036458333333,0.2791145096222559,-3.4528648853302,1.4953980843226116,1.6888757379203643e+18,60.25036458333333,0.2784018317858377,-3.448181629180908,1.4977906545003254,,,,,,,,,,,,1.6888757379159944e+18,60.245994335937496,-15.418359756469728,41.65811920166016,-16.52367992401123,1.6888757379159944e+18,60.245994335937496,-270.8131591796875,136.8913146972656,-149.8818786621094,1.6888757379203643e+18,60.25036458333333,-0.4653999507427215,0.277817815542221,-0.4386208653450012,0.7163673043251038,-0.0217686680456002,1.0921961863835652,1.1652194261550903
0.3,1.6888757379722698e+18,60.30226977539062,0.0445152918497721,6.443476676940918,1.639770805835724,1.6888757379722698e+18,60.30226977539062,4.882554670174916,-2.103490481774012,2.21356040549775,1.6888757379722698e+18,60.30226977539062,4.815237998962402,-8.531222025553385,0.5090761482715607,1.6888757379722698e+18,60.30226977539062,0.8187121401230494,-1.1213449835777285,-0.0037160956611235,1.6888757379722698e+18,60.30226977539062,0.8179994722207388,-1.1166107455889385,-0.0012726336717605,,,,,,,,,,,,1.6888757379659912e+18,60.29599106445312,-14.266679573059085,41.12131958007812,-17.31423988342285,1.6888757379659912e+18,60.29599106445312,-269.66148071289064,136.3545135498047,-150.6724365234375,1.6888757379722698e+18,60.30226977539062,-0.4348801076412201,0.2275908937056859,-0.4502119620641072,0.7458573778470358,-0.1055104285478591,1.0543254613876345,1.1171376307805378
0.35,1.6888757380241695e+18,60.354169433593746,5.006924072901408,1.7545909881591797,4.283466180165608,1.6888757380241695e+18,60.354169433593746,9.18863852818807,-7.128617286682129,3.9934216340382895,1.6888757380241695e+18,60.354169433593746,4.158913056055705,-8.867463111877441,-0.354757987583677,1.6888757380241695e+18,60.354169433593746,1.4461726049582164,1.3735305070877075,-2.3724478483200073,1.6888757380241695e+18,60.354169433593746,1.4454598724842072,1.3782138029734294,-2.370055357615153,,,,,,,,,,,,1.688875738015993e+18,60.34599311523438,-11.890119552612305,42.91471862792969,-14.034879875183105,1.688875738015993e+18,60.34599311523438,-267.2849182128906,138.14791870117188,-147.39307861328126,1.6888757380241695e+18,60.354169433593746,-0.4067664841810861,0.2770853141943614,-0.4591290255387624,0.739242414633433,0.0892348308116197,1.129905144373576,0.9478341539700826
0.4,1.688875738076065e+18,60.40606518554688,6.728792031606038,-15.654934883117676,1.981859505176544,1.688875738076065e+18,60.40606518554688,10.54736296335856,-24.70270347595215,2.134397784868876,1.688875738076065e+18,60.40606518554688,3.795769135157267,-9.032022794087728,0.0878247991204261,1.688875738076065e+18,60.40606518554688,-0.83362744251887,-4.274325847625732,1.2477431694666543,1.688875738076065e+18,60.40606518554688,-0.8343400855859121,-4.269591728846232,1.2500848372777302,,,,,,,,,,,,1.6888757380659953e+18,60.3959953125,-6.783199787139893,44.19815826416016,-13.236999702453613,1.6888757380659953e+18,60.3959953125,-262.17799072265626,139.43135681152344,-146.59519958496094,1.688875738076065e+18,60.40606518554688,-0.3786963025728861,0.2468597491582234,-0.4942149917284648,0.7415168086687723,-0.0165011249482631,1.170854647954305,0.9535170396169028
0.45,1.6888757381193078e+18,60.4493076171875,5.439286231994629,5.814370393753052,2.8896979093551636,1.6888757381193078e+18,60.4493076171875,9.950852155685425,-2.8947173058986664,3.670290946960449,1.6888757381193078e+18,60.4493076171875,4.488764762878418,-8.693342685699463,0.7158794701099396,1.6888757381193078e+18,60.4493076171875,-0.2393064647912978,0.1311833262443543,0.5528330504894257,1.6888757381193078e+18,60.4493076171875,-0.2399936839938163,0.1358411908149719,0.555276483297348,,,,,,,,,,,,1.688875738115992e+18,60.44599208984376,-8.315519714355469,43.636959075927734,-15.381759452819823,1.688875738115992e+18,60.44599208984376,-263.7103210449219,138.87015380859376,-148.73995666503907,1.6888757381193078e+18,60.4493076171875,-0.3669510185718536,0.1843847781419753,-0.4869896620512008,0.770820826292038,-0.158490888774395,1.0888819098472595,0.9847032129764556
