time,qz,qy,qx,qw,roll,pitch,yaw
0.166901123046875,0.2564594149589538,0.0829646289348602,0.2221539169549942,0.9370128512382508,0.0467597655951976,-0.4767300188541412,-0.5229485630989075
0.18421044921875,0.2565595507621765,0.0824056044220924,0.2208396792411804,0.9373454451560974,0.046281449496746,-0.4738214313983917,-0.5231542587280273
0.20151171875,0.2569749057292938,0.0826775729656219,0.2187927216291427,0.9376876950263976,0.0478004850447177,-0.4699151217937469,-0.5235243439674377
0.21881591796875,0.2577403485774994,0.0839177519083023,0.216337040066719,0.937937080860138,0.0513958595693111,-0.4657343327999115,-0.5241590142250061
0.23611962890625,0.2587436437606811,0.0857521295547485,0.2135366648435592,0.9381367564201356,0.0563011281192302,-0.4612064361572265,-0.525009036064148
0.253420654296875,0.2597272992134094,0.0880687460303306,0.2104113399982452,0.9383563995361328,0.0624012872576713,-0.4562996923923492,-0.5255649089813232
0.27072119140625,0.2606427073478699,0.0905461683869361,0.207485631108284,0.9385183453559875,0.0687484219670295,-0.4518810510635376,-0.5259726643562317
0.28803125,0.2611847817897796,0.0923807621002197,0.205321192741394,0.9386648535728456,0.0735088363289833,-0.4486088752746582,-0.5259953141212463
0.305335205078125,0.261201947927475,0.0931368917226791,0.2043150514364242,0.9388048648834229,0.0756368562579155,-0.447018563747406,-0.5255293846130371
0.32263916015625,0.2605834007263183,0.0929351821541786,0.2046224474906921,0.9389297366142272,0.075360782444477,-0.447471022605896,-0.5242823958396912
0.339943359375,0.2595409750938415,0.0926353931427002,0.2056994885206222,0.9390128254890442,0.0746725052595138,-0.4493656754493713,-0.5222571492195129
0.357242431640625,0.2584114372730255,0.093104213476181,0.2068331241607666,0.9390289783477784,0.0756094306707382,-0.4517748355865478,-0.5197023153305054
0.37455126953125,0.2577007412910461,0.0953790321946144,0.2071588784456253,0.9389241337776184,0.0805610790848732,-0.453563392162323,-0.5171364545822144
0.391854736328125,0.2575411200523376,0.0990702509880065,0.2066028416156768,0.9387081861495972,0.0886814296245575,-0.4543839693069458,-0.5150222778320312
0.409158935546875,0.2577399611473083,0.1032659485936164,0.2054460495710373,0.9384552836418152,0.0979987829923629,-0.4543021917343139,-0.513399600982666
0.426462890625,0.2583693563938141,0.1082045882940292,0.2037927806377411,0.9380860924720764,0.1089132204651832,-0.4536662399768829,-0.5123553276062012
0.4437666015625,0.2589267194271087,0.1135185435414314,0.2022707760334015,0.9376338124275208,0.1205809488892555,-0.4534814953804016,-0.5110175013542175
0.461070556640625,0.2587096989154815,0.1183197200298309,0.2010516375303268,0.937362253665924,0.1314134150743484,-0.4535255134105682,-0.5082242488861084
