time,qz,qy,qx,qw,roll,pitch,yaw
0.162511474609375,-0.7008774140239575,0.17230770343696034,0.032362094074028395,0.2995712167399833,0.9580809826577803,0.4492429910030933,1.4037765705698524
0.1798408203125,-0.7002027398794776,0.17212887188945653,0.03139739625810057,0.2998675565786606,0.9627417820714919,0.4512539991594627,1.4028538734616658
0.197133056640625,-0.6995187329886521,0.17213797059204355,0.03044095704136544,0.30015573465436324,0.9678170243799862,0.4535737703703681,1.4022715913481991
0.214451904296875,-0.6988284199718624,0.17233099674281532,0.029495758385598828,0.3004365959187908,0.9732789911515431,0.4561870352962642,1.4020250866464978
0.2317431640625,-0.6981347854906003,0.17270360453966307,0.028564737679609792,0.30071095264832093,0.9790993201970342,0.45907807422350044,1.4021085609560298
0.249053466796875,-0.6974407616036117,0.17325111360265671,0.027650780445677092,0.30097958394626745,0.9852491014354665,0.4622307572058034,1.4025150941288707
0.266356689453125,-0.6967492173566524,0.1739685182365793,0.026756713153496044,0.3012432353920948,0.9916989730433418,0.4656285850889341,1.403236686085943
0.283661376953125,-0.6960629486438319,0.17485049751977977,0.025885296162438304,0.30150261883479723,0.9984192176038659,0.4692547313097997,1.4042643012300395
0.300965576171875,-0.6953846683775321,0.17589142620317086,0.025039216812703772,0.301758412327132,1.0053798579749615,0.473092084359368,1.4055879153002835
0.318271728515625,-0.6947169970027579,0.17708538640094204,0.02422108268566061,0.30201126019689395,1.0125507525988562,0.4771232907971884,1.407196564507184
0.33556689453125,-0.6940624533905235,0.17842618005224498,0.023433415053318283,0.3022617732509377,1.019901689980535,0.4813307987040184,1.409078396782349
0.35287939453125,-0.693423446143488,0.17990734213088191,0.02267864253646442,0.30251052910719156,1.02740248206771,0.48569690145811284,1.4112207249724267
0.3701875,-0.6928022653455544,0.181522154577791,0.021959094990521247,0.3027580726494653,1.0350230562709597,0.49020378172009166,1.4136100818028317
0.387495361328125,-0.6922010747855072,0.18326366092895202,0.02127699763763995,0.30300491659943807,1.042733545869543,0.49483355551100444,1.4162322764333104
0.40480029296875,-0.6916219046830424,0.1851246816091904,0.02063446546295238,0.30325154219981915,1.0505043785558184,0.49956831626820286,1.4190724524245106
0.422092041015625,-0.6910666449436885,0.18709782986029072,0.020033497892244238,0.3034984000023064,1.0583063628793195,0.5043901787639612,1.4221151469322755
0.439408447265625,-0.6905370389671877,0.18917552826979112,0.019475973767598517,0.303745910753629,1.0661107723603795,0.509281322772481,1.4253443509445638
0.456718505859375,-0.6900346780318595,0.19135002586488192,0.01896364663678985,0.30399446637264643,1.0738894270524855,0.514224036371807,1.4287435703745828
0.474018310546875,-0.6895609962753667,0.19361341573395652,0.018498140371386567,0.30424443101119697,1.0816147723425393,0.5192007587685781,1.4322958878229666
0.49132421875,-0.6891172662901002,0.19595765313654231,0.01808094512764493,0.3044961421911303,1.0892599547886566,0.5241941225350154,1.4359840248216083
0.50862890625,-0.6887045953491248,0.19837457406063058,0.0177134136633568,0.30474991200974055,1.0967988948060918,0.5291869951495366,1.4397904043720944
0.525934326171875,-0.6883239222763373,0.2008559141848062,0.0173967580228422,0.3050060284056255,1.1042063560233641,0.5341625197345845,1.443697213592563
0.54323974609375,-0.6879760149720611,0.20339332820102604,0.017132046601268346,0.30526475647683665,1.1114580111424333,0.5391041548876815,1.447686466288169
0.56054443359375,-0.6876614686029251,0.20597840945250304,0.016920201598422013,0.3055263398430588,1.1185305041490998,0.5439957135046026,1.451740065262298
0.577834716796875,-0.687380704462386,0.2086027098398021,0.016761996870972917,0.30579100204346604,1.1254015087323141,0.5488214004965427,1.4558398641880714
0.595153076171875,-0.6871339695057853,0.21125775994708407,0.01665805619114028,0.3060589479618379,1.13204978278401,0.5535658493065015,1.4599677288626216
0.612462890625,-0.6869213365613248,0.21393508933932764,0.016608851918519945,0.30633036527049495,1.1384552188641932,0.5582141571337169,1.464105597670053
0.629765625,-0.6867427052158326,0.2166262469804205,0.016614704090643743,0.30660542588461365,1.1445988905293982,0.5627519187787602,1.4682355410828822
0.647071044921875,-0.6865978033716854,0.21932282172116138,0.016675779936638217,0.30688428741852447,1.150463094436141,0.5671652590260077,1.4723398200361186
0.66436181640625,-0.6864861894687558,0.22201646280554052,0.016792093817118093,0.3071670946356644,1.1560313881446957,0.5714408634844726,1.4764009430129543
0.681681396484375,-0.6864072553627586,0.22469890034307477,0.01696350759220667,0.30745398088395953,1.161288623562252,0.575566007812469,1.480401721686253
0.698987548828125,-0.6863602298489374,0.2273619656945847,0.017189731418315975,0.3077450695085496,1.1662209759783437,0.5795285852563026,1.4843253249656785
0.71629150390625,-0.6863441828176015,0.2299976117184855,0.017470324973051832,0.30804047523393097,1.1708159686592488,0.583317132438011,1.4881553313063298
0.733596923828125,-0.6863580300256541,0.23259793282456195,0.01780469910633559,0.308340305507795,1.1750624929818214,0.5869208533322605,1.491875779141146
0.750904296875,-0.6864005384659522,0.23515518478217592,0.01819211791456034,0.30864466179906214,1.1789508241009599,0.5903296413776808,1.4954712153061067
0.768205078125,-0.6864703323140555,0.23766180423003452,0.01863170123332523,0.3089536408428693,1.1824726321584276,0.5935340996732377,1.498926741334298
0.7855126953125,-0.686565899429784,0.2401104278349545,0.019122427543027353,0.30926733582555566,1.1856209890542508,0.5965255592157412,1.5022280575023328
0.802818359375,-0.686685598388851,0.24249391104749735,0.01966313728033433,0.30958583750299457,1.1883903708150594,0.5992960951400925,1.5053615045202224
0.820122314453125,-0.6868276660178744,0.24480534640298948,0.020252536547318817,0.30990923524596464,1.1907766556067692,0.6018385409295532,1.5083141027637383
