time,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
0.92344384765625,0.0,0.0,1.2686283588409424,7.739999771118164,0.0,0.0,30.890818040636802,-122.7500178,49.1921253
2.99959033203125,0.0,0.0,1.2685414552688599,8.10200023651123,0.04144246131181717,-3.157967714489334e-15,27.667771679075344,-122.7500166,49.1921192
3.518627197265625,0.0,0.0,1.2685414552688599,8.347000122070312,0.013041548430919647,1.1052887000712668e-14,27.667771679075344,-122.7500169,49.19211739999999
4.03766455078125,0.0,0.0,1.2685414552688599,8.510000228881836,0.006688987370580435,-3.157967714489334e-15,27.667771679075344,-122.7500172,49.19211700000001
4.556701416015625,4.2692510870590756e-15,9.776270130265112e-17,1.3125898838043213,8.696999549865723,0.15952880680561066,268.04095458984375,25.699998855590806,-122.75002059999998,49.192116299999995
5.075738525390625,1.815215117684708e-15,-2.7861388176885564e-17,1.31399667263031,8.836999893188475,1.1363563537597656,269.4698181152343,25.699998855590817,-122.75002360000002,49.1921161
5.949000244140625,-1.5606985736317574e-14,7.882056765922984e-17,1.2887850999832153,9.595000267028805,2.577950000762939,334.546875,27.00620354827788,-122.7500382,49.19213220000001
7.2092919921875,-5.328613435739375e-16,3.7931115135167474e-17,1.3097076416015625,11.604000091552736,4.456396102905273,346.9264526367187,26.31963593636556,-122.75005729999998,49.192190399999994
7.748781982421875,3.584177604969845e-15,2.2371259303086736e-17,1.3097076416015627,13.052000045776367,4.290713310241699,353.4971618652344,26.319635936365557,-122.75006209999997,49.192231299999996
8.267818115234375,1.066726697604424e-14,2.5513668398992275e-17,1.273350477218628,14.486000061035156,4.201556205749513,358.3351135253906,26.56848244838327,-122.7500583,49.19224020000002
8.78685400390625,-1.5537917599144218e-15,-8.389435160168148e-18,1.273350477218628,17.6200008392334,4.20395040512085,1.0705118179321542,26.568482448383264,-122.7500587,49.1922844
9.30589306640625,-1.0840665401432162e-14,-5.166583440761376e-18,1.3079785108566284,17.142000198364258,4.216572284698486,359.3233947753906,25.699998855590813,-122.7500623,49.192290699999994
9.82493115234375,0.0,9.868649107779169e-17,1.3079785108566284,17.357999801635742,4.253024578094482,359.31890869140625,25.69999885559081,-122.75006479999999,49.1923218
10.200591552734377,180.0,0.7789020538330078,1.3964283466339111,17.35099983215332,4.570491313934326,0.644429385662082,23.299999237060543,-122.7500622,49.1923489
11.20769580078125,180.0,0.823941171169281,1.289805889129639,18.10300064086914,5.3813934326171875,1.3450378179550233,25.699998855590813,-122.75005830000003,49.192421299999985
12.214952880859377,180.0,1.2521649599075313,1.2997063398361206,17.233999252319336,5.006353855133057,1.5332748889923222,22.89999961853027,-122.7500553,49.19247339999999
13.208798583984375,2.556633145272573e-15,-5.044486995103965e-17,1.3173110485076904,16.035999298095703,5.034782409667968,1.371584057807935,22.899999618530266,-122.7500545,49.19252209999999
13.752313232421876,-5.541556404621119e-15,-6.464521241813253e-17,1.3173110485076904,15.263999938964844,2.3443398475646973,0.06785259395840626,22.89999961853027,-122.7500572,49.1925442
14.2713515625,1.0634390489966585e-14,-3.1679611274613674e-17,1.3549870252609253,15.86299991607666,1.5085614919662478,0.0556600093841758,22.89999961853027,-122.75005730000002,49.1925387
14.790384765625,3.3978465468446325e-15,7.735472019225599e-17,1.3549870252609253,21.009000778198242,0.14222837984561948,0.1358045041561324,22.89999961853027,-122.7500576,49.1925368
15.309427978515624,1.346269952954005e-15,-2.767472029475292e-17,1.4160712957382202,33.89699935913086,0.8259709477424623,87.64401245117189,22.899999618530266,-122.75005429999997,49.19253839999999
15.828466552734374,-1.0618431327037264e-14,-5.341558804518678e-17,1.4160712957382202,35.42499923706055,1.3476737737655635,93.76581573486328,22.899999618530273,-122.75004689999999,49.19253880000002
16.347508056640624,1.178336823219001e-14,-1.4687872443913945e-17,1.3869662284851074,39.132999420166016,2.894136905670166,95.69847869873048,20.719229442255568,-122.75002069999996,49.192539599999996
16.86653466796875,1.9078076613792417e-14,7.286485203269433e-17,1.3869662284851074,39.21200180053711,3.2804934978485107,96.48715209960935,20.719229442255568,-122.7500101,49.192539799999984
17.230622802734374,180.0,1.1201260089874268,1.366249918937683,41.04399871826172,4.317529678344727,56.490570068359375,20.68286242810788,-122.74999189999998,49.19256300000001
18.232703369140623,180.0,1.0548765659332275,1.3732672929763794,40.36399841308594,5.5302252769470215,37.9474983215332,19.994933801644645,-122.74999899999999,49.19268559999998
19.223148193359375,180.0,0.9201864004135132,1.4077348709106443,41.569000244140625,5.452703475952148,32.74516296386719,19.994933801644642,-122.7500074,49.192774299999996
20.230002685546875,0.0,0.0,1.4181090593338013,38.93199920654297,5.141279697418213,24.2917079925537,19.225163923191957,-122.7499909,49.192815100000004
20.767992431640625,-6.8258842323316484e-15,-4.731783135161147e-17,1.4181090593338013,30.92300033569336,2.861812591552735,25.98433685302733,19.225163923191946,-122.7500215,49.192842199999994
21.287034912109377,-1.1958408583071625e-16,-1.3542536491621006e-17,1.3682994842529297,22.145000457763672,1.0934650897979739,35.24024581909182,20.073499657573375,-122.75003080000002,49.1928381
21.79508154296875,4.972595246350988e-15,1.69577998281693e-17,1.3682994842529297,20.672000885009766,1.3376753330230715,21.79909706115723,20.073499657573375,-122.75003329999998,49.1928534
22.32511181640625,6.6089179401973064e-15,6.479327939565678e-17,1.3810913562774658,15.27299976348877,1.7657128572463985,9.971731185913116,20.29218928046895,-122.75003949999997,49.192884
