time,relativeAltitude,pressure
-0.53186083984375,0.0,1011.9514465332032
0.499087158203125,-0.0105695724487304,1011.952667236328
1.530029052734375,0.0,1011.9514465332032
2.561021240234375,0.2721586227416992,1011.9188690185548
3.59200341796875,0.5707406997680664,1011.8830108642578
3.786772216796875,0.9618043899536132,1011.836166381836
4.8510341796875,1.027862548828125,1011.8280792236328
5.91525927734375,1.4400644302368164,1011.7786407470704
6.979487060546875,1.8601932525634768,1011.7282104492188
8.04367138671875,2.2221908569335938,1011.684799194336
9.107821044921875,2.7136621475219727,1011.6260528564452
10.171997314453124,3.173425674438477,1011.5707397460938
11.236136962890624,3.6464014053344727,1011.5140533447266
12.300310302734376,4.129945755004883,1011.4559936523438
13.364463134765623,4.624059677124023,1011.3965606689452
14.428653076171877,5.144596099853516,1011.334228515625
15.492856201171875,5.651921272277832,1011.2734222412108
16.557091064453125,6.169816017150879,1011.2113189697266
17.621309326171875,6.803973197937012,1011.1351776123048
18.68546142578125,7.395852088928223,1011.0641479492188
19.749662109375,7.956025123596191,1010.9970092773438
20.813888427734376,8.495057106018066,1010.9324645996094
21.87809619140625,9.049944877624512,1010.8658599853516
22.942239990234373,9.58897876739502,1010.801239013672
24.00645239257813,10.02760410308838,1010.7486724853516
25.0706142578125,10.566636085510254,1010.684051513672
26.13479736328125,11.076603889465332,1010.6229400634766
27.19900903320313,11.504660606384276,1010.571746826172
28.263233154296874,11.92478847503662,1010.521240234375
29.32747924804687,12.32906436920166,1010.4728698730468
30.39167236328125,12.712201118469238,1010.426788330078
