time,TotalAcceleration_z,TotalAcceleration_y,TotalAcceleration_x,Location_bearingAccuracy,Location_speedAccuracy,Location_verticalAccuracy,Location_horizontalAccuracy,Location_speed,Location_bearing,Location_altitude,Location_longitude,Location_latitude,Orientation_qz,Orientation_qy,Orientation_qx,Orientation_qw,Orientation_roll,Orientation_pitch,Orientation_yaw,Magnetometer_z,Magnetometer_y,Magnetometer_x,GyroscopeUncalibrated_z,GyroscopeUncalibrated_y,GyroscopeUncalibrated_x,MagnetometerUncalibrated_z,MagnetometerUncalibrated_y,MagnetometerUncalibrated_x,Accelerometer_z,Accelerometer_y,Accelerometer_x,AccelerometerUncalibrated_z,AccelerometerUncalibrated_y,AccelerometerUncalibrated_x,Gyroscope_z,Gyroscope_y,Gyroscope_x,Gravity_z,Gravity_y,Gravity_x
3.1,-0.33619156479835516,-8.98074197769165,0.2427518606185913,0.0,0.0,0.9895429348945618,12.599519786834717,0.1078939750790596,128.71341339111325,39.93576654550709,-122.75315734200001,49.190402338,0.6670051045490034,-0.7011116323145954,-0.16393071971833703,0.186106108524131,-0.8334033904653607,1.4883535684961262,0.19199250232089649,-12.08165979385376,47.160318756103514,4.567679917812347,-1.8168965339660645,0.8089383110404015,-0.29678888842463497,-280.3718536376953,140.05111999511718,-138.2333190917969,-0.7404406226494096,-0.12335599191261054,0.18659274855797942,-0.3200400173664093,-8.99031343460083,0.30556344836950305,-1.759546438852946,0.80280418942372,-0.2578869511683782,-0.3628568422105728,-9.76725825396451,0.4178520901213315
3.2,-2.3170499056577682,-11.370094935099283,1.1989038437604904,0.0,0.0,0.9894667458534241,12.601439781188965,0.11137442588806151,132.86545898437498,39.99177883258567,-122.75315742400001,49.190402236,0.6550676425298055,-0.7046970427036285,-0.16452273353934285,0.21537213648358977,-2.2423504988352456,1.4640129407246907,-0.354373037815094,-11.084919834136963,47.708099365234375,0.9088999703526497,0.15513432522614798,-0.1371647045016289,-0.036830083156625434,-279.37510986328124,140.5988967895508,-141.89209899902343,-0.8680257363752886,-0.5484668558294122,-0.09742314707149159,-2.3008983383576074,-11.379666169484457,1.2617154369751613,0.415032019217809,-0.29341894884904224,-0.0025961756085355844,-0.4677627484003703,-9.745882987976074,0.863068682141602
3.3,-0.9293124948938688,-9.371988455454508,0.2723829771081607,0.0,0.0,0.9893905568122864,12.603359775543213,0.11485487669706343,137.0175045776367,40.04779111966425,-122.75315750600001,49.190402134,0.6585699220498403,-0.6988925288120906,-0.18226126022636888,0.20926955652733642,-2.4959625403086343,1.4951188365618386,-0.08402949253407621,-10.735999870300294,47.3555191040039,5.863319849967956,1.0453940480947495,0.5144249033182859,0.011453721672296536,-279.0261932373047,140.2463180541992,-136.93767700195312,-0.8563602151292744,-0.03473608421556873,0.20038600345001079,-0.9131609362860521,-9.381559689839682,0.33519457280635834,1.086210024356842,0.5988006502389908,-0.016004670597612836,-0.43062337984641397,-9.773192882537842,0.5139923640526831
3.4,-1.2386346546312172,-9.344770034154255,0.25124637914511067,0.0,0.0,0.9893143677711487,12.60527976989746,0.11833532750606536,141.16955017089842,40.10380340674282,-122.75315758800001,49.190402032,0.6620722015698751,-0.6930880149205526,-0.1999997869133949,0.20316697657108304,-2.749574581782023,1.5262247323989868,0.1863140527469416,-10.99494481086731,47.32593402862548,5.902664864063263,0.23733386769890785,0.14842753135599196,0.04970279502837609,-279.28513641357426,140.2167324066162,-136.89833183288573,-0.8446946938832601,0.4789946873982747,0.4981951539715131,-1.2224831115454435,-9.354341348012289,0.3140579704195261,0.28276188119004164,0.2292080877930857,0.03929517851211131,-0.3934840112924576,-9.80050277709961,0.16491604596376416
3.5,-1.5479568143685658,-9.317551612854004,0.23010978118206063,0.0,0.0,0.989238178730011,12.607199764251709,0.12181577831506728,145.32159576416012,40.15981569382139,-122.75315767000001,49.19040193,0.6608703190630133,-0.7017159787091342,-0.15199593522331928,0.21549724584276023,-1.9610347097570247,1.461869781667536,-0.653744440864433,-11.253889751434325,47.29634895324707,5.9420098781585695,-0.5707263126969337,-0.21756984060630202,0.08795186838445564,-279.54407958984376,140.1871467590332,-136.85898666381837,-0.6142524095873038,-0.03415723641713461,-0.3509669577081998,-1.531805286804835,-9.327123006184896,0.29292136803269386,-0.5206862619767586,-0.14038447465281936,0.09459502762183546,-0.32227669249881397,-9.744895241477273,0.9975668056444689
3.6,-0.31501509845256803,-10.524351882934571,0.9791430234909058,0.0,0.0,0.9891619896888734,12.609119758605956,0.1252962291240692,149.47364135742185,40.21582798089997,-122.753157752,49.190401828,0.67800362182386,-0.6927500430381659,-0.11147918260063633,0.2118771581374334,-1.6305882704980446,1.417845500238014,-1.0478273041997894,-12.406179714202882,47.429938888549806,-0.14029999971389776,-0.421069410443306,-0.8322122693061829,0.4198171466588974,-280.6963745117188,140.32073516845702,-142.94129791259766,-0.7700360631288001,0.03256052009987108,-0.37358485850872414,-0.29886354357004163,-10.533923149108887,1.0419546246528626,-0.49289190024137497,-0.7895687899241844,0.42791110711793107,0.10543990629428829,-9.681683789600026,1.415702346147913
3.7,-0.6027919054031372,-9.418349266052246,1.2448659837245941,0.0,0.0,0.9890858006477357,12.611039752960204,0.12877667993307113,153.6256869506836,40.27184026797854,-122.753157834,49.190401726,0.6951369245847067,-0.6837841073671976,-0.07096242997795339,0.20825707043210662,-1.3001418312390645,1.373821218808492,-1.441910167535146,-15.87097988128662,46.3514591217041,-2.6095799684524534,-0.3135774992406368,-0.364050234357516,0.7948120335737864,-284.1611755371094,139.24225616455078,-145.41057434082032,-0.9258197166702964,0.09927827661687677,-0.3962027593092485,-0.5866403430700302,-9.427920659383139,1.307677576939265,-0.25681793193022406,-0.47163886825243634,0.7693338692188263,0.5331565050873905,-9.618472337722778,1.833837886651357
3.8,-0.416949341694514,-9.704291661580404,1.2251251935958862,0.0,0.0,0.989009611606598,12.612959747314454,0.13225713074207304,157.7777325439453,40.32785255505711,-122.753157916,49.190401624,0.7038025458653768,-0.6829858124256134,-0.03858057141769675,0.18568812869489187,-1.27982696890831,1.359043021996816,-1.5411799550056458,-18.354899406433105,45.31201934814453,-4.26633996963501,-0.14373150312652186,-0.8622617423534393,0.4216242829958598,-286.6450988769531,138.20281829833985,-147.0673400878906,-1.0529077757488596,0.01868930729952724,-0.1241955341714801,-0.4007977892955144,-9.713862737019856,1.2879367868105571,-0.1460578800644725,-0.866573429107666,0.41392229199409486,0.6067821338074282,-9.588496088981628,1.965830852588018
3.9,-0.33907384475495556,-9.676511403286096,1.611185371875763,0.0,0.0,0.9889334225654602,12.614879741668702,0.13573758155107496,161.929778137207,40.38386484213569,-122.753157998,49.190401522,0.712468167146047,-0.6821875174840292,-0.006198712857440117,0.16311918695767716,-1.2595121065775554,1.34426482518514,-1.6404497424761455,-17.71500961780548,45.245224189758304,-6.002094900608062,-0.07703728134264094,-0.9552740833976052,0.0765953314293063,-286.0052062988281,138.13602218627932,-148.80309295654297,-1.179995834827423,-0.061899662017822286,0.14781169096628824,-0.32292228918804816,-9.686082522074381,1.6739969696059371,-0.08224918705576173,-0.9348770779247084,0.07401523314571629,0.6804077625274658,-9.558519840240479,2.0978238185246787
4.0,-0.26119834781539714,-9.648731144991787,1.9972455501556396,0.0,0.0,0.9888572335243225,12.61679973602295,0.1392180323600769,166.08182373046873,40.43987712921426,-122.75315808,49.19040142,0.6948043649846857,-0.7066547924822028,0.022014765852046245,0.13053993474353442,-1.5711944970217617,1.352887294509194,-1.4158385666933926,-17.075119829177858,45.17842903137207,-7.737849831581116,-0.010343059558760036,-1.0482864244417711,-0.2684336201372472,-285.3653137207031,138.06922607421876,-150.53884582519532,-0.03799784804383912,-0.11389994621276855,-0.11199291547139484,-0.2450467890805819,-9.658302307128906,2.0600571524013174,-0.018440494047050955,-1.003180726741751,-0.2658918257026623,0.003947562538087367,-9.577382694591176,2.112421057441018
