time,TotalAcceleration_z,TotalAcceleration_y,TotalAcceleration_x,Location_bearingAccuracy,Location_speedAccuracy,Location_verticalAccuracy,Location_horizontalAccuracy,Location_speed,Location_bearing,Location_altitude,Location_longitude,Location_latitude,Orientation_qz,Orientation_qy,Orientation_qx,Orientation_qw,Orientation_roll,Orientation_pitch,Orientation_yaw,Magnetometer_z,Magnetometer_y,Magnetometer_x,GyroscopeUncalibrated_z,GyroscopeUncalibrated_y,GyroscopeUncalibrated_x,MagnetometerUncalibrated_z,MagnetometerUncalibrated_y,MagnetometerUncalibrated_x,Accelerometer_z,Accelerometer_y,Accelerometer_x,AccelerometerUncalibrated_z,AccelerometerUncalibrated_y,AccelerometerUncalibrated_x,Gyroscope_z,Gyroscope_y,Gyroscope_x,Gravity_z,Gravity_y,Gravity_x
3.1,0.8448657616972923,-22.256142298380535,-2.7523442258437476,123.42857142857144,0.46304344449724466,4.383830383845738,37.82671356201172,2.33224607195173,10.81683850969587,43.400001525878906,-122.75287718,49.18791862571429,-0.1655254910389582,0.32863374551137287,-0.5325973431269327,0.7609344323476156,0.9684350192546844,1.1694536407788594,-0.23850591108202931,13.001539707183838,49.51613922119141,-1.3078399665653706,3.2544609705607095,3.7066538532574973,0.7711664785941442,-244.4184539794922,144.13933563232422,-134.19023742675782,-2.3760626713434854,9.489146868387857,5.135918855667114,0.8508478254079819,-22.273489952087402,-2.689532627662023,3.2553518613179526,3.7022761503855386,0.7687484833101431,2.1880629857381186,-8.893476645151773,-3.406083027521769
3.2,-0.45371180755848234,-3.0836413313042033,0.0451373349536549,128.57142857142858,0.4823369213512965,4.3953085626874655,35.738285064697266,2.429422991616385,11.267540114266533,43.400001525878906,-122.7528375,49.187931614285716,-0.1558869451284408,0.20635060966014857,-0.5769609808921814,0.7742660760879516,0.5126754939556122,1.281236433982849,0.0111682431772351,11.14347972869873,49.64911880493164,4.82143991580233,-1.3786256695589558,-0.9112721248106523,-0.07882938508621673,-246.27651672363282,144.27231674194337,-128.0609558105469,-2.392940938472748,8.196165323257446,2.4907182653745017,-0.4477297389371829,-3.1009893783114175,0.10794891010631219,-1.3777232827110724,-0.9156731041994962,-0.08120343114503406,2.475729068120321,-9.382749080657959,-1.4071439107259114
3.3,-0.18552986974122399,-2.135190816116378,0.5642937392447934,133.71428571428572,0.5016303982053484,4.406786741529192,33.64985656738281,2.526599911281041,11.718241718837193,43.400001525878906,-122.75279782,49.187944602857144,-0.15433400869369504,0.2215735167264938,-0.6012296179930369,0.7513673305511475,0.6948520938555399,1.3368385632832844,-0.15280837193131444,12.007239770889282,49.72109870910644,-0.5605899900663642,-0.8237922718028792,-1.5733412933168989,-0.026344724803824333,-245.41275634765626,144.34429664611815,-133.44298629760743,-9.014003276824951,-16.065648873647053,2.2370178004105887,-0.17954780978404666,-2.1525388704330632,0.6271053209449307,-0.8228829260351079,-1.5777561874552206,-0.028740745785674364,1.7266984184583027,-9.546668688456217,-1.3876409729321797
3.4,0.08265206807603438,-1.1867403009285529,1.0834501435359318,138.85714285714286,0.5209238750594003,4.41826492037092,31.56142807006836,2.623776830945696,12.168943323407854,43.400001525878906,-122.75275814,49.18795759142857,-0.18760028667747972,0.181916544213891,-0.6636759142080942,0.6904525781671207,-0.3596441845099131,1.3432360341151555,0.36872811143014883,12.870999813079834,49.79307861328125,-5.942619895935058,-0.2689588740468025,-2.2354104618231454,0.02613993547856806,-244.5489959716797,144.41627655029296,-138.82501678466798,-0.8378331010991875,-8.40308075240164,-1.4222749494241946,0.08863411936908956,-1.2040883625547092,1.146261731783549,-0.26804256935914356,-2.239839270710945,0.02372193957368533,0.3344205324396943,-9.535930691343365,0.021002664710536134
3.5,-7.28744113445282,-25.61247444152832,0.8492526412010193,144.0,0.5402173519134521,4.429743099212646,29.472999572753906,2.7209537506103514,12.619644927978516,43.400001525878906,-122.75271846,49.187970580000005,-0.2208665646612644,0.1422595717012882,-0.7261222104231516,0.6295378257830938,-1.4141404628753662,1.3496335049470265,0.8902645947916122,16.256499671936034,48.95981864929199,-6.503819799423217,-0.7318929185469946,1.3660728707909584,-0.9536624451478323,-241.16349334716796,143.58301849365233,-139.38621978759767,7.338337074626576,-0.7405126311562278,-5.0815676992589776,-7.2814589738845825,-25.629822254180908,0.9120642493168513,-0.7309766262769699,1.3616440817713737,-0.9560804565747579,-1.0578573535789142,-9.525192694230514,1.429646302353252
3.6,12.301301995913187,-14.785450458526611,-4.572983145713806,149.14285714285717,0.5595108287675039,4.441221278054374,27.384571075439453,2.818130670275007,13.070346532549177,43.400001525878906,-122.75267878,49.18798356857143,-0.20643337070941917,0.07025088990728055,-0.6942423681418101,0.6842346290747324,-1.4279032051563263,1.3691474397977192,1.824117124080658,28.34303970336914,41.588579177856445,-14.424059581756591,-2.978528082370758,-1.5156330143411954,-3.2551227112611136,-229.07695770263672,136.21177825927734,-147.30645599365235,0.8340701311826706,7.191164652506511,-4.268346826235454,12.307284156481428,-14.802798589070639,-4.51017153263092,-2.97763721148173,-1.52006180336078,-3.25751527150472,0.18231755308806896,-9.595794836680094,1.9838239351908367
3.7,0.12486199221827766,-3.512772386724299,-2.4038622704419224,154.2857142857143,0.5788043056215558,4.4526994568961005,25.296142578125,2.9153075899396623,13.521048137119838,43.400001525878906,-122.7526391,49.18799655714286,-0.24635808765888215,0.3635605573654174,-0.5603671431541443,0.6814570903778077,0.9872997999191284,1.2927143812179565,-0.07248550951480866,28.205179309844972,39.05707912445068,-21.91058988571167,0.2696692482991652,-0.4303406714038415,1.7534747936508872,-229.21481475830078,133.68027725219727,-154.79298706054686,-0.9740579724311829,-21.50542974472046,-1.0375808874766033,0.13084386153654617,-3.5301204242489557,-2.3410506627776404,0.27054389092055237,-0.4347555491734635,1.7510729730129242,0.44109321137269336,-9.351157824198404,-1.9222166041533153
3.8,-0.20411948583117007,-17.184758099642664,-2.681891939405239,159.42857142857144,0.5980977824756077,4.464177635737828,23.207714080810547,3.012484509604318,13.9717497416905,43.400001525878906,-122.75259942,49.18800954571429,-0.2340762118498484,0.4720911184946696,-0.5610912541548411,0.6282059252262115,1.7756797870000203,1.2072429060935974,-0.7027452488740286,21.472609472274783,43.772988986969,-15.954854869842528,2.339969075538895,5.052778808343592,0.09038838570598862,-235.94738540649413,138.396187210083,-148.8372520446777,0.9732692341009775,7.6279927889506025,6.5033641656239825,-0.1981375590531209,-17.202106183677007,-2.619080329031655,2.3408518273270493,5.048369653353637,0.08797848457470536,-0.5296633392572403,-9.195733229319254,-3.0213839610417685
3.9,-0.5331009638806178,-30.856743812561035,-2.9599216083685556,164.57142857142858,0.6173912593296595,4.475655814579555,21.119285583496094,3.1096614292689733,14.42245134626116,43.400001525878906,-122.75255974,49.188022534285714,-0.2265392113476991,0.33015946112573147,-0.5772630199790001,0.6889488125840824,0.9459817149521161,1.2689419190088906,-0.11513910822880769,14.74003963470459,48.488898849487306,-9.999119853973388,4.4102689027786255,10.535898288091024,-1.5726980222389102,-242.6799560546875,143.11209716796876,-142.8815170288086,-2.333907230785399,5.354218735839382,4.459373692671457,-0.527118979642788,-30.87409194310506,-2.89710999528567,4.411159763733546,10.531494855880737,-1.5751160038635135,0.8796603496779094,-9.352659131541397,-1.555110560673656
4.0,0.4434697876373927,-1.5678970118363698,3.4818560679753623,169.71428571428572,0.6366847361837114,4.487133993421282,19.03085708618164,3.2068383489336285,14.873152950831821,43.400001525878906,-122.75252006,49.18803552285715,-0.21900221084554986,0.1882278037567933,-0.5934347858031591,0.7496916999419531,0.11628364290421207,1.330640931924184,0.47246703241641325,17.697319507598877,48.78047981262207,-5.453399896621704,-2.1143318712711334,-6.09689337015152,1.762168049812317,-239.7226760864258,143.40367431640624,-138.33579711914064,-5.641083695671775,3.0804446827281606,2.415383219718933,0.4494518886009852,-1.5852449933687847,3.544667681058248,-2.1134410301844277,-6.101321975390117,1.7598009904225667,2.288984038613059,-9.509585033763539,-0.0888371603055434
