time,relativeAltitude,pressure
-0.51798095703125,0.0,1005.3556823730468
0.513761962890625,-0.0898361206054687,1005.3663635253906
1.545552978515625,-0.1796722412109375,1005.3770446777344
2.57726708984375,-0.3065032958984375,1005.3920745849608
3.609031005859375,-0.4148406982421875,1005.405044555664
3.802755126953125,-0.4386215209960937,1005.4078674316406
4.867822998046875,-0.4386215209960937,1005.4078674316406
5.932864013671875,-0.4359817504882812,1005.4075622558594
6.997951171875,-0.4227676391601562,1005.4059600830078
8.0630302734375,-0.4016265869140625,1005.4034423828124
9.12805810546875,-0.3831329345703125,1005.4013061523438
10.193093994140623,-0.3831329345703125,1005.4013061523438
11.258172119140625,-0.3831329345703125,1005.4012298583984
12.323235107421874,-0.3778457641601562,1005.400619506836
13.38830908203125,-0.3725662231445312,1005.4000091552734
14.4533388671875,-0.3699188232421875,1005.3998565673828
15.518362060546876,-0.3699188232421875,1005.3997802734376
16.5833271484375,-0.348785400390625,1005.3973388671876
17.64835791015625,-0.3250045776367187,1005.394287109375
18.713369140625,-0.3012237548828125,1005.3913879394532
19.778452880859376,-0.2800827026367187,1005.3888702392578
20.843609130859377,-0.258941650390625,1005.3863525390624
21.908695068359375,-0.2298812866210937,1005.3829956054688
22.97380810546875,-0.22723388671875,1005.3827667236328
24.0388759765625,-0.2113800048828125,1005.380859375
25.103965087890625,-0.1928863525390625,1005.3785705566406
26.16905517578125,-0.1928863525390625,1005.3784942626952
27.234194091796876,-0.1849594116210937,1005.3777313232422
28.2992958984375,-0.1664657592773437,1005.3754425048828
29.36444580078125,-0.163818359375,1005.3752136230468
30.42956201171875,-0.163818359375,1005.3749847412108
31.494650146484375,-0.1347579956054687,1005.371551513672
32.55974609375,-0.1268310546875,1005.3707122802734
33.62489501953125,-0.1241836547851562,1005.3703308105468
34.69004711914062,-0.1109771728515625,1005.3688049316406
35.75518823242187,-0.1083297729492187,1005.36865234375
36.820254150390625,-0.1056900024414062,1005.368194580078
37.8853271484375,-0.1083297729492187,1005.36865234375
38.950365234375,-0.1215438842773437,1005.3701019287108
40.01538818359375,-0.1241836547851562,1005.3703308105468
41.0804580078125,-0.1215438842773437,1005.3701019287108
42.145551025390624,-0.1189041137695312,1005.369873046875
43.21065405273438,-0.1162567138671875,1005.3692626953124
44.27573486328125,-0.1030502319335937,1005.3678131103516
45.34078295898438,-0.0977630615234375,1005.3672027587892
46.405822265625,-0.0792694091796875,1005.3649139404296
47.470941162109376,-0.0660552978515625,1005.363540649414
48.53604907226563,-0.0475616455078125,1005.361099243164
49.6011220703125,-0.0079269409179687,1005.356674194336
50.66625024414063,0.0422821044921875,1005.3504943847656
51.73136401367187,0.0819168090820312,1005.3456878662108
52.796458251953126,0.1030502319335937,1005.3433227539062
53.861578125,0.1030502319335937,1005.3433227539062
54.92661694335938,0.0792694091796875,1005.3461456298828
55.99168823242187,0.0554885864257812,1005.3490447998048
57.05676025390625,0.0185012817382812,1005.3534698486328
58.12185278320312,0.0185012817382812,1005.3534698486328
59.18689501953125,0.0396347045898437,1005.3507995605468
60.25188696289062,0.10833740234375,1005.3425598144532
