time,qz,qy,qx,qw,roll,pitch,yaw
0.13001123046875,0.0672620726507312,0.059928698003296754,-0.11678459927354864,0.6950039087474426,-0.4961723077071402,0.42338957188907994,-0.28258164499657235
0.147324951171875,0.06742367301689775,0.06161783066570646,-0.11890499856351724,0.6944200374047736,-0.49248038268303074,0.426809195756694,-0.28335440704061593
0.164624267578125,0.06755282099623719,0.06334164200187377,-0.12105242558739962,0.6938299127507285,-0.48868843449157784,0.4302709877560749,-0.284098251139224
0.181915283203125,0.06764935930608139,0.06509971734182506,-0.1232265031969647,0.6932336653331295,-0.48479631264122747,0.4337745626227125,-0.28481410444526833
0.199227783203125,0.06771315544460206,0.06689161471741377,-0.12542683894589127,0.6926314292543994,-0.4808039333068969,0.43731951738699193,-0.285502929444039
0.2165302734375,0.06774410176763719,0.0687168649643823,-0.12765302526333064,0.6920233420981177,-0.4767112804602435,0.44090543149960926,-0.28616572233820387
0.233828369140625,0.06774211554385924,0.07057497184591797,-0.12990463964076795,0.6914095448526084,-0.47251840695826347,0.4445318669712708,-0.2868035113878941
0.251135498046875,0.06770713898825728,0.07246541219770951,-0.13218124483206528,0.6907901818316129,-0.4682254355887678,0.4481983685265894,-0.2874173552078493
0.26843408203125,0.06763913927393192,0.0743876360944796,-0.13448238906656415,0.6901654005921164,-0.463832560071398,0.45190446377212906,-0.2880083410235854
0.285736572265625,0.06753810852222082,0.07634106703796471,-0.13680760627510644,0.6895353518493819,-0.4593400460127932,0.4556496633784639,-0.2885775828886188
0.303037841796875,0.06740406377119128,0.07832510216627986,-0.13915641632882164,0.6889001893892676,-0.4547482318146032,0.4594334612761674,-0.28912621986480225
0.32033984375,0.06723704692255386,0.08033911248460088,-0.1415283252905152,0.6882600699778915,-0.45005752953305245,0.4632553348655931,-0.2896554141678918
0.337653076171875,0.06703712466707609,0.08238244311707348,-0.14392282567848028,0.6876151532687153,-0.4452684256887985,0.4671147452403072,-0.29016634928048407
0.3549462890625,0.06680438838858736,0.08445441357983915,-0.14633939674254118,0.6869656017071234,-0.44038148202586097,0.47101113742402545,-0.29066022803451835
0.372241455078125,0.0665389540466935,0.08655431807505073,-0.1487775047521257,0.6863115804325762,-0.43539733621843846,0.47494394062086703,-0.29113827066556247
0.38954638671875,0.06624096203832777,0.08868142580573812,-0.15123660329615088,0.6856532571784084,-0.43031670252446447,0.47891256847876723,-0.29160171284113506
0.40684765625,0.06591057703829813,0.0908349813113556,-0.15371613359449274,0.6849908021693648,-0.42514037238479524,0.4829164193658216,-0.2920518036653517
0.42414990234375,0.06554798781899658,0.09301420482383625,-0.15621552482080298,0.6843243880169483,-0.41986921496695906,0.4869548766593749,-0.2924898036622165
0.441451416015625,0.06515340704946118,0.09521829264395279,-0.15873419443641684,0.6836541896126709,-0.4145041776524416,0.49102730904761216,-0.2929169827398794
0.458753173828125,0.06472707107400022,0.09744641753777174,-0.16127154853509285,0.6829803840192927,-0.40904628646652635,0.49513307084342034,-0.29333461813824563
0.476054443359375,0.06426923967060383,0.09969772915296657,-0.16382698219830802,0.6823031503601414,-0.40349664644974714,0.49927150231026596,-0.29374399236230014
0.493356689453125,0.06378019578938848,0.10197135445474151,-0.16639987986082325,0.6816226697066015,-0.39785644197006587,0.5034419299998283,-0.2941463911035636
0.5106552734375,0.06326024527133375,0.10426639818109974,-0.16898961568622248,0.6809391249638692,-0.3921269369749181,0.5076436671011004,-0.29454310115208243
0.52796240234375,0.06270971654759627,0.10658194331716997,-0.17159555395212026,0.6802527007550635,-0.3863094751823374,0.5118760138006748,-0.2949354083013971
0.5452568359375,0.062128960319691305,0.10891705158829293,-0.17421704944471894,0.6795635833037981,-0.380405480210404,0.5161382576539126,-0.2953245952489139
0.562567626953125,0.06151834922086054,0.11127076397155039,-0.1768534478623899,0.6788719603153062,-0.3744164556443143,0.5204296739666808,-0.29571193949414026
0.5798525390625,0.06087827745895596,0.11364210122540365,-0.17950408622794126,0.6781780208562158,-0.3683439850404176,0.5247495261873181,-0.29609871123722414
0.597169189453125,0.060209160441186564,0.1160300644370889,-0.18216829330922943,0.6774819552330882,-0.36218973186664344,0.529097066308527,-0.2964861712802661
0.614478759765625,0.05951143438108398,0.1184336355874122,-0.18484539004775544,0.6767839548698094,-0.35595543937873614,0.5334715352787995,-0.29687556893383826
0.631771728515625,0.05878555588808201,0.12085177813255372,-0.1875346899948859,0.6760842121839425,-0.3496429304318417,0.5378721634230595,-0.29726813993118273
0.6490732421875,0.05803200154008338,0.12328343760249169,-0.19023549975532794,0.6753829204621502,-0.3432541072269781,0.542298170872128,-0.2976651043525219
0.666373291015625,0.05725126743943954,0.12572754221563448,-0.19294711943747545,0.6746802737347856,-0.3367909509920327,0.5467487680006424,-0.29806766456191963
0.6836748046875,0.056443868752754124,0.1281830035092326,-0.19566884311024207,0.6739764666497609,-0.330255521596927,0.5512231558730436,-0.29847700315912395
0.700976806640625,0.05561033923495673,0.13064871698513264,-0.19839995926598902,0.6732716943458036,-0.3236499571027141,0.5557205266972377,-0.29889428094879855
0.718278564453125,0.05475123073809284,0.1331235627704201,-0.20113975128914077,0.6725661523252031,-0.31697647324435735,0.56024006428552,-0.299320634929548
0.735582275390625,0.05386711270529223,0.13560640629248244,-0.20388749793008967,0.6718600363261605,-0.31023736284706427,0.5647809445223569,-0.2997571763051024
0.752880859375,0.052958571650400146,0.13809609896800926,-0.20664247378396852,0.671153542194845,-0.30343499517605005,0.5693423358386027,-0.30020498852003413
