time,z,y,x
0.086760009765625,4.352232714627313,-3.2424527243543224,-0.40544063461922314
0.104061279296875,4.331831147084441,-3.2814837130546644,-0.4411622510006724
0.1213701171875,4.310928715608478,-3.320935014321932,-0.4773655149902012
0.1386728515625,4.289528493894756,-3.3607979336070413,-0.5140405504609762
0.155970947265625,4.267633922450133,-3.401063561949202,-0.5511771111440088
0.17327783203125,4.245248807545648,-3.4417227802524812,-0.5887645842323905
0.190576904296875,4.22237731984127,-3.4827662637315435,-0.6267919942699758
0.2078759765625,4.199023992683498,-3.5241844865239407,-0.6652480073229474
0.22516943359375,4.175193720076849,-3.565967726466509,-0.7041209354324135
0.242482177734375,4.150891754330586,-3.608106070033002,-0.7433987413459847
0.25977294921875,4.126123703382386,-3.6505894174300138,-0.7830690435260429
0.27708251953125,4.1008955278008745,-3.6934074878481535,-0.823119121432163
0.294390380859375,4.075213537469363,-3.7365498248652025,-0.863535921074936
0.3116884765625,4.049084387953324,-3.780005801997835,-0.9043060608382032
0.328990234375,4.022515076554535,-3.823764628398386,-0.9454158375664787
0.346291748046875,3.995512938055044,-3.8678153546929894,-0.9868512329141377
0.36359375,3.968085640154448,-3.912146878957124,-1.0285979199526831
0.380893310546875,3.940241178604269,-3.956747952824784,-1.0706412700322163
0.398199462890625,3.911987872043468,-4.001607187726951,-1.1129663598930153
0.415496337890625,3.8833343565394607,-4.046713061255255,-1.1555579790228823
0.432801025390625,3.854289579839247,-4.092053923646333,-1.1984006372557452
0.450104736328125,3.824862795335564,-4.137618004382442,-1.2414785726067707
0.46740380859375,3.795063555753252,-4.1833934189036395,-1.2847757593390299
0.484705322265625,3.764901706561224,-4.229368175426744,-1.328275916256586
0.502007080078125,3.734387379115809,-4.275530181866262,-1.3719625152186434
0.519308837890625,3.7035309835413672,-4.321867252852211,-1.4158187898692198
0.536608154296875,3.6723432013544195,-4.368367116839722,-1.4598277445766281
0.5539150390625,3.640834977837719,-4.4150174233053185,-1.5039721635768084
0.571214111328125,3.609017514170983,-4.461805750024415,-1.548234620314466
0.588515869140625,3.5769022593251627,-4.508719610424692,-1.5925974869756967
0.60581640625,3.544500901727449,-4.555746461009846,-1.637042944205673
0.6231201171875,3.5118253607043295,-4.602873708848126,-1.6815529910047735
0.6404208984375,3.478887777710297,-4.65008871911991,-1.7261094547963796
0.657722412109375,3.4457005073499833,-4.697378822718684,-1.770694001659402
0.67502392578125,3.412276108201691,-4.7447313238995195,-1.8152881467184625
0.692315185546875,3.378627333450485,-4.792133507969169,-1.8598732646844955
0.7096123046875,3.344767121339182,-4.839572649011805,-1.904430600538399
0.726931640625,3.3107085854457714,-4.887036017644484,-1.948941280350244
0.74421435546875,3.276465004795924,-4.934510888796151,-1.9933863222263921
0.76153271484375,3.242049813819446,-4.98198454950414,-2.0377466473767814
0.77883447265625,3.2074765921596544,-5.029444306721964,-2.0820030912945198
0.79613623046875,3.1727590543447994,-5.076877495132406,-2.126136415039773
0.8134375,3.137911039330784,-5.1242714849592925,-2.170127316619917
0.830739501953125,3.1029464999245677,-5.171613689772176,-2.213956442457731
