time,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
-0.661131591796875,76.12351772873448,2.302855883843124,71.21835857887845,49.28002749949544,95.30494663803624,220.7261928167756,11.565090830030925,2.4830625527715333,-122.96821089193098,0.6354942093358765
0.33881005859375,76.1078642465975,2.046486525188117,96.24491757590607,49.28003799374377,95.28929315589924,266.3597247796913,12.087840953573957,2.1554794246984006,-122.96822307198916,0.5867970050951926
1.338758544921875,76.17459699137986,2.4930149838095295,35.23053371115472,49.28002898533636,95.35602590068159,28.24944831234074,11.687471952602856,2.2685681822997377,-122.9682275466042,0.47808751859719145
2.338699462890625,76.16222699589068,2.4957890835292416,49.02067555762286,49.280032039978096,95.34365590519242,95.56535394438731,11.913703060547707,2.3389960191139827,-122.96822234278262,0.4064038874434432
3.33865869140625,76.29699661046305,2.1835946338460643,49.66090518712219,49.280037485375686,95.47842551976478,78.45113036356666,12.483057181725448,2.209047026322233,-122.96821580647149,0.4647703894366258
4.3603828125,76.21382810046251,4.397485275205978,35.030384452725414,49.28002221506208,95.39525700976425,37.55487463632424,10.909923012821102,2.178036564885671,-122.96822915633538,0.5350958020452974
12.33828369140625,76.2773912197221,1.8176100974931646,85.2134939821653,49.280017655699545,95.45882012902388,166.06860221516664,25.436398395537985,2.2620331778471536,-122.96816693101863,0.5074951232765323
13.3382509765625,76.33419420119986,1.9028580903097951,83.17163187647957,49.2800353520911,95.51562311050161,159.28385737898188,20.176681651478027,2.1859058599174754,-122.96817008592217,0.4418585395693269
14.33822021484375,76.23461692366475,4.053454485997766,34.3300134477149,49.279954617375225,95.41604583296652,38.757547657754884,28.121949669806867,2.789250611868509,-122.96818026404083,0.8403817805375129
15.338189697265625,76.32967415851346,3.7701816494706164,51.83050239162318,49.279965565010215,95.51110306781523,85.27466192022617,31.31853370091919,2.535916261256345,-122.96818589688242,0.7447571542351569
16.36340673828125,76.26843919224686,3.5372888802630738,47.511162537410634,49.27996329055301,95.44986810154857,80.2937899228626,23.96983150360548,2.9945958524200753,-122.96816776029218,0.7724732631199411
18.363145751953127,76.59513382934142,4.591718741756344,38.78585739772108,49.27996800426932,95.77656273864318,52.29340388680968,38.92231731464977,1.0511304421007828,-122.96822290849049,0.7712000704637194
19.36104956054687,76.21979666832375,4.115386695046043,45.56213784177071,49.27997050435037,95.4012255776255,67.93714401099608,31.900611735929317,1.4220467742891219,-122.96821576330011,0.6360306337860651
20.36289208984375,76.50810515641375,4.3207477647917365,51.01026808024854,49.2799735893426,95.68953406571549,87.05991742891779,35.27377863065469,1.2781479386967574,-122.96821492790293,0.6200043153165072
21.364458740234376,76.39138818103996,4.285146819862949,41.47320210771445,49.2799609005431,95.5728170903417,61.69516974763558,34.89153041636857,1.1829131495742455,-122.96824130536282,0.8220225110060476
22.364976318359375,76.49441104478929,4.725857218325604,39.3469956255511,49.27994674045413,95.67583995409103,53.26413335566174,39.332784321865994,1.274880429673322,-122.96823104506122,0.7046503419339949
23.36051416015625,76.43769731060736,3.161640376249064,53.01597362381612,49.280027288436536,95.61912621990912,88.84536527561156,23.70019216126177,1.2657964538857351,-122.96820870522848,0.5050988727988266
24.33797900390625,76.51976469205415,3.632850832962696,50.19345007398281,49.280041619012266,95.70119360135591,82.65898981920174,22.95658920844961,1.1899567244335851,-122.96819557494565,0.6440099922209691
25.33795947265625,76.51480450954938,3.409618724457581,19.430771356415658,49.28001224819792,95.69623341885112,12.902760015779482,20.1277031851961,1.2274319325771346,-122.96826054756315,0.9228743564300523
26.33794140625,76.09723483336485,3.118105117448267,159.23830621280837,49.28004762869584,95.27866374266664,302.2708461078045,12.755012457377184,1.2555080156713487,-122.96824375757858,0.8187622415503527
27.3379248046875,76.71565552215833,2.618199915741751,20.52360231667504,49.280037699745925,95.89708443146012,23.800895269267176,14.898838961216953,1.1994244276185715,-122.96823803468817,0.4847289288884547
28.3379072265625,76.37223926364886,2.926720345426726,49.53191794490387,49.28002419492339,95.55366817295062,76.31440367696969,14.07707184991609,1.2055245891592696,-122.96825946659838,0.524296357074221
29.3378916015625,76.29347111338235,3.0162673843473105,52.28591231250361,49.28003374305757,95.47490002268412,81.42281510460619,14.631962651526031,1.2483847682720657,-122.96825247249261,0.45098374524810064
30.3378759765625,76.44869372664441,2.8331153487970844,40.473488554160355,49.28003002821428,95.63012263594617,64.13535939509683,14.040998229132718,1.203894571650405,-122.96827060838396,0.6128183133354879
31.33786083984375,76.51967787688412,3.4184476262918024,41.619348899602336,49.28001065890396,95.70110678618586,63.15989280100973,15.291284029001377,1.2236161914754524,-122.96826573996573,0.5848439949737181
32.337846923828124,76.07336070231536,2.554390013191479,49.66616847568296,49.28003114638108,95.25478961161711,74.64465695275862,13.857213805450613,1.265596347371873,-122.968267873498,0.4018358829871618
33.33783251953125,76.40195614101472,2.6336389803034916,46.06376514243101,49.28002589914705,95.58338505031647,73.37678817902473,12.346352074983828,1.2090969339803137,-122.96823788154502,0.33809630937789253
34.337818359375,76.30727798795827,2.5370117613007888,40.33812534421001,49.28001726018279,95.48870689726004,63.308755745070364,12.637266995710135,1.4154880605616889,-122.96823813296261,0.7004455662868301
35.33780590820312,76.25784261397048,2.7641465260513374,46.05212998380792,49.28002799334515,95.43927152327224,67.8585874219686,12.576721525351418,1.3237121035955939,-122.96823954022345,0.29563868004817845
36.33779345703125,76.28519135004308,2.6973742826042755,49.23279091377967,49.2800257783219,95.46662025934481,76.58213008059418,12.601868821276812,1.2314680923885466,-122.96823239175721,0.4449046482868498
37.33778002929687,76.15163929198874,2.915757690441547,41.811782328581955,49.28002147476016,95.33306820129052,67.65194212563102,13.907587896796358,1.2420159722898167,-122.96823482986792,0.5054694721120176
38.33776831054688,76.3754196131844,3.2497753894590353,41.98265395727526,49.28002055448714,95.55684852248618,62.31148292892544,16.035151680033557,1.205237213521341,-122.96823463552968,0.44738223083575174
39.36084423828125,76.26798300112357,3.012764218189607,50.33335186987038,49.280023725025714,95.44941191042528,75.64045479125016,15.169516898881119,1.2344480126968143,-122.96821420953765,0.6409218049031403
40.3644931640625,76.3447892154623,3.2147105285284336,45.69885663920139,49.28002617130131,95.52621812476407,74.34593873579325,15.479117465589036,1.2298919835841535,-122.96821667711862,0.5938306608495159
41.36204833984375,76.29325822904131,3.004149312964858,37.56703312265106,49.28002212130263,95.4746871383431,58.01667624385966,15.344192456872117,1.2055748428910789,-122.96819612357541,0.8437122274112535
