filename,dominant_frequency_x,dominant_frequency_y,dominant_frequency_z,activity
walking_1_grouped_15_1.csv,0.06711409395973154,1.0067114093959733,1.0067114093959733,walking
jogging_3_grouped_7.csv,1.4093959731543624,1.4093959731543624,2.8859060402684564,running
standing_2_grouped_8_1.csv,0.06711409395973154,0.06711409395973154,0.06711409395973154,stand
jogging_uphill_1_grouped_2_1.csv,2.684563758389262,1.342281879194631,1.342281879194631,running
walking_1_grouped_4_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
standing__1_grouped_4.csv,0.06711409395973154,0.06711409395973154,0.1342281879194631,stand
walking_down_stairs_1_grouped.csv,0.0625,0.1875,1.0,walking
standing_2_grouped.csv,0.020338983050847456,0.013559322033898305,0.006779661016949152,stand
walking_downhill_2_grouped_4_1.csv,0.10869565217391304,0.10869565217391304,1.0869565217391304,walking
jogging_1_grouped_4_1.csv,0.06711409395973154,2.751677852348993,2.751677852348993,running
walking_5_grouped_7.csv,2.0805369127516777,1.0067114093959733,1.0067114093959733,walking
walk_1_grouped_4.csv,0.8053691275167785,0.8053691275167785,0.8053691275167785,walking
walking_2_grouped_3.csv,1.9463087248322148,1.0067114093959733,1.0067114093959733,walking
walking_2_grouped_9_1.csv,2.0134228187919465,1.0067114093959733,1.0067114093959733,walking
incline_run_2_grouped_2_1.csv,1.5436241610738255,1.5436241610738255,1.5436241610738255,running
walk_1_grouped_2_1.csv,0.87248322147651,0.87248322147651,0.87248322147651,walking
walk_2_grouped_1.csv,0.8053691275167785,0.1342281879194631,0.8053691275167785,walking
walking_1_grouped_6.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_1_grouped_7.csv,0.9395973154362416,0.9395973154362416,0.9395973154362416,walking
walking_5_grouped_14.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_uphill_2_grouped_1_1.csv,0.06802721088435375,0.06802721088435375,1.0204081632653061,walking
walking_2_grouped_2.csv,1.9463087248322148,1.0067114093959733,1.0067114093959733,walking
walk_1_grouped_5.csv,0.8053691275167785,0.8053691275167785,0.8053691275167785,walking
walking_1_grouped_12_1.csv,0.9395973154362416,0.9395973154362416,0.9395973154362416,walking
incline_run_1_grouped_1.csv,1.5540540540540542,0.06756756756756757,0.13513513513513514,running
walking_5_grouped_6.csv,2.0805369127516777,1.0738255033557047,1.0738255033557047,walking
decline_run_1_grouped_2_1.csv,1.5436241610738255,0.06711409395973154,0.06711409395973154,running
standing__1_grouped_5.csv,0.06711409395973154,0.1342281879194631,0.1342281879194631,stand
standing__1_grouped_7.csv,0.06711409395973154,0.1342281879194631,0.1342281879194631,stand
walking_5_grouped_4.csv,2.0805369127516777,1.0067114093959733,1.0067114093959733,walking
incline_run_1_grouped_3.csv,1.3725490196078431,0.19607843137254902,0.19607843137254902,running
walk_1_grouped_7.csv,0.8053691275167785,0.8053691275167785,0.8053691275167785,walking
walking_uphill_2_grouped_3_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_2_grouped_15.csv,0.06711409395973154,0.06711409395973154,0.06711409395973154,walking
leg_swing_grouped_2_1.csv,0.5369127516778524,1.0067114093959733,0.5369127516778524,unknown
walking_1_grouped_10_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_5_grouped_14_1.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
standing_2_grouped_10_1.csv,0.07936507936507936,0.07936507936507936,0.07936507936507936,stand
walk_2_grouped_2.csv,0.738255033557047,0.738255033557047,0.738255033557047,walking
walking_1_grouped_5.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_1_grouped_4.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walk_2_grouped_3.csv,0.738255033557047,0.738255033557047,0.738255033557047,walking
walking_2_grouped_14.csv,1.0067114093959733,1.0067114093959733,1.0067114093959733,walking
walking_2_grouped_1.csv,0.06756756756756757,0.06756756756756757,1.0135135135135136,walking
