time,z,y,x
0.12331005859375,2.015091567175454,-4.563463653454902,1.45151062681556
0.14059765625,2.082244138587361,-4.447184369995199,1.4657384918315988
0.157899658203125,2.147628753527127,-4.332596014433816,1.478940105035595
0.17520849609375,2.211179386489491,-4.21984391606428,1.491038063891351
0.1925087890625,2.272832558651981,-4.10907094672043,1.5019571713142053
0.209806884765625,2.3325274412464476,-4.0004172791869905,1.5116246063438494
0.227101806640625,2.3902059539163347,-3.8940201507159613,1.519970089964258
0.24440771484375,2.4458128578664584,-3.790013632109411,1.5269260457037432
0.26171337890625,2.4992958436231123,-3.688528402817265,1.5324277546594216
0.279011474609375,2.5506056132338473,-3.5896915324858547,1.536413504602514
0.296307861328125,2.5996959567480937,-3.4936262693790736,1.538824732833778
0.3136123046875,2.6465238228320174,-3.400451836079431,1.5396061624720379
0.33091064453125,2.6910493833835027,-3.3102832328606397,1.5387059318730878
0.348206298828125,2.7332360920259653,-3.223231049107024,1.53607571689136
0.365513427734375,2.773050736372746,-3.1394012831379774,1.531670845712361
0.38281396484375,2.810463483967142,-3.0588951707776615,1.5254504060002487
0.400114501953125,2.845447921816611,-2.9818090229917056,1.5173773441217688
0.417404052734375,2.8779810894533195,-2.9082340728933107,1.507418556225222
0.434715576171875,2.9080435054670395,-2.838256332401348,1.4955449709710316
0.452013427734375,2.935619187470251,-2.7719564588126135,1.4817316237288607
0.46931884765625,2.960695665469299,-2.709409631529404,1.465957722075076
0.48660595703125,2.9832639886294676,-2.6506854391621992,1.4482067024434393
0.5039169921875,3.0033187254358436,-2.5958477772052952,1.4284662778014845
0.521214599609375,3.0208579572658563,-2.544954756461078,1.4067284762447876
0.53851416015625,3.035883265403301,-2.4980586223659547,1.3829896704213698
0.555818359375,3.048399711537569,-2.455205685348172,1.3572505977186855
0.573119873046875,3.05841581180548,-2.4164362623246145,1.3295163711660454
0.590419677734375,3.0659435044467815,-2.381784629420424,1.2997964810257412
0.60772021484375,3.070998111157747,-2.351278985971891,1.2681047870667266
0.625017578125,3.073598292240552,-2.3249414298495785,1.2344595015351902
0.642321044921875,3.0737659956590697,-2.3027879441151677,1.1988831628568741
0.659623779296875,3.071526400124426,-2.2848283950020125,1.1614026001264128
0.676919189453125,3.066907852346078,-2.2710665411860425,1.1220488884592084
0.694224853515625,3.05994179859627,-2.261500054290364,1.0808572953015017
0.7115224609375,3.0506627107474418,-2.256120550543863,1.0378672178141384
0.728822998046875,3.039108006953555,-2.2549136334912587,0.9931221114651593
0.74613671875,3.025317967157212,-2.2578589476295035,0.9466694099856374
0.763424072265625,3.0093356436150493,-2.264930242823174,0.8985604368621005
0.780713623046875,2.991206766643892,-2.2760954493297674,0.8488503085574431
0.79802490234375,2.9709796457998183,-2.291316763244161,0.7975978296703173
0.81531494140625,2.948705066711394,-2.3105507421508746,0.7448653802605952
0.83262646484375,2.924436183796923,-2.3337484107520474,0.6907187955855952
0.84996240234375,2.8982284091036585,-2.360855376219389,0.6352272385082988
0.867214599609375,2.870139297514432,-2.391811952999018,0.5784630648547043
0.88452978515625,2.840228428574123,-2.426553296779451,0.5205016820127677
0.90181884765625,2.808557285194766,-2.4650095473152644,0.4614214010800071
0.91913134765625,2.7751891295039006,-2.507105979781489,0.40130328288078043
0.936427734375,2.740188876105927,-2.5527631643175894,0.3402309781874331
0.953729248046875,2.7036229630308144,-2.601897133404081,0.2782905624919432
0.97102587890625,2.6655592206484475,-2.6544195567001108,0.21557036568637186
0.988334228515625,2.6260667388302084,-2.710237922956303,0.15216079702119814
1.005630859375,2.58521573264206,-2.7692557286040995,0.08815416572065556
1.022931396484375,2.5430774068554376,-2.831372672610697,0.023644497643310298
1.04023193359375,2.499723819563608,-2.896484857177353,-0.041272651615633746
1.05753173828125,2.4552277451919404,-2.96448499384872,-0.10650038677647683
1.074832275390625,2.409662537190568,-3.035262614591313,-0.17194066567130858
1.092130859375,2.3631019906973867,-3.108704287391178,-0.2374944943686484
1.10943603515625,2.3156202054581514,-3.1846938359133015,-0.30306212420609074
1.1267236328125,2.2672914492885368,-3.2631125627591877,-0.3685432503069235
1.14403466796875,2.218190022360606,-3.34383947585366,-0.4338372111540709
1.161335205078125,2.1683901225930002,-3.4267515174877796,-0.4988431887929773
1.178631103515625,2.1179657124204554,-3.5117237955416827,-0.5634604092342737
1.1959404296875,2.066990387213921,-3.5986298164088146,-0.627588342627333
1.213236328125,2.0155372456176415,-3.687341719142256,-0.6911269027769158
1.230533203125,1.963678762064051,-3.7777305103435714,-0.7539766455773202
1.24784130859375,1.9114866617212851,-3.8696662993157327,-0.8160389659414387
1.265137939453125,1.859031798121449,-3.963018533003781,-0.8772162928062173
1.282435791015625,1.806384033710677,-4.05765623024986,-0.9374122818008944
1.29974169921875,1.7536121235543152,-4.153448214893483,-0.996532005170326
1.31703955078125,1.7007836024223681,-4.25026334725287,-1.054482138552401
1.334323486328125,1.6479646754717807,-4.347970753529464,-1.1111711442162735
1.351637939453125,1.5952201127329175,-4.446440052684641,-1.166509450376595
1.36894384765625,1.5426131475981613,-4.545541580345672,-1.2204096262083433
1.3862392578125,1.4902053795005434,-4.645146609307152,-1.2727865521969979
1.403545654296875,1.4380566809600333,-4.7451275662035854,-1.3235575854698225
1.420831787109375,1.3862251091643787,-4.845358243939936,-1.372642719765746
1.438145263671875,1.3347668222404203,-4.945714009478249,-1.4199647397138504
1.455448486328125,1.2837360003604197,-5.046072006591046,-1.465449369103687
1.472744140625,1.2331847718163735,-5.146311353205257,-1.509025412844513
1.49002490234375,1.1831631441833952,-5.246313332974465,-1.5506248923251071
1.50734765625,1.1337189406811776,-5.345961580731922,-1.5901831739009593
1.524645263671875,1.0848977418302723,-5.445142261492132,-1.6276390902513733
1.54194580078125,1.0367428324874661,-5.543744242684732,-1.6629350543652741
1.55924658203125,0.9892951543319672,-5.641659259321163,-1.6960171659313115
1.576536376953125,0.9425932638614324,-5.7387820718116895,-1.7268353099250613
1.59384716796875,0.8966732959440944,-5.835010616168017,-1.75534324720381
1.61113330078125,0.8515689329604611,-5.930246146345057,-1.7814986969374125
1.6284521484375,0.8073113795552285,-6.0243933684938735,-1.8052634107221268
1.6457490234375,0.7639293430072519,-6.117360566917026,-1.8266032382429853
1.66304931640625,0.721449019212654,-6.209059721536718,-1.8454881843691688
1.680349853515625,0.679894084263471,-6.299406616706048,-1.8618924575860307
1.697650390625,0.6392856915916598,-6.3883209412133795,-1.87579450968666
1.714951171875,0.5996424746358315,-6.4757263793502196,-1.8871770666653318
1.732249267578125,0.5609805549758057,-6.561550692933091,-1.896027150774667
1.7495546875,0.5233135558679732,-6.6457257941905015,-1.9023360937278397
1.76684228515625,0.4866526211025915,-6.728187809446544,-1.906099541046702
1.784153076171875,0.45100643909248933,-6.808877133553151,-1.907317447576103
1.801453369140625,0.4163812720913185,-6.887738475043611,-1.905994064204066
1.81875390625,0.3827809904283975,-6.964720892000378,-1.9021379158466547
1.836054443359375,0.35020711163648816,-7.039777818650466,-1.8957617707753684
1.853355224609375,0.31865884433841213,-7.112867082721984,-1.8868826013836888
1.87065576171875,0.2881331367484171,-7.183950913615248,-1.8755215365078721
1.887956298828125,0.2586247296345506,-7.252995941461606,-1.8617038054352797
1.9052568359375,0.23012621357908516,-7.319973187162618,-1.8454586737513283
1.922543701171875,0.2026280903652344,-7.384858043521183,-1.8268193711935863
1.939860107421875,0.17611883831007855,-7.4476302475950185,-1.805823011698494
1.957158447265625,0.15058498135573012,-7.508273844421033,-1.7825105058427086
1.97444775390625,0.1260111617233846,-7.566777142277104,-1.7569264658970558
1.99175927734375,0.10238021592804022,-7.623132659665027,-1.7291191037265126
2.009059814453125,0.07967325394525411,-7.677337064215079,-1.6991401217845257
2.026349609375,0.057869741315520654,-7.729391103729067,-1.6670445974641932
2.043660400390625,0.03694758396648709,-7.779299529594182,-1.6328908610824784
2.060961181640625,0.016883215528542272,-7.827071012814977,-1.5967403677865182
2.07826171875,-0.0023483130849641953,-7.8727180529251735,-1.558657563683365
2.09555810546875,-0.020773242065161502,-7.916256880054484,-1.5187097465059753
2.112866455078125,-0.03841900929817443,-7.9577073504387235,-1.4769669211390266
2.1301630859375,-0.05531415539656795,-7.997092835673295,-1.4335016503381437
2.1474638671875,-0.0714882274114927,-8.034440106021963,-1.3883889009852675
2.16476416015625,-0.08697168146664681,-8.069779208102931,-1.3417058862313374
2.18206103515625,-0.10179578455585225,-8.103143337284285,-1.293531903884947
2.199377197265625,-0.11599251574627555,-8.134568705129789,-1.2439481714124068
2.216652587890625,-0.12959446702883562,-8.164094402243922,-1.1930376579204431
2.2339599609375,-0.14263474405640691,-8.191762256872458,-1.1408849134978127
2.2512646484375,-0.1551468670088151,-8.217616689621124,-1.0875758962961652
2.26856982421875,-0.16716467182153752,-8.241704564660427,-1.03319779773381
2.2858681640625,-0.178722212012308,-8.264075037789189,-0.9778388662082846
2.30316845703125,-0.18985366133663645,-8.284779401733253,-0.9215882297052078
2.320458251953125,-0.20059321749944464,-8.30387092905831,-0.864535717691404
2.337769287109375,-0.21097500714580478,-8.321404713077987,-0.806771682680004
2.3550595703125,-0.22103299234890197,-8.337437507139157,-0.748386821854067
2.3723720703125,-0.23080087880810335,-8.352027562666558,-0.689471999133185
2.389669921875,-0.24031202596423082,-8.365234466348154,-0.630118068064628
2.406971923828125,-0.24959935923289836,-8.377118976840935,-0.5704156959168156
2.424272216796875,-0.2586952845500892,-8.38774286137419,-0.5104551893482613
2.441572998046875,-0.267631605417059,-8.39716873262426,-0.45032632201971295
2.458873046875,-0.2764394426241108,-8.405459886230213,-0.39011816451094616
2.476162841796875,-0.2851491568248937,-8.412680139314991,-0.3299189168966041
2.493475830078125,-0.2937902741246051,-8.418893670370744,-0.2698157443276467
2.510773193359375,-0.3023914148368459,-8.424164860860353,-0.20989461595641537
2.528072998046875,-0.31098022555495786,-8.428558138879671,-0.15024014753395898
2.54537841796875,-0.319583314674405,-8.432137825217076,-0.09093544799829507
2.5626767578125,-0.32822619149328375,-8.434967982137717,-0.03206197036153214
2.579976806640625,-0.33693320900823265,-8.437112265210517,0.026300632807526585
2.59727734375,-0.3457275105130816,-8.438633778485565,0.08407464902068348
2.614566650390625,-0.3546309800973404,-8.439594933318826,0.14118444035549652
2.631871337890625,-0.3636641971312982,-8.440057311129298,0.19755657252934725
2.649176513671875,-0.37284639481398196,-8.440081530362,0.253119938317138
2.6664716796875,-0.3821954228496049,-8.43972711791732,0.3078058750815024
2.683780029296875,-0.391727714307387,-8.43905238529412,0.361548276198995
2.70108056640625,-0.40145825670889757,-8.43811430968058,0.41428369618074634
2.71838134765625,-0.4114005673761589,-8.436968420212384,0.46595144930150945
2.735681396484375,-0.42156667306299317,-8.435668689603705,0.5164937015667449
2.752971435546875,-0.4319670938812058,-8.434267431341416,0.5658555558634776
2.770282958984375,-0.44261083152243935,-8.43281520261786,0.6139851301569753
