time,Barometer_relativeAltitude,Barometer_pressure,Location_altitude,Location_speedAccuracy,Location_bearingAccuracy,Location_latitude,Location_altitudeAboveMeanSeaLevel,Location_bearing,Location_horizontalAccuracy,Location_verticalAccuracy,Location_longitude,Location_speed,Orientation_yaw,Orientation_qx,Orientation_qz,Orientation_roll,Orientation_qw,Orientation_qy,Orientation_pitch,Magnetometer_z,Magnetometer_y,Magnetometer_x,GyroscopeUncalibrated_z,GyroscopeUncalibrated_y,GyroscopeUncalibrated_x,MagnetometerUncalibrated_z,MagnetometerUncalibrated_y,MagnetometerUncalibrated_x,Accelerometer_z,Accelerometer_y,Accelerometer_x,AccelerometerUncalibrated_z,AccelerometerUncalibrated_y,AccelerometerUncalibrated_x,Gyroscope_z,Gyroscope_y,Gyroscope_x,Gravity_z,Gravity_y,Gravity_x
3.1,-0.30783004760742183,1010.3820037841798,57.65724182128906,-1.0,-1.0,49.274822249181305,76.6958122253418,-1.0,49.0,33.00075912475586,-122.87199266460128,-1.0,-0.613276535564265,0.6518246306385493,0.1258860012723209,-0.41433854587203356,-0.7345735557606416,-0.012498669225394145,-1.2764861589724097,-8.550048065185546,49.372062110900885,10.035363388061523,1.0389160342514514,1.7024607957340776,-0.11654947027564044,30.075054550170897,72.0127109527588,140.8255897521973,0.8831983330752604,4.1950237758792195,-6.22796744330855,-0.039645004272460954,1.3639186859130858,-0.7773735046386718,1.0386849626898766,1.7725763119757176,-0.08496678331866869,-1.2938076086853187,9.273909063276797,-1.4064645325528784
3.2,-0.3091510772705078,1010.3821563720704,57.65724182128906,-1.0,-1.0,49.274822249181305,76.6958122253418,-1.0,49.0,33.00075912475586,-122.87199266460128,-1.0,-0.11083750896158188,0.6668041676596165,0.0724791419708034,0.09510329136351328,-0.7310104987850583,-0.07172309819723953,-1.4010361531171236,-8.434017372131347,48.073831176757814,19.733883666992188,-0.9775684081017971,2.4156058682128787,-1.8599200069904327,30.567891693115236,70.80269927978516,150.18871536254883,-1.456141762922499,3.8318876668283353,-5.104628383991308,-0.23889923095703125,1.3315330505371095,-0.5164657592773437,-1.0046698540449142,2.554219726473093,-1.79939178917557,-0.9361295327870618,9.63504004305035,0.0667717118574539
3.3,-0.31047210693359373,1010.3823089599609,57.65724182128906,-1.0,-1.0,49.274822249181305,76.6958122253418,-1.0,49.0,33.00075912475586,-122.87199266460128,-1.0,-1.5163198536843834,0.6377704402495044,0.2834027459383556,-0.9688550036453287,-0.7050975516381577,-0.09352461639801814,-1.2823670854818516,-2.186574935913086,52.459452056884764,5.877674865722656,0.8520343076670542,-3.5415340185165407,1.0844530053436756,36.070516967773436,75.11241302490234,136.33013153076172,8.445839588913657,-2.471058631413281,2.3890313594593104,0.6850799560546875,0.7949798583984375,0.00387115478515625,0.8890145570039749,-4.011021113395691,0.8855130553245545,-1.5949213647779448,9.39740933234781,-2.2360716839917005
3.4,-0.3117931365966797,1010.3824615478516,57.65724182128906,-1.0,-1.0,49.274822249181305,76.6958122253418,-1.0,49.0,33.00075912475586,-122.87199266460128,-1.0,-1.5478036638710728,0.6667335909792689,0.19831483657577115,-1.2127427172932417,-0.7059939309694084,-0.033157573389567936,-1.3254349507745073,-3.4361663341522215,52.282408714294434,6.870523071289062,0.5263597764191218,-1.6701759420335294,0.3959349747747183,34.9830023514597,74.9198551780299,137.45674755698758,3.2771711748312695,-2.6446198101089893,3.737307096826862,0.23306808471679685,0.7274116516113281,0.16146011352539064,0.5646676247240976,-1.8691731847822664,0.2919292895123362,-0.940041329856679,9.497213887728527,-2.075278443434648
3.5,-0.31311416625976557,1010.3826141357422,57.65724182128906,-1.0,-1.0,49.274822249181305,76.6958122253418,-1.0,49.0,33.00075912475586,-122.87199266460128,-1.0,-1.579287474057762,0.6956967417090334,0.11322692721318664,-1.4566304309411549,-0.7068903103006592,0.027209469618882265,-1.368502816067163,-4.685757732391357,52.1053653717041,7.863371276855469,0.2006852451711893,0.20118213444948196,-0.29258305579423904,33.89548773514597,74.72729733115749,138.5833635832134,-1.8914972392511182,-2.8181809888046976,5.085582834194414,-0.21894378662109376,0.6598434448242188,0.319049072265625,0.2403206924442202,0.2726747438311577,-0.30165447629988196,-0.28516129493541315,9.597018443109244,-1.9144852028775958
3.6,-0.3144351959228515,1010.3827667236328,57.65724182128906,-1.0,-1.0,49.274822249181305,76.6958122253418,-1.0,49.0,33.00075912475586,-122.87199266460128,-1.0,-0.6388137761640534,0.6579161655138823,0.03215355190114179,-0.5506574745062971,-0.7342808733399289,-0.029250134430532045,-1.3119848389303541,-9.040980529785156,47.480529212951666,16.001648330688475,1.3024605305399748,-0.34008176280185576,0.8573272714391351,29.07978622258058,69.13401745355617,148.48181350886472,1.5175307707014025,1.3955044959595053,-0.6765620462704032,0.04618225097656253,1.0930473327636718,-0.06940307617187497,1.2901973585831001,-0.31365714445710186,0.8362695397809147,-1.0692689145649261,9.344775401203854,-0.04785603140800476
3.7,-0.31575622558593747,1010.3829193115234,57.65724182128906,-1.0,-1.0,49.274822249181305,76.6958122253418,-1.0,49.0,33.00075912475586,-122.87199266460128,-1.0,0.3016599217296551,0.6201355893187313,-0.04891982341090307,0.35531548192856066,-0.7616714363791985,-0.08570973847994635,-1.2554668617935452,-13.396203327178956,42.85569305419922,24.139925384521483,2.40423581590876,-0.8813456600531936,2.0072375986725093,24.26408471001519,63.540737575954864,158.38026343451605,4.926558780653923,5.609189980723708,-6.43870692673522,0.31130828857421877,1.526251220703125,-0.457855224609375,2.34007402472198,-0.8999890327453614,1.9741935558617114,-1.8533765341944393,9.092532359298467,1.818773140061586
3.8,-0.3170772552490234,1010.383071899414,57.65724182128906,-1.0,-1.0,49.274822249181305,76.6958122253418,-1.0,49.0,33.00075912475586,-122.87199266460128,-1.0,0.9345070330694387,0.605911421003972,-0.0790068458264276,1.0703617885408634,-0.7713628930892951,-0.1727402191205395,-1.1399528845217355,-12.611223220825195,37.64565811157227,35.28383178710938,-1.792030394077301,-0.03413542509078984,-2.2842718720436097,26.823023478190105,61.06448533799913,165.42387220594617,2.013368493307978,-7.120524313417673,-7.823322746177614,0.00979461669921875,0.1637847900390625,-0.4296051025390625,-1.8691217124462127,-0.11295082196593284,-2.310820984840393,-1.998898566250503,8.885170647035837,3.5465754597574466
3.9,-0.31839828491210936,1010.3832244873046,57.65724182128906,-1.0,-1.0,49.274822249181305,76.6958122253418,-1.0,49.0,33.00075912475586,-122.87199266460128,-1.0,-0.0826054799207725,0.6325842971926957,0.056988880018184765,0.19265609628185643,-0.7369488636920555,-0.1328420774508155,-1.2454955422405964,-7.736295700073242,44.30849952697754,23.702885055541994,-1.8809982622042298,0.5707859605550767,-1.3951790049672126,31.19969163861191,67.41306831404479,153.89624822070027,2.0585467162315547,0.7576024014193559,-4.634866301614661,0.064715576171875,1.0163105010986329,-0.3532470703125,-1.8907324351370334,0.5492261141538619,-1.4039422824978827,-1.5093655123295324,9.210356950046718,1.2111804887661917
4.0,-0.3197193145751953,1010.3833770751952,57.65724182128906,-1.0,-1.0,49.274822249181305,76.6958122253418,-1.0,49.0,33.00075912475586,-122.87199266460128,-1.0,-1.099717992910984,0.6592571733814194,0.19298460586279714,-0.6850495959771504,-0.7025348342948159,-0.09294393578109149,-1.3510381999594574,-2.861368179321289,50.97134094238281,12.121938323974609,-1.9699661303311586,1.175707346200943,-0.5060861378908157,35.57635979903372,73.76165129009046,142.36862423545435,2.103724939155131,8.635729116256385,-1.4464098570517077,0.11963653564453125,1.8688362121582032,-0.2768890380859375,-1.9123431578278542,1.2114030502736568,-0.4970635801553726,-1.0198324584085616,9.535543253057599,-1.1242144822250633
