time,Barometer_relativeAltitude,Barometer_pressure,Location_altitude,Location_speedAccuracy,Location_bearingAccuracy,Location_latitude,Location_altitudeAboveMeanSeaLevel,Location_bearing,Location_horizontalAccuracy,Location_verticalAccuracy,Location_longitude,Location_speed,Orientation_yaw,Orientation_qx,Orientation_qz,Orientation_roll,Orientation_qw,Orientation_qy,Orientation_pitch,Magnetometer_z,Magnetometer_y,Magnetometer_x,GyroscopeUncalibrated_z,GyroscopeUncalibrated_y,GyroscopeUncalibrated_x,MagnetometerUncalibrated_z,MagnetometerUncalibrated_y,MagnetometerUncalibrated_x,Accelerometer_z,Accelerometer_y,Accelerometer_x,AccelerometerUncalibrated_z,AccelerometerUncalibrated_y,AccelerometerUncalibrated_x,Gyroscope_z,Gyroscope_y,Gyroscope_x,Gravity_z,Gravity_y,Gravity_x
3.1,-0.3173370361328125,1005.3933715820311,65.92133903503418,-1.0,-1.0,49.18918236990352,85.33133888244629,-1.0,35.0,24.574003219604492,-122.84794719129856,-1.0,-0.8081922290169701,0.5482556945206557,-0.27944147952070836,-2.065592892305813,-0.572722696355719,0.5352305463385797,-1.2023661820805054,-11.98499608039856,33.4591022491455,-21.442188930511474,-0.5459827628917993,-0.29634481701068577,-0.26643646061420445,15.992057037353515,50.03527498747173,58.348356528031196,-2.174860398266725,-0.10596306339740746,1.7316133357445893,-0.07390251159667971,0.9068428039550782,-0.08976860046386718,-0.5353136979974806,-0.2942298864945769,-0.22341187559068199,1.7906060159218329,9.089924134948403,-2.987529152915254
3.2,-0.3281707763671875,1005.3946685791014,65.92133903503418,-1.0,-1.0,49.18918236990352,85.33133888244629,-1.0,35.0,24.574003219604492,-122.84794719129856,-1.0,-0.7879077736434561,0.5223439775072343,-0.28413906174490056,-2.1517472779344216,-0.5488532036402882,0.5856326057622175,-1.1378414057835031,-2.7833303451538085,30.552944564819335,-19.623823165893555,0.35070117171853776,-0.6498440600931644,0.9497518293559551,25.052702331542967,47.17569427490234,60.366303253173825,-0.5846758308327571,-0.872532571287304,2.385193359505534,0.12059173583984376,0.7630752563476563,-0.03401031494140625,0.3699584377929569,-0.586520005762577,0.9681874573230743,2.285711131414361,8.879715245787203,-3.3964068324739487
3.3,-0.3390045166015625,1005.3959655761718,65.92133903503418,-1.0,-1.0,49.18918236990352,85.33133888244629,-1.0,35.0,24.574003219604492,-122.84794719129856,-1.0,-0.679505910505618,0.5138811246166471,-0.3060479284798563,-2.0417857030516657,-0.5638261028773526,0.5675424051972217,-1.188412242717504,-3.6065858840942386,30.968900299072267,-14.759154319763184,0.014216638635843992,-0.25023377425968646,0.6615565659478306,24.07646018134223,47.57656919691298,65.23481364780002,0.6385088099953347,1.3199446956800671,0.09066542411804202,0.23195266723632812,1.0430557250976562,-0.3705467224121094,0.05370085528120405,-0.2650370335206389,0.6418952643871307,1.7057213650788179,9.075371965661049,-3.1913847348335014
3.4,-0.3498382568359375,1005.3972625732421,65.92133903503418,-1.0,-1.0,49.18918236990352,85.33133888244629,-1.0,35.0,24.574003219604492,-122.84794719129856,-1.0,-0.57110404736778,0.50541827172606,-0.3279567952148121,-1.9318241281689095,-0.5787990021144168,0.5494522046322258,-1.238983079651505,-4.429841423034668,31.384856033325196,-9.894485473632812,-0.32226789444684983,0.1493765115737915,0.37336130253970623,23.100218031141495,47.977444118923614,70.10332404242621,1.8616934508234262,3.512421962647438,-2.20386251126945,0.3433135986328125,1.3230361938476562,-0.7070831298828125,-0.26255672723054885,0.05644593872129916,0.31560307145118716,1.1257315987432748,9.271028685534894,-2.986362637193054
3.5,-0.3606719970703125,1005.3985595703124,65.92133903503418,-1.0,-1.0,49.18918236990352,85.33133888244629,-1.0,35.0,24.574003219604492,-122.84794719129856,-1.0,-0.5035609178769777,0.5207059048449595,-0.3633700583862541,-1.8519573711464958,-0.5754814547293778,0.5125500121783025,-1.3442162100305213,-7.394062519073486,30.296853065490723,-3.6761238098144533,1.1575548015534878,-0.4386127576231956,0.5223121919902042,20.359614322060033,46.91001490542763,75.99920814915707,-4.103757638615146,-0.8506201900433004,1.9759147417696563,-0.31833572387695314,0.9226669311523438,0.023923492431640624,1.1468055490404367,-0.45244666032958775,0.590694735199213,0.6924391947075933,9.520585308674423,-2.069924456733875
3.6,-0.3715057373046875,1005.3998565673827,65.92133903503418,-1.0,-1.0,49.18918236990352,85.33133888244629,-1.0,35.0,24.574003219604492,-122.84794719129856,-1.0,0.20495797742469424,0.49977397025878856,-0.4131901591836003,-1.1524478275862042,-0.5933634488669179,0.4685008271035441,-1.3585998041838585,-10.80353422164917,29.848476505279542,-0.93642635345459,0.5611968676559627,0.17764198394725106,0.7278097909060307,16.896062730488026,46.469085592972604,78.78887752733732,-0.9999781749707184,-0.35612905060693617,0.5043535087663029,-0.12821121215820314,0.9545764923095703,-0.08745880126953126,0.559070102777332,0.21657020974671465,0.7432565361261367,-0.5284727001175086,9.561198284122124,-1.394229556906661
3.7,-0.3823394775390625,1005.401153564453,65.92133903503418,-1.0,-1.0,49.18918236990352,85.33133888244629,-1.0,35.0,24.574003219604492,-122.84794719129856,-1.0,0.9134768727263662,0.4788420356726177,-0.4630102599809465,-0.45293828402591274,-0.611245443004458,0.42445164202878577,-1.372983398337196,-14.213005924224854,29.40009994506836,1.8032711029052735,-0.035161066241562386,0.7938967255176976,0.9333073898218572,13.432511138916016,46.02815628051758,81.57854690551758,2.10380128867371,0.13836208882942802,-0.9672077242370507,0.06191329956054688,0.9864860534667969,-0.19884109497070312,-0.02866534348577261,0.8855870798230171,0.8958183370530606,-1.7493845949426106,9.601811259569825,-0.7185346570794471
3.8,-0.3931732177734375,1005.4024505615233,65.92133903503418,-1.0,-1.0,49.18918236990352,85.33133888244629,-1.0,35.0,24.574003219604492,-122.84794719129856,-1.0,1.0768229827496993,0.4822519559597358,-0.46655164484762685,-0.23944700606397576,-0.6273742655261034,0.39145799042981094,-1.3343940084460404,-14.924193286895752,29.5041862487793,4.119555854797364,0.33927431395277374,0.4243573083193041,1.0823637656401843,12.716650602552626,46.10027080112033,83.90867093404134,1.1575922996078338,0.7411432879190892,-0.9057225518758373,-0.12807273864746094,1.036708450317383,-0.11960182189941407,0.3345656347461045,0.4069716718047857,1.079733334109187,-2.202137665718114,9.516885051303953,-0.38422830701747285
3.9,-0.4040069580078125,1005.4037475585936,65.92133903503418,-1.0,-1.0,49.18918236990352,85.33133888244629,-1.0,35.0,24.574003219604492,-122.84794719129856,-1.0,1.2401690927730327,0.485661876246854,-0.47009302971430716,-0.025955728102038767,-0.6435030880477488,0.3584643388308361,-1.2958046185548846,-15.63538064956665,29.608272552490234,6.435840606689453,0.7137096941471099,0.054817891120910664,1.2314201414585113,12.000790066189236,46.17238532172309,86.23879496256511,0.21138331054195766,1.3439244870087503,-0.8442373795146239,-0.31805877685546874,1.0869308471679688,-0.040362548828125,0.6977966129779816,-0.07164373621344569,1.2636483311653137,-2.654890736493617,9.431958843038082,-0.04992195695549862
4.0,-0.4148406982421875,1005.405044555664,65.92133903503418,-1.0,-1.0,49.18918236990352,85.33133888244629,-1.0,35.0,24.574003219604492,-122.84794719129856,-1.0,0.8433311812620078,0.4938407065357147,-0.45262103598530434,-0.44462065310337573,-0.6275791792369264,0.3893298922772618,-1.3268250063841356,-15.964294862747192,31.381329154968263,7.963158035278321,-0.8884411230683327,0.08007164113223554,-1.9305201053619385,11.632799650493421,47.92795281661184,87.80117958470395,2.4440164604925547,3.7797000035341086,-2.2949146769892796,0.07220611572265626,1.3410385131835938,-0.2949005126953125,-0.9346634380985052,0.13651533611118793,-2.023936478793621,-1.9834916506038607,9.480630577939747,-0.40476468180626685
